dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost
0,0,0.399749,-0.44954,1,0,0.565445,0.434555,0.499687,0.299693,1.69568
0,0,0.399749,-0.29954,1,0,0.710445,0.289555,0.499687,0.199693,1.76827
0,0,0.399749,-0.14954,1,0,0.855445,0.144555,0.499687,0.0996932,1.86986
0,0,0.399749,0.000460137,1,0,0.999555,0.000444816,0.499687,0.000306758,1.99956
0,0,0.399749,0.15046,1,0,0.854555,0.145445,0.499687,0.100307,1.86914
0,0,0.399749,0.30046,1,0,0.709555,0.290445,0.499687,0.200307,1.76773
0,0,0.399749,0.45046,1,0,0.564555,0.435445,0.499687,0.300307,1.69532
0,0,0.399749,0.60046,1,0,0.419555,0.580445,0.499687,0.400307,1.65191
0,0,0.499749,-0.74954,1,0,0.275445,0.724555,0.624687,0.499693,1.6375
0,0,0.499749,-0.59954,1,0,0.420445,0.579555,0.624687,0.399693,1.65209
0,0,0.499749,-0.44954,1,0,0.565445,0.434555,0.624687,0.299693,1.69568
0,0,0.499749,-0.29954,1,0,0.710445,0.289555,0.624687,0.199693,1.76827
0,0,0.499749,-0.14954,1,0,0.855445,0.144555,0.624687,0.0996932,1.86986
0,0,0.499749,0.000460137,1,0,0.999555,0.000444816,0.624687,0.000306758,1.99956
0,0,0.499749,0.15046,1,0,0.854555,0.145445,0.624687,0.100307,1.86914
0,0,0.499749,0.30046,1,0,0.709555,0.290445,0.624687,0.200307,1.76773
0,0,0.499749,0.45046,1,0,0.564555,0.435445,0.624687,0.300307,1.69532
0,0,0.499749,0.60046,1,0,0.419555,0.580445,0.624687,0.400307,1.65191

0,0,-0.000250724,0.000459975,0,1,0,1,0.000313405,0.00030665,0.000620055
0,0,0,0,0,1,0,1,0,0,0
0,0,0.0997493,-0.74954,0,1,0.948544,0.0514556,0.124687,0.499693,1.09894
0,0,0.0997493,-0.59954,0,1,0.901017,0.098983,0.124687,0.399693,1.06527
0,0,0.0997493,-0.44954,0,1,0.753459,0.246541,0.124687,0.299693,0.952032
0,0,0.0997493,-0.29954,0,1,0.381224,0.618776,0.124687,0.199693,0.629476
0,0,0.0997493,-0.14954,0,1,0,1,0.124687,0.0996934,0.22438
0,0,0.0997493,0.000459975,0,1,0,1,0.124687,0.00030665,0.124993
0,0,0.0997493,0.15046,0,1,0,1,0.124687,0.100307,0.224993
0,0,0.0997493,0.30046,0,1,0,1,0.124687,0.200307,0.324993
0,0,0.0997493,0.45046,0,1,0.815465,0.184535,0.124687,0.300307,0.995569
0,0,0.0997493,0.60046,0,1,0.912047,0.0879526,0.124687,0.400307,1.07194
0,0,0.199749,-0.74954,0.000353255,0.999647,0.948544,0.0514556,0.249687,0.499693,1.22421
0,0,0.199749,-0.59954,0,1,0.901017,0.098983,0.249687,0.399693,1.19027
0,0,0.199749,-0.44954,0,1,0.753459,0.246541,0.249687,0.299693,1.07703
0,0,0.199749,-0.29954,0,1,0.535008,0.464992,0.249687,0.199693,0.87755
0,0,0.199749,-0.14954,0,1,0,1,0.249687,0.0996934,0.34938
0,0,0.199749,0.000459975,0,1,0,1,0.249687,0.00030665,0.249993
0,0,0.199749,0.15046,0,1,0,1,0.249687,0.100307,0.349993
0,0,0.199749,0.30046,0,1,0.270908,0.729092,0.249687,0.200307,0.666637
0,0,0.199749,0.45046,0,1,0.815465,0.184535,0.249687,0.300307,1.12057
0,0,0.199749,0.60046,0,1,0.912047,0.0879526,0.249687,0.400307,1.19694
0,0,0.299749,-0.74954,0.589612,0.410388,0.963909,0.0360914,0.374687,0.499693,1.72532
0,0,0.299749,-0.59954,0.571094,0.428906,0.920225,0.0797747,0.374687,0.399693,1.68391
0,0,0.299749,-0.44954,0.456238,0.543762,0.864468,0.135532,0.374687,0.299693,1.56506
0,0,0.299749,-0.29954,1,0,0.710445,0.289555,0.374687,0.199693,1.76827
0,0,0.299749,-0.14954,1,0,0.855445,0.144555,0.374687,0.0996934,1.86986
0,0,0.299749,0.000459975,1,0,0.999555,0.000444625,0.374687,0.00030665,1.99956
0,0,0.299749,0.15046,1,0,0.854555,0.145445,0.374687,0.100307,1.86914
0,0,0.299749,0.30046,1,0,0.709555,0.290445,0.374687,0.200307,1.76773
0,0,0.299749,0.45046,0,1,0.815465,0.184535,0.374687,0.300307,1.24557
0,0,0.299749,0.60046,0,1,0.912047,0.0879526,0.374687,0.400307,1.32194
0,0,0.399749,-0.74954,1,0,0.275445,0.724555,0.499687,0.499693,1.6375
0,0,0.399749,-0.59954,1,0,0.420445,0.579555,0.499687,0.399693,1.65209
0,0,0.399749,-0.44954,1,0,0.565445,0.434555,0.499687,0.299693,1.69568
0,0,0.399749,-0.29954,1,0,0.710445,0.289555,0.499687,0.199693,1.76827
0,0,0.399749,-0.14954,1,0,0.855445,0.144555,0.499687,0.0996934,1.86986
0,0,0.399749,0.000459975,1,0,0.999555,0.000444625,0.499687,0.00030665,1.99956
0,0,0.399749,0.15046,1,0,0.854555,0.145445,0.499687,0.100307,1.86914
0,0,0.399749,0.30046,1,0,0.709555,0.290445,0.499687,0.200307,1.76773
0,0,0.399749,0.45046,1,0,0.564555,0.435445,0.499687,0.300307,1.69532
0,0,0.399749,0.60046,1,0,0.419555,0.580445,0.499687,0.400307,1.65191
0,0,0.499749,-0.74954,1,0,0.275445,0.724555,0.624687,0.499693,1.6375
0,0,0.499749,-0.59954,1,0,0.420445,0.579555,0.624687,0.399693,1.65209
0,0,0.499749,-0.44954,1,0,0.565445,0.434555,0.624687,0.299693,1.69568
0,0,0.499749,-0.29954,1,0,0.710445,0.289555,0.624687,0.199693,1.76827
0,0,0.499749,-0.14954,1,0,0.855445,0.144555,0.624687,0.0996934,1.86986
0,0,0.499749,0.000459975,1,0,0.999555,0.000444625,0.624687,0.00030665,1.99956
0,0,0.499749,0.15046,1,0,0.854555,0.145445,0.624687,0.100307,1.86914
0,0,0.499749,0.30046,1,0,0.709555,0.290445,0.624687,0.200307,1.76773
0,0,0.499749,0.45046,1,0,0.564555,0.435445,0.624687,0.300307,1.69532
0,0,0.499749,0.60046,1,0,0.419555,0.580445,0.624687,0.400307,1.65191

0,0,-0.000250329,0.000457757,0,1,0,1,0.000312911,0.000305171,0.000618082
0,0,0,0,0,1,0,1,0,0,0
0,0,0.0997497,-0.749542,0,1,0.912697,0.0873026,0.124687,0.499695,1.08101
0,0,0.0997497,-0.599542,0,1,0.843396,0.156604,0.124687,0.399695,1.03068
0,0,0.0997497,-0.449542,0,1,0.744925,0.255075,0.124687,0.299695,0.946057
0,0,0.0997497,-0.299542,0,1,0.445311,0.554689,0.124687,0.199695,0.680767
0,0,0.0997497,-0.149542,0,1,0,1,0.124687,0.0996948,0.224382
0,0,0.0997497,0.000457757,0,1,0,1,0.124687,0.000305171,0.124992
0,0,0.0997497,0.150458,0,1,0,1,0.124687,0.100305,0.224992
0,0,0.0997497,0.300458,0,1,0,1,0.124687,0.200305,0.324992
0,0,0.0997497,0.450458,0,1,0.823982,0.176018,0.124687,0.300305,1.00153
0,0,0.0997497,0.600458,0,1,0.905657,0.0943426,0.124687,0.400305,1.06811
0,0,0.19975,-0.749542,0,1,0.989518,0.0104816,0.249687,0.499695,1.24444
0,0,0.19975,-0.599542,0,1,0.952243,0.0477574,0.249687,0.399695,1.22102
0,0,0.19975,-0.449542,0,1,0.744925,0.255075,0.249687,0.299695,1.07106
0,0,0.19975,-0.299542,0,1,0.445311,0.554689,0.249687,0.199695,0.805767
0,0,0.19975,-0.149542,0,1,0,1,0.249687,0.0996948,0.349382
0,0,0.19975,0.000457757,0,1,0,1,0.249687,0.000305171,0.249992
0,0,0.19975,0.150458,0,1,0,1,0.249687,0.100305,0.349992
0,0,0.19975,0.300458,0,1,0.283672,0.716328,0.249687,0.200305,0.676843
0,0,0.19975,0.450458,0,1,0.823982,0.176018,0.249687,0.300305,1.12653
0,0,0.19975,0.600458,0,1,0.905657,0.0943426,0.249687,0.400305,1.19311
0,0,0.29975,-0.749542,0.578624,0.421376,0.989518,0.0104816,0.374687,0.499695,1.73126
0,0,0.29975,-0.599542,0.552475,0.447525,0.952243,0.0477574,0.374687,0.399695,1.69149
0,0,0.29975,-0.449542,0.462876,0.537124,0.864473,0.135527,0.374687,0.299695,1.56922
0,0,0.29975,-0.299542,0.354292,0.645708,0.573464,0.426536,0.374687,0.199695,1.25487
0,0,0.29975,-0.149542,1,0,0.855442,0.144558,0.374687,0.0996948,1.86985
0,0,0.29975,0.000457757,1,0,0.999558,0.000442477,0.374687,0.000305171,1.99956
0,0,0.29975,0.150458,1,0,0.854558,0.145442,0.374687,0.100305,1.86915
0,0,0.29975,0.300458,0,1,0.283672,0.716328,0.374687,0.200305,0.801843
0,0,0.29975,0.450458,0,1,0.823982,0.176018,0.374687,0.300305,1.25153
0,0,0.29975,0.600458,0,1,0.905657,0.0943426,0.374687,0.400305,1.31811
0,0,0.39975,-0.749542,1,0,0.275442,0.724558,0.499687,0.499695,1.6375
0,0,0.39975,-0.599542,1,0,0.420442,0.579558,0.499687,0.399695,1.65209
0,0,0.39975,-0.449542,1,0,0.565442,0.434558,0.499687,0.299695,1.69568
0,0,0.39975,-0.299542,1,0,0.710442,0.289558,0.499687,0.199695,1.76827
0,0,0.39975,-0.149542,1,0,0.855442,0.144558,0.499687,0.0996948,1.86985
0,0,0.39975,0.000457757,1,0,0.999558,0.000442477,0.499687,0.000305171,1.99956
0,0,0.39975,0.150458,1,0,0.854558,0.145442,0.499687,0.100305,1.86915
0,0,0.39975,0.300458,1,0,0.709558,0.290442,0.499687,0.200305,1.76773
0,0,0.39975,0.450458,1,0,0.564558,0.435442,0.499687,0.300305,1.69532
0,0,0.39975,0.600458,1,0,0.419558,0.580442,0.499687,0.400305,1.65191

0,0,-0.000249907,0.000455388,0,1,0,1,0.000312384,0.000303592,0.000615976
0,0,0,0,0,1,0,1,0,0,0
0,0,0.0997501,-0.749545,0,1,0.953672,0.0463284,0.124688,0.499696,1.10151
0,0,0.0997501,-0.599545,0,1,0.817789,0.182211,0.124688,0.399696,1.01531
0,0,0.0997501,-0.449545,0,1,0.753471,0.246529,0.124688,0.299696,0.952042
0,0,0.0997501,-0.299545,0,1,0.394062,0.605938,0.124688,0.199696,0.639753
0,0,0.0997501,-0.149545,0,1,0,1,0.124688,0.0996964,0.224384
0,0,0.0997501,0.000455388,0,1,0,1,0.124688,0.000303592,0.124991
0,0,0.0997501,0.150455,0,1,0,1,0.124688,0.100304,0.224991
0,0,0.0997501,0.300455,0,1,0,1,0.124688,0.200304,0.324991
0,0,0.0997501,0.450455,0,1,0.806932,0.193068,0.124688,0.300304,0.989599
0,0,0.0997501,0.600455,0,1,0.918447,0.0815533,0.124688,0.400304,1.07578
0,0,0.19975,-0.749545,0,1,0.953672,0.0463284,0.249688,0.499696,1.22651
0,0,0.19975,-0.599545,0,1,0.869011,0.130989,0.249688,0.399696,1.17105
0,0,0.19975,-0.449545,0,1,0.804705,0.195295,0.249688,0.299696,1.11292
0,0,0.19975,-0.299545,0,1,0.394062,0.605938,0.249688,0.199696,0.764753
0,0,0.19975,-0.149545,0,1,0,1,0.249688,0.0996964,0.349384
0,0,0.19975,0.000455388,0,1,0,1,0.249688,0.000303592,0.249991
0,0,0.19975,0.150455,0,1,0,1,0.249688,0.100304,0.349991
0,0,0.19975,0.300455,0,1,0.283659,0.716341,0.249688,0.200304,0.676833
0,0,0.19975,0.450455,0,1,0.806932,0.193068,0.249688,0.300304,1.1146
0,0,0.19975,0.600455,0,1,0.918447,0.0815533,0.249688,0.400304,1.20078
0,0,0.29975,-0.749545,0.579934,0.420066,0.994643,0.00535723,0.374688,0.499696,1.73465
0,0,0.29975,-0.599545,0.54402,0.45598,0.933038,0.0669618,0.374688,0.399696,1.67467
0,0,0.29975,-0.449545,0.508318,0.491682,0.804705,0.195295,0.374688,0.299696,1.55578
0,0,0.29975,-0.299545,0.358907,0.641093,0.573474,0.426526,0.374688,0.199696,1.25777
0,0,0.29975,-0.149545,1,0,0.85544,0.14456,0.374688,0.0996964,1.86985
0,0,0.29975,0.000455388,1,0,0.99956,0.000440228,0.374688,0.000303592,1.99956
0,0,0.29975,0.150455,1,0,0.85456,0.14544,0.374688,0.100304,1.86915
0,0,0.29975,0.300455,0,1,0.283659,0.716341,0.374688,0.200304,0.801833
0,0,0.29975,0.450455,0,1,0.823976,0.176024,0.374688,0.300304,1.25152
0,0,0.29975,0.600455,0,1,0.918447,0.0815533,0.374688,0.400304,1.32578
0,0,0.39975,-0.749545,1,0,0.27544,0.72456,0.499688,0.499696,1.6375
0,0,0.39975,-0.599545,1,0,0.42044,0.57956,0.499688,0.399696,1.65209
0,0,0.39975,-0.449545,1,0,0.56544,0.43456,0.499688,0.299696,1.69568
0,0,0.39975,-0.299545,1,0,0.71044,0.28956,0.499688,0.199696,1.76826
0,0,0.39975,-0.149545,1,0,0.85544,0.14456,0.499688,0.0996964,1.86985
0,0,0.39975,0.000455388,1,0,0.99956,0.000440228,0.499688,0.000303592,1.99956
0,0,0.39975,0.150455,1,0,0.85456,0.14544,0.499688,0.100304,1.86915
0,0,0.39975,0.300455,1,0,0.70956,0.29044,0.499688,0.200304,1.76774
0,0,0.39975,0.450455,1,0,0.56456,0.43544,0.499688,0.300304,1.69532
0,0,0.39975,0.600455,1,0,0.41956,0.58044,0.499688,0.400304,1.65191
0,0,0.49975,-0.749545,1,0,0.27544,0.72456,0.624688,0.499696,1.6375
0,0,0.49975,-0.599545,1,0,0.42044,0.57956,0.624688,0.399696,1.65209
0,0,0.49975,-0.449545,1,0,0.56544,0.43456,0.624688,0.299696,1.69568
0,0,0.49975,-0.299545,1,0,0.71044,0.28956,0.624688,0.199696,1.76826
0,0,0.49975,-0.149545,1,0,0.85544,0.14456,0.624688,0.0996964,1.86985
0,0,0.49975,0.000455388,1,0,0.99956,0.000440228,0.624688,0.000303592,1.99956
0,0,0.49975,0.150455,1,0,0.85456,0.14544,0.624688,0.100304,1.86915
0,0,0.49975,0.300455,1,0,0.70956,0.29044,0.624688,0.200304,1.76774
0,0,0.49975,0.450455,1,0,0.56456,0.43544,0.624688,0.300304,1.69532
0,0,0.49975,0.600455,1,0,0.41956,0.58044,0.624688,0.400304,1.65191

-0,0,-0.000249488,0.000453031,0,1,0,1,0.000311859,0.000302021,0.00061388
-0,0,0,0,0,1,0,1,0,0,0
-0,0,0.0997505,-0.749547,0,1,0.93831,0.0616895,0.124688,0.499698,1.09382
-0,0,0.0997505,-0.599547,0,1,0.811391,0.188609,0.124688,0.399698,1.01147
-0,0,0.0997505,-0.449547,0,1,0.744937,0.255063,0.124688,0.299698,0.946067
-0,0,0.0997505,-0.299547,0,1,0.329999,0.670001,0.124688,0.199698,0.588485
-0,0,0.0997505,-0.149547,0,1,0,1,0.124688,0.099698,0.224386
-0,0,0.0997505,0.000453031,0,1,0,1,0.124688,0.000302021,0.12499
-0,0,0.0997505,0.150453,0,1,0,1,0.124688,0.100302,0.22499
-0,0,0.0997505,0.300453,0,1,0,1,0.124688,0.200302,0.32499
-0,0,0.0997505,0.450453,0,1,0.815449,0.184551,0.124688,0.300302,0.995558
-0,0,0.0997505,0.600453,0,1,0.91845,0.0815501,0.124688,0.400302,1.07578
-0,0,0.199751,-0.749547,0.0113356,0.988664,0.948553,0.0514468,0.249688,0.499698,1.23245
-0,0,0.199751,-0.599547,0,1,0.907431,0.0925687,0.249688,0.399698,1.19412
-0,0,0.199751,-0.449547,0,1,0.744937,0.255063,0.249688,0.299698,1.07107
-0,0,0.199751,-0.299547,0,1,0.419704,0.580296,0.249688,0.199698,0.785276
-0,0,0.199751,-0.149547,0,1,0,1,0.249688,0.099698,0.349386
-0,0,0.199751,0.000453031,0,1,0,1,0.249688,0.000302021,0.24999
-0,0,0.199751,0.150453,0,1,0,1,0.249688,0.100302,0.34999
-0,0,0.199751,0.300453,0,1,0.27087,0.72913,0.249688,0.200302,0.666604
-0,0,0.199751,0.450453,0,1,0.815449,0.184551,0.249688,0.300302,1.12056
-0,0,0.199751,0.600453,0,1,0.91845,0.0815501,0.249688,0.400302,1.20078
-0,0,0.299751,-0.749547,0.603812,0.396188,0.948553,0.0514468,0.374688,0.499698,1.72652
-0,0,0.299751,-0.599547,0.546123,0.453877,0.95225,0.0477499,0.374688,0.399698,1.68752
-0,0,0.299751,-0.449547,0.471138,0.528862,0.855945,0.144055,0.374688,0.299698,1.56841
-0,0,0.299751,-0.299547,0.319841,0.680159,0.624745,0.375255,0.374688,0.199698,1.27437
-0,0,0.299751,-0.149547,1,0,0.855438,0.144562,0.374688,0.099698,1.86985
-0,0,0.299751,0.000453031,1,0,0.999562,0.00043792,0.374688,0.000302021,1.99956
-0,0,0.299751,0.150453,1,0,0.854562,0.145438,0.374688,0.100302,1.86915
-0,0,0.299751,0.300453,0,1,0.27087,0.72913,0.374688,0.200302,0.791604
-0,0,0.299751,0.450453,0,1,0.815449,0.184551,0.374688,0.300302,1.24556
-0,0,0.299751,0.600453,0,1,0.91845,0.0815501,0.374688,0.400302,1.32578
-0,0,0.399751,-0.749547,1,0,0.275438,0.724562,0.499688,0.499698,1.6375
-0,0,0.399751,-0.599547,1,0,0.420438,0.579562,0.499688,0.399698,1.65209
-0,0,0.399751,-0.449547,1,0,0.565438,0.434562,0.499688,0.299698,1.69568
-0,0,0.399751,-0.299547,1,0,0.710438,0.289562,0.499688,0.199698,1.76826
-0,0,0.399751,-0.149547,1,0,0.855438,0.144562,0.499688,0.099698,1.86985
-0,0,0.399751,0.000453031,1,0,0.999562,0.00043792,0.499688,0.000302021,1.99956
-0,0,0.399751,0.150453,1,0,0.854562,0.145438,0.499688,0.100302,1.86915
-0,0,0.399751,0.300453,1,0,0.709562,0.290438,0.499688,0.200302,1.76774
-0,0,0.399751,0.450453,1,0,0.564562,0.435438,0.499688,0.300302,1.69532
-0,0,0.399751,0.600453,1,0,0.419562,0.580438,0.499688,0.400302,1.65191

-0,0,-0.000249042,0.000450527,0,1,0,1,0.000311302,0.000300352,0.000611654
-0,0,0,0,0,1,0,1,0,0,0
-0,0,0.099751,-0.749549,0,1,0.969042,0.0309582,0.124689,0.4997,1.1092
-0,0,0.099751,-0.599549,0,1,0.920241,0.0797592,0.124689,0.3997,1.07681
-0,0,0.099751,-0.449549,0,1,0.727866,0.272134,0.124689,0.2997,0.934113
-0,0,0.099751,-0.299549,0,1,0.368457,0.631543,0.124689,0.1997,0.619264
-0,0,0.099751,-0.149549,0,1,0,1,0.124689,0.0996996,0.224388
-0,0,0.099751,0.000450527,0,1,0,1,0.124689,0.000300352,0.124989
-0,0,0.099751,0.150451,0,1,0,1,0.124689,0.1003,0.224989
-0,0,0.099751,0.300451,0,1,0,1,0.124689,0.2003,0.324989
-0,0,0.099751,0.450451,0,1,0.823964,0.176036,0.124689,0.3003,1.00152
-0,0,0.099751,0.600451,0,1,0.905667,0.0943328,0.124689,0.4003,1.06812
-0,0,0.199751,-0.749549,0,1,0.969042,0.0309582,0.249689,0.4997,1.2342
-0,0,0.199751,-0.599549,0,1,0.920241,0.0797592,0.249689,0.3997,1.20181
-0,0,0.199751,-0.449549,0,1,0.804717,0.195283,0.249689,0.2997,1.11293
-0,0,0.199751,-0.299549,0,1,0.547866,0.452134,0.249689,0.1997,0.887846
-0,0,0.199751,-0.149549,0,1,0,1,0.249689,0.0996996,0.349388
-0,0,0.199751,0.000450527,0,1,0,1,0.249689,0.000300352,0.249989
-0,0,0.199751,0.150451,0,1,0,1,0.249689,0.1003,0.349989
-0,0,0.199751,0.300451,0,1,0.283633,0.716367,0.249689,0.2003,0.67681
-0,0,0.199751,0.450451,0,1,0.823964,0.176036,0.249689,0.3003,1.12652
-0,0,0.199751,0.600451,0,1,0.905667,0.0943328,0.249689,0.4003,1.19312
-0,0,0.299751,-0.749549,0.584451,0.415549,0.969042,0.0309582,0.374689,0.4997,1.72466
-0,0,0.299751,-0.599549,0.570106,0.429894,0.920241,0.0797592,0.374689,0.3997,1.6833
-0,0,0.299751,-0.449549,0.501373,0.498627,0.804717,0.195283,0.374689,0.2997,1.55145
-0,0,0.299751,-0.299549,0.390631,0.609369,0.547866,0.452134,0.374689,0.1997,1.25711
-0,0,0.299751,-0.149549,1,0,0.855436,0.144564,0.374689,0.0996996,1.86985
-0,0,0.299751,0.000450527,1,0,0.999564,0.000435501,0.374689,0.000300352,1.99956
-0,0,0.299751,0.150451,1,0,0.854564,0.145436,0.374689,0.1003,1.86915
-0,0,0.299751,0.300451,0,1,0.283633,0.716367,0.374689,0.2003,0.80181
-0,0,0.299751,0.450451,0,1,0.823964,0.176036,0.374689,0.3003,1.25152
-0,0,0.299751,0.600451,0,1,0.905667,0.0943328,0.374689,0.4003,1.31812
-0,0,0.399751,-0.749549,1,0,0.275436,0.724564,0.499689,0.4997,1.6375
-0,0,0.399751,-0.599549,1,0,0.420436,0.579564,0.499689,0.3997,1.65209
-0,0,0.399751,-0.449549,1,0,0.565436,0.434564,0.499689,0.2997,1.69567
-0,0,0.399751,-0.299549,1,0,0.710436,0.289564,0.499689,0.1997,1.76826
-0,0,0.399751,-0.149549,1,0,0.855436,0.144564,0.499689,0.0996996,1.86985
-0,0,0.399751,0.000450527,1,0,0.999564,0.000435501,0.499689,0.000300352,1.99956
-0,0,0.399751,0.150451,1,0,0.854564,0.145436,0.499689,0.1003,1.86915
-0,0,0.399751,0.300451,1,0,0.709564,0.290436,0.499689,0.2003,1.76774
-0,0,0.399751,0.450451,1,0,0.564564,0.435436,0.499689,0.3003,1.69533
-0,0,0.399751,0.600451,1,0,0.419564,0.580436,0.499689,0.4003,1.65191
-0,0,0.499751,-0.749549,1,0,0.275436,0.724564,0.624689,0.4997,1.6375
-0,0,0.499751,-0.599549,1,0,0.420436,0.579564,0.624689,0.3997,1.65209
-0,0,0.499751,-0.449549,1,0,0.565436,0.434564,0.624689,0.2997,1.69567
-0,0,0.499751,-0.299549,1,0,0.710436,0.289564,0.624689,0.1997,1.76826
-0,0,0.499751,-0.149549,1,0,0.855436,0.144564,0.624689,0.0996996,1.86985
-0,0,0.499751,0.000450527,1,0,0.999564,0.000435501,0.624689,0.000300352,1.99956
-0,0,0.499751,0.150451,1,0,0.854564,0.145436,0.624689,0.1003,1.86915
-0,0,0.499751,0.300451,1,0,0.709564,0.290436,0.624689,0.2003,1.76774
-0,0,0.499751,0.450451,1,0,0.564564,0.435436,0.624689,0.3003,1.69533
-0,0,0.499751,0.600451,1,0,0.419564,0.580436,0.624689,0.4003,1.65191

-0,0,-0.000248655,0.000448353,0,1,0,1,0.000310818,0.000298902,0.00060972
-0,0,0,0,0,1,0,1,0,0,0
-0,0,0.0997513,-0.749552,0,1,0.984409,0.0155914,0.124689,0.499701,1.11689
-0,0,0.0997513,-0.599552,0,1,0.824205,0.175795,0.124689,0.399701,1.01916
-0,0,0.0997513,-0.449552,0,1,0.727872,0.272128,0.124689,0.299701,0.934118
-0,0,0.0997513,-0.299552,0,1,0.394098,0.605902,0.124689,0.199701,0.639786
-0,0,0.0997513,-0.149552,0,1,0,1,0.124689,0.0997011,0.22439
-0,0,0.0997513,0.000448353,0,1,0,1,0.124689,0.000298902,0.124988
-0,0,0.0997513,0.150448,0,1,0,1,0.124689,0.100299,0.224988
-0,0,0.0997513,0.300448,0,1,0,1,0.124689,0.200299,0.324988
-0,0,0.0997513,0.450448,0,1,0.806915,0.193085,0.124689,0.300299,0.989588
-0,0,0.0997513,0.600448,0,1,0.918456,0.0815437,0.124689,0.400299,1.07579
-0,0,0.199751,-0.749552,0,1,0.984409,0.0155914,0.249689,0.499701,1.24189
-0,0,0.199751,-0.599552,0,1,0.926647,0.073353,0.249689,0.399701,1.20566
-0,0,0.199751,-0.449552,0,1,0.796183,0.203817,0.249689,0.299701,1.10696
-0,0,0.199751,-0.299552,0,1,0.483802,0.516198,0.249689,0.199701,0.836576
-0,0,0.199751,-0.149552,0,1,0,1,0.249689,0.0997011,0.34939
-0,0,0.199751,0.000448353,0,1,0,1,0.249689,0.000298902,0.249988
-0,0,0.199751,0.150448,0,1,0,1,0.249689,0.100299,0.349988
-0,0,0.199751,0.300448,0,1,0.258068,0.741932,0.249689,0.200299,0.656365
-0,0,0.199751,0.450448,0,1,0.806915,0.193085,0.249689,0.300299,1.11459
-0,0,0.199751,0.600448,0,1,0.918456,0.0815437,0.249689,0.400299,1.20079
