dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,0.85

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
13.299,4.22022,4.36376,0,1,0,1,0.0232911,0.234936,0.258227,0.0186329,-0.761926,-0,-1.5
13.495,4.22101,4.36786,0,1,0,1,0.0232165,0.161005,0.184221,0.0185732,-0.994189,-0,-1.5
13.696,4.2224,4.37179,0,1,0,1,0.0231609,0.0901343,0.113295,0.0185287,-1.21683,-0,-1.5
13.894,4.22449,4.37545,0,1,0,1,0.0233401,0.00848703,0.0318271,0.0186721,-1.47334,-0,-1.5
14.088,4.22779,4.37887,0,1,0,1,0.778357,0.101171,0.879528,0.177315,-1.02,0.8,-1.5
14.314,4.24167,4.38714,0,1,0,1,0.671567,0.428403,1.09997,0,-1.14837,0.8,-0
14.506,4.26955,4.39887,0,1,0,1,0.67558,0.433882,1.10946,0,-1.23146,0.8,-0
14.697,4.27,4.39895,0,1,0,1,0.795269,0.444815,1.24008,0,-0.935242,0.8,-0
14.895,4.27018,4.3989,0,1,0,1,0.803956,0.426627,1.23058,0,-0.668292,0.8,-0
15.095,4.27016,4.39887,0,1,0,1,0.801672,0.404787,1.20646,0,-0.514514,0.8,-0
15.3,4.27017,4.39883,0,1,0,1,0.712995,0.743991,1.45699,0,-0.437432,0.730585,1.5
15.495,4.27008,4.39885,0,1,0,1,0.0483292,0.532391,0.58072,0.0386634,-0.172554,-0,1.5
15.697,4.27333,4.39718,0,1,0,1,0.0266716,0.392745,0.419417,0.0213373,0.266154,-0,1.5
15.897,4.27547,4.39602,0,1,0,1,0.0408652,0.330548,0.371413,0.0326922,0.461554,-0,1.5
16.105,4.28406,4.3916,0,1,0,1,0.0294147,0.320746,0.350161,0.0235318,0.492346,-0,1.5
16.298,4.29315,4.38735,0,1,0,1,0.0254212,0.269969,0.29539,0.020337,0.651868,-0,1.5
16.501,4.296,4.38628,0,1,0,1,0.0293261,0.211822,0.241148,0.0234609,0.834543,-0,1.5
16.711,4.30097,4.38512,0,1,0,1,0.770878,0.384108,1.15499,0,0.481002,0.8,-0
16.907,4.30387,4.38477,0,1,0,1,0.800079,0.225748,1.02583,0,0.13725,0.8,-0
17.107,4.30488,4.38472,0,1,0,1,0.803304,0.0427594,0.846064,0.157356,-0.0212662,0.8,-0
17.328,4.31825,4.38532,0,1,0,1,0.563979,0.00815946,0.572139,0.348817,-0.00894342,0.8,-0
17.541,4.35136,4.38714,0,1,0,1,0.486876,0.0153694,0.502245,0.410499,-0.0198361,0.8,-0
17.733,4.41454,4.39346,0,1,0,1,0.234284,0.0171265,0.25141,0.612573,-0.0329911,0.8,-0
17.932,4.49926,4.40431,0,1,0,1,0.154526,0.0124078,0.166934,0.676379,-0.0263789,0.8,-0
18.122,4.61459,4.42307,0,1,0,1,0.0420306,0.0324224,0.0744531,0.766375,-0.0783326,0.8,-0
18.314,4.75052,4.44687,0,1,0,1,0.0334817,0.048161,0.0816427,0.773215,-0.11789,0.8,-0
18.517,4.90161,4.47428,0,1,0,1,0.0315861,0.0447923,0.0763784,0.774731,-0.109745,0.8,-0
18.715,5.02844,4.49498,0,1,0,1,0.0241695,0.0465437,0.0707132,0.780664,-0.11497,0.8,-0
18.915,5.18231,4.5175,0,1,0,1,0.0263771,0.0448441,0.0712212,0.778898,-0.110464,0.8,-0
19.119,5.36333,4.53993,0,1,0,1,0.0247253,0.0186948,0.0434201,0.78022,-0.0458763,0.8,-0
19.318,5.51831,4.55609,0,1,0,1,0.0161347,0.0339914,0.0501261,0.787092,-0.0843722,0.8,-0
19.516,5.67468,4.57055,0,1,0,1,0.0159422,0.0315489,0.0474911,0.787246,-0.0782834,0.8,-0
19.721,5.8317,4.58259,0,1,0,1,0.0170074,0.0267835,0.0437909,0.786394,-0.0663261,0.8,-0
19.918,5.98849,4.59233,0,1,0,1,0.0116836,0.0146243,0.0263079,0.790653,-0.0363509,0.8,-0
20.117,6.1463,4.60027,0,1,0,1,0.0113634,0.0133487,0.0247121,0.790909,-0.0331871,0.8,-0
20.317,6.30413,4.60691,0,1,0,1,0.0108459,0.0132553,0.0241012,0.791323,-0.032972,0.8,-0
20.518,6.46217,4.61251,0,1,0,1,0.011978,0.00725956,0.0192376,0.790418,-0.0180299,0.8,-0
20.722,6.62038,4.61726,0,1,0,1,0.0144058,0.00767972,0.0220855,0.788475,-0.0190269,0.8,-0
20.919,6.77793,4.62123,0,1,0,1,0.0135717,0.00932872,0.0229005,0.789143,-0.0231341,0.8,-0
21.123,6.93531,4.62449,0,1,0,1,0.0135745,0.0216765,0.035251,0.78914,-0.0538226,0.8,-0
21.323,7.06642,4.6264,0,1,0,1,0.0118457,0.0202595,0.0321052,0.790523,-0.0503825,0.8,-0
21.525,7.25132,4.62738,0,1,0,1,0.0106232,0.00413889,0.0147621,0.791501,0.0102923,0.8,-0
21.719,7.40922,4.62704,0,1,0,1,0.0199537,0.00232264,0.0222764,0.784037,-0.00572105,0.8,-0
21.925,7.56656,4.62707,0,1,0,1,0.0218671,0.00229661,0.0241637,0.782506,-0.00564589,0.8,-0
22.124,7.72328,4.62694,0,1,0,1,0.0209086,0.0025937,0.0235023,0.783273,-0.00638253,0.8,-0
22.324,7.87949,4.62651,0,1,0,1,0.0253145,0.0032759,0.0285904,0.779748,0.0080251,0.8,-0
22.521,8.03577,4.6257,0,1,0,1,0.0248551,0.00347092,0.028326,0.780116,0.00850688,0.8,-0
22.725,8.19194,4.62508,0,1,0,1,0.0254933,0.00484097,0.0303343,0.779605,0.0118574,0.8,-0
22.927,8.34752,4.62457,0,1,0,1,0.0253051,0.0118817,0.0371868,0.779756,0.0291198,0.8,-0
23.127,8.50355,4.62423,0,1,0,1,0.0263948,0.0117716,0.0381665,0.778884,0.0288176,0.8,-0
23.327,8.63286,4.62457,0,1,0,1,0.0224278,0.00405897,0.0264868,0.782058,0.00997304,0.8,-0
23.525,8.81513,4.62578,0,1,0,1,0.0231933,0.0119728,0.0351661,0.781445,0.029407,0.8,-0
23.731,8.97152,4.62701,0,1,0,1,0.02478,0.0111114,0.0358914,0.780176,0.0272451,0.8,-0
23.929,9.12748,4.62907,0,1,0,1,0.022897,0.00752629,0.0304233,0.781682,0.018486,0.8,-0
24.132,9.28349,4.63185,0,1,0,1,0.0192487,0.00473875,0.0239875,0.784601,-0.197443,0.8,-0.21403
24.332,9.43825,4.63441,0,1,0,1,0.0202907,0.247058,0.267348,0.783767,-0.246476,0.8,-1.5
24.535,9.59497,4.63194,0,1,0,1,0.0190183,0.238137,0.257156,0.784785,-0.271186,0.8,-1.5
24.735,9.72484,4.62448,0,1,0,1,0.024849,0.043316,0.068165,0.780121,-0.10682,0.8,-0
24.931,9.87969,4.609,0,1,0,1,0.0242011,0.0411447,0.0653458,0.780639,-0.101471,0.8,-0
25.138,10.061,4.58683,0,1,0,1,0.0228234,0.0366672,0.0594905,0.781741,-0.0904518,0.8,-0
25.333,10.2156,4.56474,0,1,0,1,0.0125925,0.0109623,0.0235548,0.789926,-0.027215,0.8,-0
25.537,10.3712,4.53999,0,1,0,1,0.0150165,0.0105961,0.0256126,0.787987,-0.0262406,0.8,-0
25.738,10.5268,4.51443,0,1,0,1,0.0129962,0.00693464,0.0199309,0.789603,-0.0172049,0.8,-0
25.936,10.6823,4.48827,0,1,0,1,0.0145672,0.001717,0.0162842,0.788346,-0.0869092,0.8,-0.0838287
26.131,10.8378,4.46113,0,1,0,1,0.0122778,0.129953,0.142231,0.790178,-0.383936,0.8,-0.930284
26.334,10.992,4.4307,0,1,0,1,0.00874244,0.0619033,0.0706458,0.793006,-0.623215,0.8,-0.930284
26.532,11.1439,4.38971,0,1,0,1,0.00311431,0.0127969,0.0159112,0.797509,-0.855301,0.8,-0.930284
26.733,11.2912,4.33155,0,1,0,1,0.00235144,0.197393,0.199744,0.798119,-0.569938,0.8,-0
26.929,11.4296,4.25374,0,1,0,1,0.00757612,0.108138,0.115714,0.793939,-0.2806,0.8,-0
27.134,11.5608,4.16325,0,1,0,1,0.00665894,0.00714144,0.0138004,0.794673,-0.0178319,0.8,-0
27.336,11.6857,4.06831,0,1,0,1,0.0157244,0.0111246,0.0268489,0.787421,-0.0275307,0.8,-0
27.54,11.7898,3.98853,0,1,0,1,0.0201332,0.0185705,0.0387037,0.783893,-0.045785,0.8,-0
27.737,11.935,3.87584,0,1,0,1,0.021864,0.0170532,0.0389172,0.782509,-0.0419624,0.8,-0
27.94,12.0576,3.77877,0,1,0,1,0.0192633,0.0221312,0.0413946,0.784589,-0.0546384,0.8,-0
28.143,12.1795,3.68034,0,1,0,1,0.0229344,0.0260132,0.0489476,0.781652,-0.0640214,0.8,-0
28.343,12.3005,3.58065,0,1,0,1,0.0251222,0.0267068,0.051829,0.779902,-0.0655892,0.8,-0
28.545,12.4195,3.48017,0,1,0,1,0.0332816,0.00909349,0.0423751,0.773375,-0.0220998,0.8,-0
28.743,12.5372,3.37893,0,1,0,1,0.0337543,0.0232399,0.0569943,0.772997,-0.0565372,0.8,-0
28.941,12.6538,3.27767,0,1,0,1,0.0367458,0.00203787,0.0387837,0.770603,0.00493359,0.8,-0
29.14,12.7692,3.17581,0,1,0,1,0.0405224,0.0146732,0.0551956,0.767582,-0.0354084,0.8,-0
29.338,12.8844,3.07399,0,1,0,1,0.048293,0.00128565,0.0495787,0.761366,-0.00307516,0.8,-0
29.541,12.9982,2.97219,0,1,0,1,0.0493339,0.158855,0.208189,0.760533,-0.309663,0.8,-0.979097
29.742,13.1118,2.86865,0,1,0,1,0.0436245,0.08698,0.130604,0.7651,-0.583167,0.8,-1.06053
29.938,13.2184,2.75948,0,1,0,1,0.0429022,0.0310775,0.0739797,0.765678,-0.844282,0.8,-1.07677
30.153,13.3123,2.63951,0,1,0,1,0.00282468,0.183093,0.185918,0.79774,-0.517202,0.8,-0
30.346,13.3782,2.52832,0,1,0,1,0.0453948,0.377794,0.423189,0.763684,-0.306334,0.8,0.832657
30.559,13.4559,2.36331,0,1,0,1,0.0414244,0.336303,0.377728,0.76686,0.0186473,0.8,1.5
30.756,13.512,2.22105,0,1,0,1,0.0461475,0.0217813,0.0679288,0.763082,0.0522978,0.8,-0
30.957,13.5655,2.0776,0,1,0,1,0.00550431,0.0301668,0.0356711,0.795597,0.0756266,0.8,-0
31.153,13.6208,1.93206,0,1,0,1,0.0570049,0.029125,0.0861299,0.754396,0.0692197,0.8,-0
31.354,13.6777,1.787,0,1,0,1,0.106498,0.0299862,0.136484,0.714802,0.0675374,0.8,-0
31.56,13.7335,1.65013,0,1,0,1,0.166723,0.0292097,0.195932,0.666622,0.0613448,0.8,-0
31.764,13.787,1.52154,0,1,0,1,0.215182,0.373751,0.588933,0.627854,0.0587707,0.8,-1.5
31.966,13.8295,1.42189,0,1,0,1,0.310032,0.366525,0.676557,0.551974,0.0390518,0.8,-1.5
32.171,13.8788,1.30928,0,1,0,1,0.348231,0.380268,0.728499,0.521415,0.0595991,0.8,-1.5
32.362,13.9305,1.1942,0,1,0,1,0.397119,0.383588,0.780707,0.482305,0.0602303,0.8,-1.5
32.572,13.9729,1.10275,0,1,0,1,0.497677,0.388708,0.886385,0.401858,0.0567629,0.8,-1.5
32.768,14.0123,1.01993,0,1,0,1,0.480107,0.361546,0.841653,0.415915,0.0228948,0.8,-1.5
32.967,14.0478,0.945893,0,1,0,1,0.575112,0.328228,0.90334,0.33991,-0.0169012,0.8,-1.5
33.171,14.0814,0.876799,0,1,0,1,0.57764,0.328348,0.905988,0.337888,-0.0166725,0.8,-1.5
33.374,14.1108,0.816072,0,1,0,1,0.634808,0.299596,0.934404,0.292154,-0.0410607,0.8,-1.5
33.58,14.1391,0.758118,0,1,0,1,0.668521,0.216525,0.885046,0.265183,-0.0972292,0.8,-1.33722
33.778,14.1638,0.707466,0,1,0,1,0.666446,0.131322,0.797768,0.266843,-0.0780361,0.8,-0.669832
33.969,14.1863,0.659275,0,1,0,1,0.718848,0.114817,0.833665,0.224921,-0.0756044,0.8,-0.653545
34.17,14.2066,0.614082,0,1,0,1,0.721189,0.00224434,0.723433,0.223049,-0.175118,0.8,-0.637258
34.369,14.2212,0.580521,0,1,0,1,0.779231,0.0617337,0.840965,0.176615,-0.0944401,0.8,-0.653545
34.565,14.2397,0.534841,0,1,0,1,0,0,0,0,0,-0,-0
34.758,14.2505,0.506739,0,1,0,1,0,0,0,0,0,-0,-0
34.957,14.2515,0.503842,0,1,0,1,0,0,0,0,0,-0,-0
35.15,14.2516,0.503662,0,1,0,1,0,0,0,0,0,-0,-0
35.354,14.2516,0.503459,0,1,0,1,0,0,0,0,0,-0,-0
35.554,14.2517,0.503246,0,1,0,1,0,0,0,0,0,-0,-0
35.757,14.2518,0.503016,0,1,0,1,0,0,0,0,0,-0,-0
35.957,14.2519,0.502806,0,1,0,1,0,0,0,0,0,-0,-0
36.145,14.2519,0.502658,0,1,0,1,0,0,0,0,0,-0,-0
36.353,14.252,0.502428,0,1,0,1,0,0,0,0,0,-0,-0
36.562,14.2521,0.502226,0,1,0,1,0,0,0,0,0,-0,-0
36.756,14.2522,0.502014,0,1,0,1,0,0,0,0,0,-0,-0
36.958,14.2523,0.5018,0,1,0,1,0,0,0,0,0,-0,-0
