dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875
joyvel,joyang,CandVel,CandAng,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost
-0.8,-0,0.00202564,-0.0039272,0,1,0,1,1.00253,0.00261813,1.00515
-0.8,-0,0.00202564,0.146073,0,1,0.934692,0.0653083,1.00253,0.0973819,1.94358
-0.8,-0,0.00202564,0.296073,0,1,0.949468,0.050532,1.00253,0.197382,1.96197
-0.8,-0,0.00202564,0.446073,0,1,0.937096,0.0629043,1.00253,0.297382,1.95833
-0.8,-0,0.00202564,0.596073,0,1,0.95027,0.0497298,1.00253,0.397382,1.97256
-0.8,-0,0.102026,-0.753927,1,0,0.271204,0.728796,1.12753,0.502618,1.63751
-0.8,-0,0.102026,-0.603927,1,0,0.416204,0.583796,1.12753,0.402618,1.65125
-0.8,-0,0.102026,-0.453927,1,0,0.561204,0.438796,1.12753,0.302618,1.69399
-0.8,-0,0.102026,-0.303927,1,0,0.706204,0.293796,1.12753,0.202618,1.76573
-0.8,-0,0.102026,-0.153927,1,0,0.851204,0.148796,1.12753,0.102618,1.86647
-0.8,-0,0.102026,-0.0039272,1,0,0.996204,0.00379629,1.12753,0.00261813,1.99621
-0.8,-0,0.102026,0.146073,1,0,0.858796,0.141204,1.12753,0.0973819,1.87255
-0.8,-0,0.102026,0.296073,1,0,0.713796,0.286204,1.12753,0.197382,1.77029
-0.8,-0,0.102026,0.446073,1,0,0.568796,0.431204,1.12753,0.297382,1.69703
-0.8,-0,0.102026,0.596073,1,0,0.423796,0.576204,1.12753,0.397382,1.65277
-0.8,-0,0.202026,-0.753927,1,0,0.271204,0.728796,1.25253,0.502618,1.63751
-0.8,-0,0.202026,-0.603927,1,0,0.416204,0.583796,1.25253,0.402618,1.65125
-0.8,-0,0.202026,-0.453927,1,0,0.561204,0.438796,1.25253,0.302618,1.69399
-0.8,-0,0.202026,-0.303927,1,0,0.706204,0.293796,1.25253,0.202618,1.76573
-0.8,-0,0.202026,-0.153927,1,0,0.851204,0.148796,1.25253,0.102618,1.86647
-0.8,-0,0.202026,-0.0039272,1,0,0.996204,0.00379629,1.25253,0.00261813,1.99621
-0.8,-0,0.202026,0.146073,1,0,0.858796,0.141204,1.25253,0.0973819,1.87255
-0.8,-0,0.202026,0.296073,1,0,0.713796,0.286204,1.25253,0.197382,1.77029
-0.8,-0,0.202026,0.446073,1,0,0.568796,0.431204,1.25253,0.297382,1.69703
-0.8,-0,0.202026,0.596073,1,0,0.423796,0.576204,1.25253,0.397382,1.65277
-0.8,-0,0.302026,-0.753927,1,0,0.271204,0.728796,1.37753,0.502618,1.63751
-0.8,-0,0.302026,-0.603927,1,0,0.416204,0.583796,1.37753,0.402618,1.65125
-0.8,-0,0.302026,-0.453927,1,0,0.561204,0.438796,1.37753,0.302618,1.69399
-0.8,-0,0.302026,-0.303927,1,0,0.706204,0.293796,1.37753,0.202618,1.76573
-0.8,-0,0.302026,-0.153927,1,0,0.851204,0.148796,1.37753,0.102618,1.86647
-0.8,-0,0.302026,-0.0039272,1,0,0.996204,0.00379629,1.37753,0.00261813,1.99621
-0.8,-0,0.302026,0.146073,1,0,0.858796,0.141204,1.37753,0.0973819,1.87255
-0.8,-0,0.302026,0.296073,1,0,0.713796,0.286204,1.37753,0.197382,1.77029
-0.8,-0,0.302026,0.446073,1,0,0.568796,0.431204,1.37753,0.297382,1.69703
-0.8,-0,0.302026,0.596073,1,0,0.423796,0.576204,1.37753,0.397382,1.65277
-0.8,-0,0.402026,-0.753927,1,0,0.271204,0.728796,1.50253,0.502618,1.63751
-0.8,-0,0.402026,-0.603927,1,0,0.416204,0.583796,1.50253,0.402618,1.65125
-0.8,-0,0.402026,-0.453927,1,0,0.561204,0.438796,1.50253,0.302618,1.69399
-0.8,-0,0.402026,-0.303927,1,0,0.706204,0.293796,1.50253,0.202618,1.76573
-0.8,-0,0.402026,-0.153927,1,0,0.851204,0.148796,1.50253,0.102618,1.86647
-0.8,-0,0.402026,-0.0039272,1,0,0.996204,0.00379629,1.50253,0.00261813,1.99621
-0.8,-0,0.402026,0.146073,1,0,0.858796,0.141204,1.50253,0.0973819,1.87255
-0.8,-0,0.402026,0.296073,1,0,0.713796,0.286204,1.50253,0.197382,1.77029
-0.8,-0,0.402026,0.446073,1,0,0.568796,0.431204,1.50253,0.297382,1.69703
-0.8,-0,0.402026,0.596073,1,0,0.423796,0.576204,1.50253,0.397382,1.65277
-0.8,-0,0.502026,-0.753927,1,0,0.271204,0.728796,1.62753,0.502618,1.63751
-0.8,-0,0.502026,-0.603927,1,0,0.416204,0.583796,1.62753,0.402618,1.65125
-0.8,-0,0.502026,-0.453927,1,0,0.561204,0.438796,1.62753,0.302618,1.69399
-0.8,-0,0.502026,-0.303927,1,0,0.706204,0.293796,1.62753,0.202618,1.76573
-0.8,-0,0.502026,-0.153927,1,0,0.851204,0.148796,1.62753,0.102618,1.86647
-0.8,-0,0.502026,-0.0039272,1,0,0.996204,0.00379629,1.62753,0.00261813,1.99621
-0.8,-0,0.502026,0.146073,1,0,0.858796,0.141204,1.62753,0.0973819,1.87255
-0.8,-0,0.502026,0.296073,1,0,0.713796,0.286204,1.62753,0.197382,1.77029
-0.8,-0,0.502026,0.446073,1,0,0.568796,0.431204,1.62753,0.297382,1.69703
-0.8,-0,0.502026,0.596073,1,0,0.423796,0.576204,1.62753,0.397382,1.65277

-0.8,-0,-0.339015,0.64836,1,0,0.373252,0.626748,0.576231,0.43224,1.64416
-0.8,-0,0,0,0,1,0,1,1,0,1
-0.8,-0,0.1,-0.10164,1,0,0.901748,0.0982524,1.125,0.0677603,1.90841
-0.8,-0,0.1,0.0483596,1,0,0.953252,0.0467476,1.125,0.0322397,1.95476
-0.8,-0,0.1,0.19836,1,0,0.808252,0.191748,1.125,0.13224,1.83361
-0.8,-0,0.1,0.34836,1,0,0.663252,0.336748,1.125,0.23224,1.74146
-0.8,-0,0.1,0.49836,1,0,0.518252,0.481748,1.125,0.33224,1.67831
-0.8,-0,0.1,0.64836,1,0,0.373252,0.626748,1.125,0.43224,1.64416
-0.8,-0,0.1,0.79836,1,0,0.228252,0.771748,1.125,0.53224,1.63901
-0.8,-0,0.1,0.94836,1,0,0.0832524,0.916748,1.125,0.63224,1.66286
-0.8,-0,0.1,1.09836,1,0,0,1,1.125,0.73224,1.73224
-0.8,-0,0.1,1.24836,0,1,0.751801,0.248199,1.125,0.83224,2.08336
-0.8,-0,0.1,1.39836,0,1,0.689448,0.310552,1.125,0.93224,2.10396

-0.8,-0,-0.802381,-0.000164609,1,0,0.99984,0.000159716,0.00297665,0.000109739,1.99984
-0.8,-0,0,0,0,1,0,1,1,0,1

