dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,2

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
10.952,3.53439,0.188942,0,1,0,1,0.407623,0.0862308,0.493854,0.473902,0.196936
11.146,3.61747,0.223947,0,1,0,1,0.155995,0.268085,0.424079,0.675204,0.486004
11.337,3.70775,0.264851,0,1,0,1,0.55439,0.0381659,0.592556,0.356488,0.0922641
11.541,3.81384,0.315162,0,1,0,1,0.594182,0.0457266,0.639909,0.324654,0.119892
11.739,3.88856,0.351193,0,1,0,1,0.36823,0.657098,1.02533,0,0.514353
11.942,3.94665,0.380304,0,1,0,1,0.404356,0.76765,1.17201,0,0.348525
12.13,3.96109,0.388033,0,1,0,1,0.757016,0.67295,1.42997,0,0.490575
12.322,3.96015,0.387523,0,1,0,1,0.825727,0.645274,1.471,0,0.53209
12.519,3.95872,0.386801,0,1,0,1,0.805251,0.00633251,0.811583,0.1558,0.630566
12.749,3.96814,0.394907,0,1,0,1,0.562604,0.00760972,0.570214,0.349917,0.593365
12.956,3.99204,0.418386,0,1,0,1,0.475727,0.0168988,0.492625,0.419419,0.579431
13.157,4.03599,0.468192,0,1,0,1,0.225025,0.0858684,0.310893,0.61998,0.475977
13.355,4.09724,0.55179,0,1,0,1,0.108811,0.14036,0.24917,0.712952,0.39424
13.543,4.1637,0.658977,0,1,0,1,0.0114744,0.175293,0.186767,0.79082,0.358128
13.729,4.23434,0.791632,0,1,0,1,0.106408,0.801297,0.907705,0.714873,0.298054
13.938,4.29507,0.925235,0,1,0,1,0.105393,0.739864,0.845257,0.715686,0.390204
14.143,4.33834,1.03612,0,1,0,1,0.154764,0.770356,0.92512,0.676189,0.344466
14.351,4.37457,1.14771,0,1,0,1,0.149397,0.829279,0.978676,0,0.256082
14.573,4.41176,1.29499,0,1,0,1,0.118899,0.850909,0.969808,0.704881,0.223636
14.778,4.42803,1.39378,0,1,0,1,0.249488,0.786868,1.03636,0,0.319698
14.959,4.43883,1.51467,0,1,0,1,0.238337,0.16358,0.401916,0.609331,0.245369
15.17,4.44012,1.62113,0,1,0,1,0.116986,0.0482475,0.165234,0.706411,0.0723713
15.353,4.43342,1.74596,0,1,0,1,0.222065,0.0718,0.293865,0.622348,0.138953
15.562,4.41854,1.87695,0,1,0,1,0.173088,0.301231,0.474319,0.66153,0.0063961
15.76,4.39965,2.00518,0,1,0,1,0.125101,0.0227309,0.147832,0.699919,-0.0340963
15.961,4.37761,2.13934,0,1,0,1,0.0233984,0.0615411,0.0849395,0.781281,-0.0923116
16.146,4.35454,2.2816,0,1,0,1,0.022001,0.0613911,0.0833922,0.782399,-0.0920867
16.352,4.32717,2.46205,0,1,0,1,0.122597,0.000633489,0.123231,0.701922,-0.000950234
16.561,4.31066,2.58402,0,1,0,1,0.124725,0.0802411,0.204967,0.70022,-0.120362
16.76,4.29509,2.70018,0,1,0,1,0.122891,0.0400208,0.162912,0.701687,-0.0600313
16.959,4.27601,2.86244,0,1,0,1,0.223775,0.0699631,0.293738,0.62098,-0.35325
17.175,4.26258,2.99654,0,1,0,1,0.0199838,0.602256,0.62224,0.784013,-0.596616
17.357,4.25589,3.12872,0,1,0,1,0.117749,0.637727,0.755477,0.705801,-0.543409
17.556,4.25783,3.27617,0,1,0,1,0.0157485,0.449465,0.465213,0.787401,-0.825803
17.743,4.27797,3.44768,0,1,0,1,0.0180906,0.149624,0.167714,0.785527,-0.982587
17.946,4.30984,3.57324,0,1,0,1,0.0160915,0.0803515,0.0964429,0.787127,-1.07021
18.148,4.37251,3.7179,0,1,0,1,0.0312727,0.521704,0.552977,0.774982,-0.782556
18.349,4.44163,3.82706,0,1,0,1,0.0324194,0.335486,0.367906,0.774064,-0.503229
18.544,4.57633,3.98527,0,1,0,1,0.033537,0.305707,0.339244,0.77317,-0.45856
18.748,4.66934,4.07368,0,1,0,1,0.180394,0.237479,0.417873,0.655685,-0.356218
18.956,4.78095,4.16481,0,1,0,1,0.227458,0.231059,0.458517,0.618033,-0.346589
19.169,4.8845,4.23716,0,1,0,1,0.275124,0.20843,0.483554,0.579901,-0.312645
19.378,4.98785,4.2998,0,1,0,1,0.324701,0.18938,0.514081,0.540239,-0.284069
19.578,5.08768,4.35223,0,1,0,1,0.278754,0.188187,0.466941,0.576997,-0.282281
19.781,5.19,4.39869,0,1,0,1,0.381133,0.18001,0.561143,0.495094,-0.270015
19.985,5.29386,4.43909,0,1,0,1,0.412497,0.13473,0.547227,0.470003,-0.202095
20.196,5.38648,4.46933,0,1,0,1,0.405909,0.152565,0.558474,0.475273,-0.228848
20.401,5.49207,4.49936,0,1,0,1,0.356987,0.14109,0.498076,0.514411,-0.211635
20.594,5.58935,4.5226,0,1,0,1,0.357768,0.128392,0.486159,0.513786,-0.192587
20.795,5.67307,4.53952,0,1,0,1,0.455219,0.0973271,0.552546,0.435825,-0.145991
20.994,5.75457,4.5536,0,1,0,1,0.44171,0.0945284,0.536238,0.446632,-0.141793
21.197,5.84193,4.56605,0,1,0,1,0.393176,0.0916336,0.48481,0.485459,-0.13745
21.397,5.94849,4.57852,0,1,0,1,0.393578,0.0811012,0.47468,0.485137,-0.121652
