dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,3.75

timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
3.128,-0.0471314,0.00284887,-0.8,-0,52,0.194912,
3.146,-0.0471314,0.00284887,-0.8,-0,52,0.194912,
3.647,-0.12799,-0.321359,-0.8,-0,42,0.191996,
4.151,-0.442704,0.700832,-0.8,-0,2,0.601155,
4.653,-0.802558,-0.000454924,-0.8,-0,2,2.80716,
5.157,-0.799175,-0.0133304,-0,0,2,3.17062,
5.66,-0.337716,0.226604,-0,0,12,100,
6.163,-0.00849365,-0.0553925,-0,0,52,100,
6.667,-0.00729512,-0.0434895,0.8,0,52,100,
7.169,0.31405,0.686571,0.8,0,90,100,
7.669,0.711444,-0.0606929,0.8,0,61,3.66885,
8.172,0.707256,-0.0778898,0.8,0,61,3.45686,
8.675,0.709228,-0.0741868,0.8,-1.5,61,100,
9.177,0.60819,-0.76297,0.8,-1.5,71,100,
9.678,0.607018,-1.26204,0.8,-1.5,50,100,
10.18,0.507253,-1.44468,0.8,-1.5,49,1.7277,
10.683,0.505568,-1.37111,0.8,-0,49,0.771911,
11.185,0.706706,-0.635363,0.8,-0,67,0.425316,
11.687,0.70896,0.110128,0.8,-0,61,0.0886595,
12.188,-0.0207389,0.0807226,0.8,-0,52,0.157646,
12.69,-0.0219881,0.0910143,0.8,-0,52,0.185589,
13.191,-0.0210674,0.0871497,0.8,-0,42,0.158182,
13.692,-0.0219412,0.0956206,-0,-0,52,0.187745,
14.194,-0.00223404,-0.00156165,-0.8,0,52,0.211846,
14.697,0.0078856,0.476684,-0.8,0,68,0.0800441,
15.2,-0.313353,2.58943,-0.8,0,2,100,
15.703,-0.0306062,0.141778,-0,-0,52,100,
16.206,0.00315501,-0.127137,0.8,-0,62,100,
16.705,0.0112179,-0.123896,0.8,-0,62,100,
17.209,0.508835,0.426935,0.8,-0,89,100,
17.709,0.406327,0.0247651,0.8,-0,82,100,
18.211,0.403624,-0.00378206,0.8,-0,82,100,
18.712,0.403415,-0.00262422,0.8,-1.5,82,100,
19.214,0.607645,-0.716295,0.8,-1.5,78,100,
19.716,0.600723,-0.685649,0.8,-1.5,71,100,
