dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost
0,0,0.000213008,-0.000105936,0,1,0,1,0.00026626,7.06241e-05,0.000336884
0,0,0,0,0,1,0,1,0,0,0
0,0,0.000213008,-0.750106,0,1,0.999558,0.000442477,0.00026626,0.500071,1.00005
0,0,0.000213008,-0.600106,0,1,0.995688,0.00431244,0.00026626,0.400071,0.997679
0,0,0.000213008,-0.450106,0,1,0.993705,0.00629504,0.00026626,0.300071,0.99586
0,0,0.000213008,-0.300106,0,1,0.767835,0.232165,0.00026626,0.200071,0.814551
0,0,0.000213008,-0.150106,0,1,0.346276,0.653724,0.00026626,0.100071,0.411961
0,0,0.000213008,-0.000105936,0,1,0,1,0.00026626,7.06241e-05,0.000336884
0,0,0.000213008,0.149894,0,1,0,1,0.00026626,0.0999294,0.100196
0,0,0.000213008,0.299894,0,1,0.0297489,0.970251,0.00026626,0.199929,0.223997
0,0,0.000213008,0.449894,0,1,0.0510876,0.948912,0.00026626,0.299929,0.335961
0,0,0.000213008,0.599894,0,1,0.810436,0.189564,0.00026626,0.399929,0.886514
0,0,0.100213,-0.750106,0,1,0.999558,0.000442477,0.125266,0.500071,1.12505
0,0,0.100213,-0.600106,0,1,0.995688,0.00431244,0.125266,0.400071,1.12268
0,0,0.100213,-0.450106,0,1,0.993705,0.00629504,0.125266,0.300071,1.12086
0,0,0.100213,-0.300106,0,1,0.870164,0.129836,0.125266,0.200071,1.02141
0,0,0.100213,-0.150106,0,1,0.346276,0.653724,0.125266,0.100071,0.536961
0,0,0.100213,-0.000105936,0,1,0,1,0.125266,7.06241e-05,0.125337
0,0,0.100213,0.149894,0,1,0,1,0.125266,0.0999294,0.225196
0,0,0.100213,0.299894,0,1,0.0297489,0.970251,0.125266,0.199929,0.348997
0,0,0.100213,0.449894,0,1,0.12788,0.87212,0.125266,0.299929,0.514721
0,0,0.100213,0.599894,0,1,0.810436,0.189564,0.125266,0.399929,1.01151
0,0,0.200213,-0.750106,0.648249,0.351751,0.999558,0.000442477,0.250266,0.500071,1.73606
0,0,0.200213,-0.600106,1,0,0.419898,0.580102,0.250266,0.400071,1.65198
0,0,0.200213,-0.450106,1,0,0.564898,0.435102,0.250266,0.300071,1.69546
0,0,0.200213,-0.300106,1,0,0.709898,0.290102,0.250266,0.200071,1.76794
0,0,0.200213,-0.150106,1,0,0.854898,0.145102,0.250266,0.100071,1.86942
0,0,0.200213,-0.000105936,1,0,0.999899,0.000101221,0.250266,7.06241e-05,1.9999
0,0,0.200213,0.149894,1,0,0.855102,0.144898,0.250266,0.0999294,1.86958
0,0,0.200213,0.299894,1,0,0.710102,0.289898,0.250266,0.199929,1.76806
0,0,0.200213,0.449894,1,0,0.565102,0.434898,0.250266,0.299929,1.69554
0,0,0.200213,0.599894,1,0,0.420102,0.579898,0.250266,0.399929,1.65202
0,0,0.300213,-0.750106,1,0,0.274898,0.725102,0.375266,0.500071,1.6375
0,0,0.300213,-0.600106,1,0,0.419898,0.580102,0.375266,0.400071,1.65198
0,0,0.300213,-0.450106,1,0,0.564898,0.435102,0.375266,0.300071,1.69546
0,0,0.300213,-0.300106,1,0,0.709898,0.290102,0.375266,0.200071,1.76794
0,0,0.300213,-0.150106,1,0,0.854898,0.145102,0.375266,0.100071,1.86942
0,0,0.300213,-0.000105936,1,0,0.999899,0.000101221,0.375266,7.06241e-05,1.9999
0,0,0.300213,0.149894,1,0,0.855102,0.144898,0.375266,0.0999294,1.86958
0,0,0.300213,0.299894,1,0,0.710102,0.289898,0.375266,0.199929,1.76806
0,0,0.300213,0.449894,1,0,0.565102,0.434898,0.375266,0.299929,1.69554
0,0,0.300213,0.599894,1,0,0.420102,0.579898,0.375266,0.399929,1.65202
0,0,0.400213,-0.750106,1,0,0.274898,0.725102,0.500266,0.500071,1.6375
0,0,0.400213,-0.600106,1,0,0.419898,0.580102,0.500266,0.400071,1.65198
0,0,0.400213,-0.450106,1,0,0.564898,0.435102,0.500266,0.300071,1.69546
0,0,0.400213,-0.300106,1,0,0.709898,0.290102,0.500266,0.200071,1.76794
0,0,0.400213,-0.150106,1,0,0.854898,0.145102,0.500266,0.100071,1.86942
0,0,0.400213,-0.000105936,1,0,0.999899,0.000101221,0.500266,7.06241e-05,1.9999
0,0,0.400213,0.149894,1,0,0.855102,0.144898,0.500266,0.0999294,1.86958
0,0,0.400213,0.299894,1,0,0.710102,0.289898,0.500266,0.199929,1.76806
0,0,0.400213,0.449894,1,0,0.565102,0.434898,0.500266,0.299929,1.69554
0,0,0.400213,0.599894,1,0,0.420102,0.579898,0.500266,0.399929,1.65202
0,0,0.500213,-0.750106,1,0,0.274898,0.725102,0.625266,0.500071,1.6375
0,0,0.500213,-0.600106,1,0,0.419898,0.580102,0.625266,0.400071,1.65198
0,0,0.500213,-0.450106,1,0,0.564898,0.435102,0.625266,0.300071,1.69546
0,0,0.500213,-0.300106,1,0,0.709898,0.290102,0.625266,0.200071,1.76794
0,0,0.500213,-0.150106,1,0,0.854898,0.145102,0.625266,0.100071,1.86942
0,0,0.500213,-0.000105936,1,0,0.999899,0.000101221,0.625266,7.06241e-05,1.9999
0,0,0.500213,0.149894,1,0,0.855102,0.144898,0.625266,0.0999294,1.86958
0,0,0.500213,0.299894,1,0,0.710102,0.289898,0.625266,0.199929,1.76806
0,0,0.500213,0.449894,1,0,0.565102,0.434898,0.625266,0.299929,1.69554
0,0,0.500213,0.599894,1,0,0.420102,0.579898,0.625266,0.399929,1.65202

0,0,-0.00119627,-0.00155772,0,1,0,1,0.00149533,0.00103848,0.00253381
0,0,0,0,0,1,0,1,0,0,0
0,0,0.0988037,-0.751558,0,1,0.997808,0.00219223,0.123505,0.501038,1.12241
0,0,0.0988037,-0.601558,0,1,0.993511,0.00648916,0.123505,0.401038,1.11962
0,0,0.0988037,-0.451558,0,1,0.996639,0.00336116,0.123505,0.301038,1.12116
0,0,0.0988037,-0.301558,0,1,0.875152,0.124848,0.123505,0.201038,1.02376
0,0,0.0988037,-0.151558,0,1,0.36122,0.63878,0.123505,0.101038,0.549266
0,0,0.0988037,-0.00155772,0,1,0,1,0.123505,0.00103848,0.124543
0,0,0.0988037,0.148442,0,1,0,1,0.123505,0.0989615,0.222466
0,0,0.0988037,0.298442,0,1,0.0294376,0.970562,0.123505,0.198962,0.346047
0,0,0.0988037,0.448442,0,1,0.12799,0.87201,0.123505,0.298962,0.512192
0,0,0.0988037,0.598442,0,1,0.812174,0.187826,0.123505,0.398962,1.01061
0,0,0.198804,-0.751558,0.639522,0.360478,0.997808,0.00219223,0.248505,0.501038,1.72801
0,0,0.198804,-0.601558,1,0,0.418494,0.581506,0.248505,0.401038,1.6517
0,0,0.198804,-0.451558,1,0,0.563494,0.436506,0.248505,0.301038,1.6949
0,0,0.198804,-0.301558,1,0,0.708494,0.291506,0.248505,0.201038,1.7671
0,0,0.198804,-0.151558,1,0,0.853494,0.146506,0.248505,0.101038,1.8683
0,0,0.198804,-0.00155772,1,0,0.998494,0.0015058,0.248505,0.00103848,1.9985
0,0,0.198804,0.148442,1,0,0.856506,0.143494,0.248505,0.0989615,1.87071
0,0,0.198804,0.298442,1,0,0.711506,0.288494,0.248505,0.198962,1.76891
