dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,3.75

timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
2.341,-0.0142657,0.0886233,0,0,42,0.094173,
2.358,-0.0188486,1.35655,0,0,25,0.094173,
2.862,-0.0222018,1.30141,0,0,29,0.333685,
3.365,0.058739,0.55811,0,0,57,1.30305,
3.868,-0.0133107,0.0984656,0,0,42,100,
4.372,-0.011871,0.10035,0,0,52,100,
4.876,-0.0118528,0.100209,0,0,42,100,
5.379,-0.0156077,0.0976933,0,0,52,100,
5.882,-0.0118293,0.100025,0.8,0,52,100,
6.384,0.489606,-0.0361725,0.8,0,82,100,
6.887,0.489794,-0.0289269,-0,0,82,100,
7.391,0.0373904,0.294291,-0,0,57,100,
7.893,-0.00244475,0.0195899,-0,0,52,100,
8.395,0.000454948,-0.00183737,-0,0,62,100,
8.898,5.04698e-05,-0.00982509,0.8,0,62,100,
9.401,0.0962097,-0.0210292,0.8,0,62,100,
9.904,0.0888772,-0.0804895,0.8,0,62,100,
10.408,0.0893843,0.0638772,0.8,0,52,100,
10.912,0.18348,0.0857861,0.8,0,72,100,
11.414,0.17621,-0.118791,0.8,0,72,100,
11.916,0.177902,0.0296481,0.8,0,72,100,
12.418,0.172184,0.0266186,0.8,0,72,100,
12.921,0.271916,0.0303477,0.8,0,82,100,
13.422,0.268691,0.00675562,0.8,0,82,100,
13.925,0.266288,0.00812886,0.8,0,82,100,
14.429,0.269993,0.0151432,0.8,0,82,100,
14.93,0.272003,0.00997048,0.8,0,82,100,
15.432,0.372554,0.00900983,0.8,0,82,100,
15.934,0.374492,0.0089373,0.8,0,82,100,
16.438,0.375359,0.0117065,0.8,0,82,100,
16.94,0.374171,-0.00325069,0.8,0,82,100,
17.443,0.473217,0.0075759,0.8,0,82,3.80784,
17.945,0.467991,0.0263656,0.8,0,82,3.59001,
18.448,0.465559,0.0369542,0.8,0,82,3.3714,
18.95,0.46329,0.0448371,0.8,0,82,3.18137,
19.451,0.461371,0.0448564,0.8,0,82,2.96233,
19.953,0.456218,0.0583053,0.8,0,82,2.79405,
20.453,0.451768,0.0659968,0.8,0,82,2.61146,
20.955,0.449567,0.0648064,0.8,0,82,2.46026,
21.456,0.447469,0.0637808,0.8,0,82,2.29141,
21.961,0.449693,0.0615522,0.8,0,82,2.13247,
22.462,0.452672,0.0565239,0.8,0,82,1.97859,
22.963,0.452836,0.0549124,0.8,0,82,1.80143,
23.463,0.453608,0.049875,0.8,0,82,1.64061,
23.966,0.455014,0.0397944,0.8,0,82,1.47549,
24.466,0.25079,0.0396051,0.8,0,82,1.31587,
24.967,0.252579,0.0388612,0.8,0,82,1.22005,
25.468,0.25572,0.0175066,0.8,0,82,1.11324,
25.973,0.253924,0.0169915,0.8,0,82,1.01269,
26.47,0.257003,0.00652796,0.8,0,82,0.860837,
26.97,0.0585715,0.00625528,0.8,0,62,0.832394,
27.471,0.0601258,0.00693043,0.8,0,62,0.812242,
27.971,0.0592407,-0.000703048,0.8,0,62,0.754663,
28.473,0.0470481,-0.0938433,0.8,0,62,0.727527,
28.973,0.0514469,0.0789213,0.8,0,52,0.69521,
29.475,0.0421273,0.141734,0.8,0,62,0.763649,
29.975,0.0426372,-0.00651982,0.8,0,62,0.735529,
30.475,0.0395496,-0.0166591,0.8,0,52,0.700549,
30.976,0.0418888,-0.0267683,0.8,0,62,0.693317,
31.476,0.0422302,-0.0292205,0.8,0,52,0.64105,
31.977,0.043653,-0.0268112,0.8,0,62,0.606306,
32.477,0.04511,-0.0235611,0.8,0,62,0.579491,
32.978,0.0469063,-0.0195049,0.8,0,62,0.572358,
33.477,0.0434446,-0.0183289,0.8,0,62,0.505295,
33.982,0.0267029,-0.136013,0.8,0,62,0.456121,
34.482,0.0177928,0.014303,0.8,0,52,0.433377,
34.983,0.00211101,0.135187,0.8,0,62,0.449611,
35.483,0.465738,0.00937919,0.8,0,82,0.444062,
35.984,0.0766278,-0.0562546,0.8,0,62,0.26764,
36.484,0.109626,-0.897257,0.8,0,61,0.160098,
36.986,0.0079072,-0.130821,-0,0,62,0.252162,
37.486,0.0507526,-0.452107,-0,0,57,0.190157,
37.987,-0.00120775,0.00252983,-0,0,52,0.166964,
38.488,-0.00118104,0.00184295,-0.8,-0,52,0.170422,
38.989,-0.168729,1.00607,-0.8,-0,37,0.164118,
39.49,-0.80611,0.0465663,-0.8,-0,2,0.206429,
39.99,-0.801621,0.0251598,-0,0,2,0.6053,
40.492,-0.190591,-1.13193,-0,0,33,0.860694,
87.769,0.00705247,-0.440499,-0,0,62,1.03151,
88.27,-0.00243195,9.81647e-05,-0,0,42,1.18257,
88.773,-0.00245046,8.66539e-05,-0,0,52,1.16264,
89.271,-0.00244872,6.44727e-05,-0,1.5,52,1.17988,
89.772,0.098173,0.548709,-0,1.5,68,1.02907,
90.272,0.090331,1.09497,-0,1.5,49,0.826563,
90.772,0.0877039,1.06509,-0,1.5,49,0.799012,
91.273,0.0812639,0.897768,-0,1.5,61,0.998725,
91.779,0.0803643,1.44332,0.8,0.328041,31,1.80062,
92.274,0.299813,0.0192252,0.8,0.100116,82,3.49941,
92.776,0.303139,0.0108393,0.8,0.100116,82,3.57374,
93.276,0.30294,0.00915633,0.8,0.100116,82,3.51772,
93.777,0.300328,0.00774908,0.8,-0,82,3.43622,
94.279,0.29797,0.0133517,0.8,-0,82,3.37056,
94.779,0.301551,0.0205937,0.8,1.5,82,3.1766,
95.28,0.670077,0.32145,-0,1.5,78,3.51816,
95.781,0.161631,0.878421,-0,1.5,71,100,
96.281,0.0624803,1.36679,-0,1.5,37,100,
96.782,0.0521071,1.21357,0.8,-0,43,100,
97.283,0.55227,0.409554,0.8,-0,89,100,
97.785,0.646211,0.0138343,0.8,-0,71,100,
98.285,0.64197,-0.0204761,0.8,-0,71,100,
98.786,0.644393,-0.0184805,0.8,-0,71,100,
99.287,0.341304,-0.00607118,0.8,-0,82,100,
99.788,0.343605,-0.000472586,0.8,-0,82,100,
100.289,0.341287,-0.000848891,0.8,-0,82,100,
100.79,0.330659,0.0684127,0.8,-0,82,100,
101.293,0.331897,0.0649145,0.8,-0,82,100,
101.795,0.331634,0.0405831,0.8,-0,82,100,
102.296,0.332118,0.0345686,0.8,-0,82,100,
102.8,0.629462,0.0486121,0.8,-0,71,100,
103.3,0.623879,-0.00161945,0.8,-0,71,100,
103.802,0.621436,0.00026188,0.8,-0,71,100,
104.303,0.615164,0.0344906,0.8,-0,71,100,
104.804,0.607193,-0.0269136,0.8,-0,71,100,
105.306,0.605353,-0.0179121,0.8,-0,71,100,
105.806,0.607651,-0.0399638,0.8,-0,71,100,
106.308,0.301682,0.00623691,0.8,-0,82,100,
106.81,0.301445,0.00371314,0.8,-0,82,100,
107.311,0.303247,-0.00532885,0.8,-0.865183,82,100,
107.812,0.303567,-0.644314,0.8,-1.5,90,3.96397,
108.314,0.692409,-1.30186,0.8,0.295467,50,100,
108.816,0.793669,-0.538232,0.8,1.5,67,100,
109.316,0.793115,0.206288,0.8,1.5,61,100,
109.818,0.792251,0.679822,0.8,-0,67,3.48674,
110.319,0.688815,-0.0581165,0.8,-0,71,2.94868,
110.819,0.687265,-0.0290242,0.8,0.393142,71,2.64135,
111.32,0.586524,0.111466,0.8,1.07682,81,2.19179,
111.821,0.589206,0.681358,0.8,-0,89,1.71844,
112.325,0.290768,-0.0470598,0.8,-0,82,1.46468,
112.826,0.285452,-0.00192806,0.8,-0,82,1.33026,
113.327,0.288933,0.0050784,0.8,-0,82,1.18582,
113.828,0.291179,0.00416431,0.8,-0,82,1.01823,
114.329,0.18885,0.00557013,0.8,-0,72,0.903105,
114.829,0.184447,-0.00416731,0.8,-0,72,0.825679,
115.33,0.181823,-0.00914976,0.8,-0,72,0.735685,
115.831,0.18059,-0.00338663,0.8,-0,72,0.662346,
116.331,0.084653,-0.00893477,0.8,-0,62,0.600826,
116.832,0.0939233,0.0485593,0.8,-0,62,0.548941,
117.334,0.0934627,0.0460947,0.8,-0,62,0.499353,
117.835,0.0916033,0.0440773,0.8,-0,62,0.456789,
118.338,0.596829,0.0179532,0.8,-0,81,0.386618,
118.839,0.0998245,0.0108358,0.8,-0,62,0.283039,
