dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1

joyvel,joyang,CandVel,CandAng,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost
0,1.5,0.400473,-0.150002,0,1,0,1,0.500592,1.1,1.60059
0,1.5,0.400473,-2.30252e-06,0,1,0,1,0.500592,1,1.50059
0,1.5,0.400473,0.149998,0,1,0,1,0.500592,0.900002,1.40059
0,1.5,0.400473,0.299998,0,1,0,1,0.500592,0.800002,1.30059
0,1.5,0.400473,0.449998,0,1,0,1,0.500592,0.700002,1.20059
0,1.5,0.400473,0.599998,0,1,0,1,0.500592,0.600002,1.10059
0,1.5,0.500473,-0.750002,0,1,0,1,0.625592,1.5,2.12559
0,1.5,0.500473,-0.600002,0,1,0,1,0.625592,1.4,2.02559
0,1.5,0.500473,-0.450002,0,1,0,1,0.625592,1.3,1.92559
0,1.5,0.500473,-0.300002,0,1,0,1,0.625592,1.2,1.82559
0,1.5,0.500473,-0.150002,0,1,0,1,0.625592,1.1,1.72559
0,1.5,0.500473,-2.30252e-06,0,1,0,1,0.625592,1,1.62559
0,1.5,0.500473,0.149998,0,1,0,1,0.625592,0.900002,1.52559
0,1.5,0.500473,0.299998,0,1,0,1,0.625592,0.800002,1.42559
0,1.5,0.500473,0.449998,0,1,0,1,0.625592,0.700002,1.32559
0,1.5,0.500473,0.599998,0,1,0,1,0.625592,0.600002,1.22559

0,1.5,0.00274944,0.560433,0,1,0,1,0.0034368,0.626378,0.629815
0,1.5,0,0,0,1,0,1,0,1,1
0,1.5,0.00274944,-0.189567,0,1,0,1,0.0034368,1.12638,1.12981
0,1.5,0.00274944,-0.0395666,0,1,0,1,0.0034368,1.02638,1.02981
0,1.5,0.00274944,0.110433,0,1,0,1,0.0034368,0.926378,0.929815
0,1.5,0.00274944,0.260433,0,1,0,1,0.0034368,0.826378,0.829815
0,1.5,0.00274944,0.410433,0,1,0,1,0.0034368,0.726378,0.729815
0,1.5,0.00274944,0.560433,0,1,0,1,0.0034368,0.626378,0.629815
0,1.5,0.00274944,0.710433,0,1,0,1,0.0034368,0.526378,0.529815
0,1.5,0.00274944,0.860433,0,1,0,1,0.0034368,0.426378,0.429815
0,1.5,0.00274944,1.01043,0,1,0,1,0.0034368,0.326378,0.329815
0,1.5,0.00274944,1.16043,0,1,0,1,0.0034368,0.226378,0.229815
0,1.5,0.00274944,1.31043,0,1,0,1,0.0034368,0.126378,0.129815
0,1.5,0.102749,-0.189567,0,1,0,1,0.128437,1.12638,1.25481
0,1.5,0.102749,-0.0395666,0,1,0,1,0.128437,1.02638,1.15481
0,1.5,0.102749,0.110433,0,1,0,1,0.128437,0.926378,1.05481
0,1.5,0.102749,0.260433,0,1,0,1,0.128437,0.826378,0.954815
0,1.5,0.102749,0.410433,0,1,0,1,0.128437,0.726378,0.854815
0,1.5,0.102749,0.560433,0,1,0,1,0.128437,0.626378,0.754815
0,1.5,0.102749,0.710433,0,1,0,1,0.128437,0.526378,0.654815
0,1.5,0.102749,0.860433,0,1,0,1,0.128437,0.426378,0.554815
0,1.5,0.102749,1.01043,0,1,0,1,0.128437,0.326378,0.454815
0,1.5,0.102749,1.16043,0,1,0,1,0.128437,0.226378,0.354815
0,1.5,0.102749,1.31043,0,1,0,1,0.128437,0.126378,0.254815
0,1.5,0.202749,-0.189567,0,1,0,1,0.253437,1.12638,1.37981
0,1.5,0.202749,-0.0395666,0,1,0,1,0.253437,1.02638,1.27981
0,1.5,0.202749,0.110433,0,1,0,1,0.253437,0.926378,1.17981
0,1.5,0.202749,0.260433,0,1,0,1,0.253437,0.826378,1.07981
0,1.5,0.202749,0.410433,0,1,0,1,0.253437,0.726378,0.979815
0,1.5,0.202749,0.560433,0,1,0,1,0.253437,0.626378,0.879815
0,1.5,0.202749,0.710433,0,1,0,1,0.253437,0.526378,0.779815
0,1.5,0.202749,0.860433,0,1,0,1,0.253437,0.426378,0.679815
0,1.5,0.202749,1.01043,0,1,0,1,0.253437,0.326378,0.579815
0,1.5,0.202749,1.16043,0,1,0,1,0.253437,0.226378,0.479815
0,1.5,0.202749,1.31043,0,1,0,1,0.253437,0.126378,0.379815
0,1.5,0.302749,-0.189567,0,1,0,1,0.378437,1.12638,1.50481
0,1.5,0.302749,-0.0395666,0,1,0,1,0.378437,1.02638,1.40481
0,1.5,0.302749,0.110433,0,1,0,1,0.378437,0.926378,1.30481
0,1.5,0.302749,0.260433,0,1,0,1,0.378437,0.826378,1.20481
0,1.5,0.302749,0.410433,0,1,0,1,0.378437,0.726378,1.10481
0,1.5,0.302749,0.560433,0,1,0,1,0.378437,0.626378,1.00481
0,1.5,0.302749,0.710433,0,1,0,1,0.378437,0.526378,0.904815
0,1.5,0.302749,0.860433,0,1,0,1,0.378437,0.426378,0.804815
0,1.5,0.302749,1.01043,0,1,0,1,0.378437,0.326378,0.704815
0,1.5,0.302749,1.16043,0,1,0,1,0.378437,0.226378,0.604815
0,1.5,0.302749,1.31043,0,1,0,1,0.378437,0.126378,0.504815
0,1.5,0.402749,-0.189567,0,1,0,1,0.503437,1.12638,1.62981
0,1.5,0.402749,-0.0395666,0,1,0,1,0.503437,1.02638,1.52981
0,1.5,0.402749,0.110433,0,1,0,1,0.503437,0.926378,1.42981
0,1.5,0.402749,0.260433,0,1,0,1,0.503437,0.826378,1.32981
0,1.5,0.402749,0.410433,0,1,0,1,0.503437,0.726378,1.22981
0,1.5,0.402749,0.560433,0,1,0,1,0.503437,0.626378,1.12981
0,1.5,0.402749,0.710433,0,1,0,1,0.503437,0.526378,1.02981
0,1.5,0.402749,0.860433,0,1,0,1,0.503437,0.426378,0.929815
0,1.5,0.402749,1.01043,0,1,0,1,0.503437,0.326378,0.829815
0,1.5,0.402749,1.16043,0,1,0,1,0.503437,0.226378,0.729815
0,1.5,0.402749,1.31043,0,1,0,1,0.503437,0.126378,0.629815

0,1.5,0.00836642,1.26741,0,1,0,1,0.010458,0.155059,0.165517
0,1.5,0.00836642,0.517411,0,1,0,1,0.010458,0.655059,0.665517
0,1.5,0.00836642,0.667411,0,1,0,1,0.010458,0.555059,0.565517
0,1.5,0.00836642,0.817411,0,1,0,1,0.010458,0.455059,0.465517
0,1.5,0.00836642,0.967411,0,1,0,1,0.010458,0.355059,0.365517
0,1.5,0.00836642,1.11741,0,1,0,1,0.010458,0.255059,0.265517
0,1.5,0.00836642,1.26741,0,1,0,1,0.010458,0.155059,0.165517
0,1.5,0.00836642,1.41741,0,1,0,1,0.010458,0.0550593,0.0655173
0,1.5,0.108366,0.517411,0,1,0,1,0.135458,0.655059,0.790517
0,1.5,0.108366,0.667411,0,1,0,1,0.135458,0.555059,0.690517
0,1.5,0.108366,0.817411,0,1,0,1,0.135458,0.455059,0.590517
0,1.5,0.108366,0.967411,0,1,0,1,0.135458,0.355059,0.490517
0,1.5,0.108366,1.11741,0,1,0,1,0.135458,0.255059,0.390517
0,1.5,0.108366,1.26741,0,1,0,1,0.135458,0.155059,0.290517
0,1.5,0.108366,1.41741,0,1,0,1,0.135458,0.0550593,0.190517
0,1.5,0.208366,0.517411,0,1,0,1,0.260458,0.655059,0.915517
0,1.5,0.208366,0.667411,0,1,0,1,0.260458,0.555059,0.815517
0,1.5,0.208366,0.817411,0,1,0,1,0.260458,0.455059,0.715517
0,1.5,0.208366,0.967411,0,1,0,1,0.260458,0.355059,0.615517
0,1.5,0.208366,1.11741,0,1,0,1,0.260458,0.255059,0.515517
0,1.5,0.208366,1.26741,0,1,0,1,0.260458,0.155059,0.415517
0,1.5,0.208366,1.41741,0,1,0,1,0.260458,0.0550593,0.315517
0,1.5,0.308366,0.517411,0,1,0,1,0.385458,0.655059,1.04052
0,1.5,0.308366,0.667411,0,1,0,1,0.385458,0.555059,0.940517
0,1.5,0.308366,0.817411,0,1,0,1,0.385458,0.455059,0.840517
0,1.5,0.308366,0.967411,0,1,0,1,0.385458,0.355059,0.740517
0,1.5,0.308366,1.11741,0,1,0,1,0.385458,0.255059,0.640517
0,1.5,0.308366,1.26741,0,1,0,1,0.385458,0.155059,0.540517
0,1.5,0.308366,1.41741,0,1,0,1,0.385458,0.0550593,0.440517
0,1.5,0.408366,0.517411,0,1,0,1,0.510458,0.655059,1.16552
0,1.5,0.408366,0.667411,0,1,0,1,0.510458,0.555059,1.06552
0,1.5,0.408366,0.817411,0,1,0,1,0.510458,0.455059,0.965517
0,1.5,0.408366,0.967411,0,1,0,1,0.510458,0.355059,0.865517
0,1.5,0.408366,1.11741,0,1,0,1,0.510458,0.255059,0.765517
0,1.5,0.408366,1.26741,0,1,0,1,0.510458,0.155059,0.665517
0,1.5,0.408366,1.41741,0,1,0,1,0.510458,0.0550593,0.565517
0,1.5,0.508366,0.517411,0,1,0,1,0.635458,0.655059,1.29052
0,1.5,0.508366,0.667411,0,1,0,1,0.635458,0.555059,1.19052
0,1.5,0.508366,0.817411,0,1,0,1,0.635458,0.455059,1.09052
0,1.5,0.508366,0.967411,0,1,0,1,0.635458,0.355059,0.990517
0,1.5,0.508366,1.11741,0,1,0,1,0.635458,0.255059,0.890517
0,1.5,0.508366,1.26741,0,1,0,1,0.635458,0.155059,0.790517
0,1.5,0.508366,1.41741,0,1,0,1,0.635458,0.0550593,0.690517

0,1.5,0.00840596,1.23577,0,1,0,1,0.0105075,0.176155,0.186663
0,1.5,0.00840596,0.485767,0,1,0,1,0.0105075,0.676155,0.686663
0,1.5,0.00840596,0.635767,0,1,0,1,0.0105075,0.576155,0.586663
0,1.5,0.00840596,0.785767,0,1,0,1,0.0105075,0.476155,0.486663
0,1.5,0.00840596,0.935767,0,1,0,1,0.0105075,0.376155,0.386663
0,1.5,0.00840596,1.08577,0,1,0,1,0.0105075,0.276155,0.286663
0,1.5,0.00840596,1.23577,0,1,0,1,0.0105075,0.176155,0.186663
0,1.5,0.00840596,1.38577,0,1,0,1,0.0105075,0.0761554,0.0866629
0,1.5,0.108406,0.485767,0,1,0,1,0.135507,0.676155,0.811663
0,1.5,0.108406,0.635767,0,1,0,1,0.135507,0.576155,0.711663
0,1.5,0.108406,0.785767,0,1,0,1,0.135507,0.476155,0.611663
0,1.5,0.108406,0.935767,0,1,0,1,0.135507,0.376155,0.511663
0,1.5,0.108406,1.08577,0,1,0,1,0.135507,0.276155,0.411663
0,1.5,0.108406,1.23577,0,1,0,1,0.135507,0.176155,0.311663
0,1.5,0.108406,1.38577,0,1,0,1,0.135507,0.0761554,0.211663
0,1.5,0.208406,0.485767,0,1,0,1,0.260507,0.676155,0.936663
0,1.5,0.208406,0.635767,0,1,0,1,0.260507,0.576155,0.836663
0,1.5,0.208406,0.785767,0,1,0,1,0.260507,0.476155,0.736663
0,1.5,0.208406,0.935767,0,1,0,1,0.260507,0.376155,0.636663
0,1.5,0.208406,1.08577,0,1,0,1,0.260507,0.276155,0.536663
0,1.5,0.208406,1.23577,0,1,0,1,0.260507,0.176155,0.436663
0,1.5,0.208406,1.38577,0,1,0,1,0.260507,0.0761554,0.336663
0,1.5,0.308406,0.485767,0,1,0,1,0.385507,0.676155,1.06166
0,1.5,0.308406,0.635767,0,1,0,1,0.385507,0.576155,0.961663
0,1.5,0.308406,0.785767,0,1,0,1,0.385507,0.476155,0.861663
0,1.5,0.308406,0.935767,0,1,0,1,0.385507,0.376155,0.761663
0,1.5,0.308406,1.08577,0,1,0,1,0.385507,0.276155,0.661663
0,1.5,0.308406,1.23577,0,1,0,1,0.385507,0.176155,0.561663
0,1.5,0.308406,1.38577,0,1,0,1,0.385507,0.0761554,0.461663
0,1.5,0.408406,0.485767,0,1,0,1,0.510507,0.676155,1.18666
0,1.5,0.408406,0.635767,0,1,0,1,0.510507,0.576155,1.08666
0,1.5,0.408406,0.785767,0,1,0,1,0.510507,0.476155,0.986663
0,1.5,0.408406,0.935767,0,1,0,1,0.510507,0.376155,0.886663
0,1.5,0.408406,1.08577,0,1,0,1,0.510507,0.276155,0.786663
0,1.5,0.408406,1.23577,0,1,0,1,0.510507,0.176155,0.686663
0,1.5,0.408406,1.38577,0,1,0,1,0.510507,0.0761554,0.586663
0,1.5,0.508406,0.485767,0,1,0,1,0.635507,0.676155,1.31166
0,1.5,0.508406,0.635767,0,1,0,1,0.635507,0.576155,1.21166
0,1.5,0.508406,0.785767,0,1,0,1,0.635507,0.476155,1.11166
0,1.5,0.508406,0.935767,0,1,0,1,0.635507,0.376155,1.01166
0,1.5,0.508406,1.08577,0,1,0,1,0.635507,0.276155,0.911663
0,1.5,0.508406,1.23577,0,1,0,1,0.635507,0.176155,0.811663
0,1.5,0.508406,1.38577,0,1,0,1,0.635507,0.0761554,0.711663

0,-0,0.00839715,1.2928,0,1,0,1,0.0104964,0.861867,0.872364
0,-0,0.00839715,0.542801,0,1,0,1,0.0104964,0.361867,0.372364
0,-0,0.00839715,0.692801,0,1,0,1,0.0104964,0.461867,0.472364
0,-0,0.00839715,0.842801,0,1,0,1,0.0104964,0.561867,0.572364
0,-0,0.00839715,0.992801,0,1,0,1,0.0104964,0.661867,0.672364
0,-0,0.00839715,1.1428,0,1,0,1,0.0104964,0.761867,0.772364
0,-0,0.00839715,1.2928,0,1,0,1,0.0104964,0.861867,0.872364
0,-0,0.00839715,1.4428,0,1,0,1,0.0104964,0.961867,0.972364
0,-0,0.108397,0.542801,0,1,0,1,0.135496,0.361867,0.497364
0,-0,0.108397,0.692801,0,1,0,1,0.135496,0.461867,0.597364
0,-0,0.108397,0.842801,0,1,0,1,0.135496,0.561867,0.697364
0,-0,0.108397,0.992801,0,1,0,1,0.135496,0.661867,0.797364
0,-0,0.108397,1.1428,0,1,0,1,0.135496,0.761867,0.897364
0,-0,0.108397,1.2928,0,1,0,1,0.135496,0.861867,0.997364
0,-0,0.108397,1.4428,0,1,0,1,0.135496,0.961867,1.09736
0,-0,0.208397,0.542801,0,1,0,1,0.260496,0.361867,0.622364
0,-0,0.208397,0.692801,0,1,0,1,0.260496,0.461867,0.722364
0,-0,0.208397,0.842801,0,1,0,1,0.260496,0.561867,0.822364
0,-0,0.208397,0.992801,0,1,0,1,0.260496,0.661867,0.922364
0,-0,0.208397,1.1428,0,1,0,1,0.260496,0.761867,1.02236
0,-0,0.208397,1.2928,0,1,0,1,0.260496,0.861867,1.12236
0,-0,0.208397,1.4428,0,1,0,1,0.260496,0.961867,1.22236
0,-0,0.308397,0.542801,0,1,0,1,0.385496,0.361867,0.747364
0,-0,0.308397,0.692801,0,1,0,1,0.385496,0.461867,0.847364
0,-0,0.308397,0.842801,0,1,0,1,0.385496,0.561867,0.947364
0,-0,0.308397,0.992801,0,1,0,1,0.385496,0.661867,1.04736
0,-0,0.308397,1.1428,0,1,0,1,0.385496,0.761867,1.14736
0,-0,0.308397,1.2928,0,1,0,1,0.385496,0.861867,1.24736
0,-0,0.308397,1.4428,0,1,0,1,0.385496,0.961867,1.34736
0,-0,0.408397,0.542801,0,1,0,1,0.510496,0.361867,0.872364
0,-0,0.408397,0.692801,0,1,0,1,0.510496,0.461867,0.972364
0,-0,0.408397,0.842801,0,1,0,1,0.510496,0.561867,1.07236
0,-0,0.408397,0.992801,0,1,0,1,0.510496,0.661867,1.17236
0,-0,0.408397,1.1428,0,1,0,1,0.510496,0.761867,1.27236
0,-0,0.408397,1.2928,0,1,0,1,0.510496,0.861867,1.37236
0,-0,0.408397,1.4428,0,1,0,1,0.510496,0.961867,1.47236
0,-0,0.508397,0.542801,0,1,0,1,0.635496,0.361867,0.997364
0,-0,0.508397,0.692801,0,1,0,1,0.635496,0.461867,1.09736
0,-0,0.508397,0.842801,0,1,0,1,0.635496,0.561867,1.19736
0,-0,0.508397,0.992801,0,1,0,1,0.635496,0.661867,1.29736
