dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,2,2,1,0.85

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
10.129,2.31346,-0.0177557,0,1,0,1,0.0411989,0.00269076,0.0438897,0.767041,0.00648417,0.8,0
10.33,2.46651,-0.0174517,0,1,0,1,0.100049,0.00529001,0.105339,0.719961,-0.0119662,0.8,0
10.544,2.61399,-0.0173503,0,1,0,1,0.152761,0.00591426,0.158675,0.677791,-0.0125949,0.8,0
10.745,2.75498,-0.017562,0,1,0,1,0.107252,0.120572,0.227824,0.714198,0.284257,0.8,0
10.957,2.89393,-0.0173448,0,1,0,1,0.00233855,0.179926,0.182265,0.798129,0.506249,0.8,0
11.136,3.01299,-0.0129236,0,1,0,1,0.228004,0.161472,0.389476,0.617597,0.343255,0.8,0
11.355,3.15988,-0.00156658,0,1,0,1,0.241511,0.177757,0.419268,0.606791,0.37911,0.8,0
11.566,3.30186,0.0167912,0,1,0,1,0.041496,0.190051,0.231547,0.766803,0.521299,0.8,0
11.736,3.42891,0.0420172,0,1,0,1,0.00103117,0.19397,0.195001,0.799175,0.557816,0.8,0
11.944,3.57966,0.0807968,0,1,0,1,0.000781728,0.197799,0.198581,0.799375,0.572376,0.8,0
12.134,3.73003,0.135074,0,1,0,1,0.0471087,0.213107,0.260216,0.762313,0.603319,0.8,0
12.327,3.86963,0.202153,0,1,0,1,0.0374178,0.215647,0.253065,0.770066,0.619513,0.8,0
12.531,4.00067,0.282848,0,1,0,1,0.0388475,0.222931,0.261778,0.768922,0.648124,0.8,0
12.736,4.10244,0.360888,0,1,0,1,0.0368388,0.209254,0.246093,0.770529,0.594797,0.8,0
12.929,4.21399,0.466794,0,1,0,1,0.0411152,0.207566,0.248681,0.767108,0.585691,0.8,0
13.131,4.32853,0.604487,0,1,0,1,0.0380325,0.209812,0.247844,0.769574,0.596214,0.8,0
13.326,4.4123,0.733295,0,1,0,1,0.0393554,0.18267,0.222025,0.768516,0.496804,0.8,0
13.536,4.48188,0.867342,0,1,0,1,0.0405964,0.169206,0.209802,0.767523,0.451331,0.8,0
13.735,4.54102,1.0089,0,1,0,1,0.0428151,0.136814,0.179629,0.765748,0.351014,0.8,0
13.927,4.58933,1.15255,0,1,0,1,0.0450321,0.142945,0.187977,0.763974,0.36817,0.8,0
14.136,4.62342,1.27556,0,1,0,1,0.038705,0.136899,0.175604,0.769036,0.352773,0.8,0
14.346,4.65554,1.42541,0,1,0,1,0.0394013,0.0853097,0.124711,0.768479,0.211036,0.8,0
14.542,4.68137,1.60218,0,1,0,1,0.0384017,0.0757734,0.114175,0.769279,0.186666,0.8,0
14.741,4.69671,1.75502,0,1,0,1,0.040767,0.0508467,0.0916137,0.767386,0.123635,0.8,0
14.939,4.70721,1.90841,0,1,0,1,0.0412082,0.0246482,0.0658565,0.767033,0.059514,0.8,0
15.151,4.71452,2.06171,0,1,0,1,0.0394508,0.029879,0.0693298,0.768439,0.0723443,0.8,0
15.356,4.72007,2.21517,0,1,0,1,0.0428334,0.0357393,0.0785727,0.765733,0.0863382,0.8,0
15.541,4.72333,2.36873,0,1,0,1,0.0436137,0.0337901,0.0774039,0.765109,0.0815265,0.8,0
15.74,4.72406,2.52158,0,1,0,1,0.0418053,0.0197337,0.061539,0.766556,0.0475839,0.8,0
15.952,4.72255,2.67483,0,1,0,1,0.0431145,0.024009,0.0671235,0.765508,0.0578494,0.8,0
16.14,4.7202,2.80278,0,1,0,1,0.0440115,0.019456,0.0634675,0.764791,0.0468044,0.8,0
16.343,4.71598,2.95557,0,1,0,1,0.0475827,0.00151728,0.0491,0.761934,0.00363193,0.8,0
16.55,4.71046,3.1082,0,1,0,1,0.0460966,0.00128524,0.0473819,0.763123,0.00308127,0.8,0
16.754,4.70469,3.26059,0,1,0,1,0.0421014,0.00771047,0.0498119,0.766319,0.0185663,0.8,0
16.946,4.6977,3.43819,0,1,0,1,0.0475148,0.00794484,0.0554597,0.761988,0.0190228,0.8,0
17.146,4.69089,3.59081,0,1,0,1,0.0498372,0.00813604,0.0579733,0.76013,0.0194333,0.8,0
17.344,4.68353,3.74291,0,1,0,1,0.0477872,0.00703108,0.0548183,0.76177,0.0168293,0.8,0
17.548,4.67559,3.89478,0,1,0,1,0.00321856,0.00476574,0.00798431,0.797425,-0.01194,0.8,0
17.743,4.66818,4.0486,0,1,0,1,0.00159005,0.00472476,0.00631481,0.798728,-0.0118566,0.8,0
17.948,4.66199,4.20816,0,1,0,1,0.000959609,0.00125366,0.00221327,0.800768,-0.00315383,0.8,0
18.139,4.65609,4.368,0,1,0,1,0.00671854,0.00476885,0.0114874,0.805375,-0.0120668,0.8,0
18.34,4.65042,4.5289,0,1,0,1,0.00437699,0.00438783,0.00876482,0.803502,-0.0110768,0.8,0
18.541,4.64531,4.68926,0,1,0,1,0.00317829,0.00670783,0.00988612,0.802543,-0.0169147,0.8,0
18.746,4.64149,4.82323,0,1,0,1,0.00159138,0.00551704,0.00710842,0.801273,-0.0138893,0.8,0
18.941,4.63742,4.98351,0,1,0,1,0.00329691,0.00539433,0.00869124,0.802638,-0.0136034,0.8,0
19.143,4.63301,5.17006,0,1,0,1,0.00489458,0.00264627,0.00754086,0.803916,-0.00668352,0.8,0
19.349,4.62941,5.33055,0,1,0,1,0.0420046,0.00792995,0.0499345,0.766396,0.0190969,0.8,0
19.552,4.62669,5.48548,0,1,0,1,0.0431961,0.00754223,0.0507383,0.765443,0.0181403,0.8,0
19.753,4.6241,5.63871,0,1,0,1,0.0414071,0.00911151,0.0505186,0.766874,0.0219575,0.8,0
19.958,4.62099,5.79164,0,1,0,1,0.00321413,0.011799,0.0150131,0.797429,0.0295724,0.8,0
20.169,4.61835,5.94758,0,1,0,1,0.00558091,0.0117192,0.0173001,0.795535,-0.0293025,0.8,0
20.355,4.61614,6.08053,0,1,0,1,0.00424103,0.00993187,0.0141729,0.796607,0.0248637,0.8,0
20.56,4.61384,6.23952,0,1,0,1,0.0114296,0.00425663,0.0156863,0.790856,0.0105764,0.8,0
20.77,4.61024,6.42425,0,1,0,1,0.0146001,0.00571587,0.020316,0.78832,0.0141573,0.8,0
20.967,4.60696,6.58172,0,1,0,1,0.0138508,0.00723022,0.021081,0.788919,0.0179229,0.8,0
21.159,4.60336,6.73903,0,1,0,1,0.00910223,0.00178334,0.0108856,0.792718,-0.00444128,0.8,0
21.367,4.59913,6.89731,0,1,0,1,0.00590946,0.00147439,0.00738385,0.795272,-0.00368367,0.8,0
21.562,4.59477,7.05564,0,1,0,1,0.00522773,0.000434729,0.00566246,0.795818,0.00108688,0.8,0
21.755,4.59046,7.21426,0,1,0,1,0.0135208,0.000320587,0.0138414,0.789183,-0.00079483,0.8,0
21.962,4.58653,7.37243,0,1,0,1,0.0181323,0.0511058,0.0692381,0.785494,0.127209,0.8,0
22.164,4.58205,7.52904,0,1,0,1,0.116958,0.000301979,0.11726,0.706434,-0.00067019,0.8,0
22.371,4.57593,7.67645,0,1,0,1,0.0760459,0.108316,0.184362,0.739163,0.261706,0.8,0
22.574,4.5709,7.79623,0,1,0,1,0.0272897,0.156303,0.183593,0.778168,0.416107,0.8,0
22.78,4.55936,7.94312,0,1,0,1,0.0225984,0.175932,0.19853,0.781921,0.482317,0.8,0
22.983,4.53326,8.1223,0,1,0,1,0.0236538,0.169558,0.193212,0.781077,0.460465,0.8,0
23.17,4.49631,8.27421,0,1,0,1,0.0266577,0.178833,0.205491,0.778674,0.490166,0.8,0
23.365,4.4465,8.42203,0,1,0,1,0.0295596,0.173423,0.202983,0.776352,0.470475,0.8,0
23.561,4.38431,8.56437,0,1,0,1,0.0291163,0.172708,0.201824,0.776707,0.468306,0.8,0
23.763,4.31021,8.70092,0,1,0,1,0.0301923,0.166482,0.196674,0.775846,0.447335,0.8,0
23.974,4.23985,8.8096,0,1,0,1,0.0324026,0.172689,0.205091,0.774078,0.466658,0.8,0
24.167,4.12975,8.95271,0,1,0,1,0.0408002,0.17253,0.21333,0.76736,0.462088,0.8,0
24.369,4.02523,9.06585,0,1,0,1,0.0397925,0.180015,0.219808,0.768166,0.487544,0.8,0
24.572,3.91206,9.16959,0,1,0,1,0.0379136,0.164214,0.202128,0.769669,0.436498,0.8,0
24.78,3.79027,9.26319,0,1,0,1,0.138379,0.158567,0.296946,0.689297,0.374914,0.8,0
24.981,3.66879,9.34285,0,1,0,1,0.0365821,0.151632,0.188214,0.770734,0.397699,0.8,0
25.184,3.54075,9.41474,0,1,0,1,0.0350302,0.144329,0.179359,0.771976,0.376171,0.8,0
25.378,3.40117,9.4808,0,1,0,1,0.228644,0.150209,0.378853,0.617084,0.31493,0.8,0
25.597,3.26843,9.53315,0,1,0,1,0.0584152,0.11574,0.174155,0.753268,0.286639,0.8,0
25.783,3.16739,9.56588,0,1,0,1,0.0308103,0.098144,0.128954,0.775352,0.246938,0.8,0
25.986,3.02153,9.60403,0,1,0,1,0.0271219,0.0954072,0.122529,0.778302,0.240527,0.8,0
26.188,2.8443,9.64133,0,1,0,1,0.0282976,0.0658636,0.0941612,0.777362,0.163185,0.8,0
26.376,2.69066,9.66644,0,1,0,1,0.0313835,0.0823986,0.113782,0.774893,0.205195,0.8,0
26.578,2.53737,9.68673,0,1,0,1,0.0322669,0.080882,0.113149,0.774187,0.201066,0.8,0
26.785,2.38321,9.7017,0,1,0,1,0.0324467,0.0476627,0.0801094,0.774043,0.116777,0.8,0
26.984,2.22898,9.71145,0,1,0,1,0.0320336,0.0424762,0.0745098,0.774373,0.103952,0.8,0
27.19,2.07462,9.71795,0,1,0,1,0.0789617,0.0399279,0.11889,0.736831,0.0929138,0.8,0
27.397,1.92407,9.72161,0,1,0,1,0.0249667,0.126542,0.151508,0.780027,0.327532,0.8,0
27.602,1.77191,9.72188,0,1,0,1,0.0283302,0.141212,0.169543,0.777336,0.369409,0.8,0
27.797,1.61649,9.7138,0,1,0,1,0.0293308,0.147699,0.17703,0.776535,0.388621,0.8,0
27.992,1.48755,9.69933,0,1,0,1,0.021997,0.162212,0.184209,0.782402,0.437236,0.8,0
28.194,1.33402,9.67184,0,1,0,1,0.0170309,0.166889,0.18392,0.786375,0.454748,0.8,0
28.39,1.15782,9.62445,0,1,0,1,0.0159314,0.167311,0.183242,0.787255,0.456649,0.8,0
28.595,1.01013,9.57026,0,1,0,1,0.0166426,0.180063,0.196706,0.786686,0.499465,0.8,0
28.81,0.867488,9.50384,0,1,0,1,0.0164496,0.170331,0.186781,0.78684,0.466442,0.8,0
29.006,0.731364,9.42473,0,1,0,1,0.0176933,0.180558,0.198251,0.785845,0.500646,0.8,0
29.194,0.602814,9.33448,0,1,0,1,0.0186291,0.181513,0.200142,0.785097,0.503487,0.8,0
29.392,0.482547,9.23315,0,1,0,1,0.0195527,0.165348,0.1849,0.784358,0.448526,0.8,0
29.589,0.389733,9.1408,0,1,0,1,0.0103241,0.171938,0.182262,0.791741,0.474765,0.8,0
29.797,0.270705,9.00111,0,1,0,1,0.0097174,0.174124,0.183842,0.792226,0.482484,0.8,0
29.999,0.179393,8.87157,0,1,0,1,0.0132618,0.153077,0.166338,0.789391,0.411873,0.8,0
30.202,0.0996977,8.7354,0,1,0,1,0.019547,0.17041,0.189957,0.784362,0.465234,0.8,0
30.394,0.0313176,8.59392,0,1,0,1,0.0219414,0.145969,0.16791,0.782447,0.386274,0.8,0
30.591,-0.0251367,8.44759,0,1,0,1,0.0214345,0.128117,0.149552,0.782852,0.333287,0.8,0
30.803,-0.0711856,8.29804,0,1,0,1,0.0190021,0.120548,0.13955,0.784798,0.312289,0.8,0
31.002,-0.108271,8.14541,0,1,0,1,0.0163557,0.0716389,0.0879946,0.786915,0.180155,0.8,0
31.217,-0.137519,7.9924,0,1,0,1,0.00949683,0.0748605,0.0843573,0.792403,0.189872,0.8,0
31.41,-0.162173,7.8364,0,1,0,1,0.0075508,0.0614302,0.068981,0.793959,0.155156,0.8,0
31.612,-0.178856,7.7048,0,1,0,1,0.0104108,0.0592025,0.0696132,0.791671,0.148965,0.8,0
31.828,-0.194694,7.54719,0,1,0,1,0.0157455,0.0419881,0.0577336,0.787404,0.104473,0.8,0
32.018,-0.207718,7.36386,0,1,0,1,0.0213774,0.0418928,0.0632702,0.782898,0.103636,0.8,0
32.215,-0.215437,7.20737,0,1,0,1,0.0214169,0.0353772,0.0567941,0.782866,0.0873684,0.8,0
32.414,-0.220496,7.05108,0,1,0,1,0.0209153,0.0306961,0.0516113,0.783268,0.0757692,0.8,0
32.615,-0.223107,6.89447,0,1,0,1,0.0212522,0.248033,0.269285,0.782998,0.243601,0.8,1.5
32.829,-0.222771,6.73833,0,1,0,1,0.0210297,0.236072,0.257102,0.783176,0.27633,0.8,1.5
33.025,-0.21588,6.58202,0,1,0,1,0.0197318,0.271736,0.291467,0.784215,0.181268,0.8,1.5
33.231,-0.204341,6.45136,0,1,0,1,0.0231365,0.281216,0.304353,0.781491,0.156279,0.8,1.5
33.427,-0.185341,6.29592,0,1,0,1,0.0243287,0.286976,0.311305,0.780537,0.141451,0.8,1.5
33.623,-0.157794,6.11629,0,1,0,1,0.0280608,0.290106,0.318167,0.777551,0.133028,0.8,1.5
33.833,-0.13014,5.96344,0,1,0,1,0.024683,0.0500426,0.0747257,0.780254,0.0666114,0.8,0.197791
34.02,-0.0990528,5.81117,0,1,0,1,0.0262576,0.0680267,0.0942843,0.778994,0.0372328,0.8,0.214079
34.236,-0.06585,5.65887,0,1,0,1,0.0285236,0.322933,0.351457,0.777181,0.0516134,0.8,1.5
34.425,-0.0314906,5.50723,0,1,0,1,0.0241993,0.322358,0.346557,0.780641,0.0532608,0.8,1.5
34.626,0.00439566,5.3557,0,1,0,1,0.723748,0.00612227,0.72987,0.578999,-0.0192337,-0,-0
34.845,0.0344788,5.23512,0,1,0,1,0.602848,0.00541845,0.608267,0.482279,0.0170225,-0,-0
35.067,0.0650879,5.12039,0,1,0,1,0.41629,0.00421943,0.420509,0.333032,-0.0132557,-0,-0
35.285,0.0949224,5.0142,0,1,0,1,0.274468,0.0081177,0.282585,0.219574,0.0255025,-0,-0
35.487,0.113332,4.95044,0,1,0,1,0.0798804,0.00131767,0.081198,0.0639043,0.00413958,-0,-0
35.691,0.125168,4.90885,0,1,0,1,0,0,0,0,0,-0,-0
35.828,0.130232,4.89233,0,1,0,1,0.0491335,0.0334957,0.0826292,0.0393068,-0.10523,-0,-0
36.081,0.130276,4.89153,0,1,0,1,0,0,0,0,0,-0,-0
36.249,0.131764,4.88612,0,1,0,1,0,0,0,0,0,-0,-0
36.46,0.131868,4.88572,0,1,0,1,0,0,0,0,0,-0,-0
36.654,0.132108,4.88488,0,1,0,1,0,0,0,0,0,-0,-0
36.863,0.132334,4.88413,0,1,0,1,0,0,0,0,0,-0,-0
37.072,0.13258,4.88329,0,1,0,1,0,0,0,0,0,-0,-0
37.265,0.132863,4.88235,0,1,0,1,0,0,0,0,0,-0,-0
37.462,0.133006,4.88189,0,1,0,1,0,0,0,0,0,-0,-0
37.654,0.133243,4.88112,0,1,0,1,0,0,0,0,0,-0,-0
37.858,0.133408,4.8806,0,1,0,1,0,0,0,0,0,-0,-0
38.068,0.133716,4.87964,0,1,0,1,0,0,0,0,0,-0,-0
