dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.391275,-0.828576,1,0,0.489093,0.552384,1
0,0,0.391275,-0.678576,1,0,0.489093,0.452384,1
0,0,0.391275,-0.528576,1,0,0.489093,0.352384,1
0,0,0.391275,-0.378576,1,0,0.489093,0.252384,1
0,0,0.391275,-0.228576,1,0,0.489093,0.152384,1
0,0,0.391275,-0.078576,1,0,0.489093,0.052384,1
0,0,0.391275,0.071424,1,0,0.489093,0.047616,1
0,0,0.391275,0.221424,1,0,0.489093,0.147616,1
0,0,0.391275,0.371424,1,0,0.489093,0.247616,1
0,0,0.391275,0.521424,1,0,0.489093,0.347616,1
0,0,0.491275,-0.828576,1,0,0.614093,0.552384,1
0,0,0.491275,-0.678576,1,0,0.614093,0.452384,1
0,0,0.491275,-0.528576,1,0,0.614093,0.352384,1
0,0,0.491275,-0.378576,1,0,0.614093,0.252384,1
0,0,0.491275,-0.228576,1,0,0.614093,0.152384,1
0,0,0.491275,-0.078576,1,0,0.614093,0.052384,1
0,0,0.491275,0.071424,1,0,0.614093,0.047616,1
0,0,0.491275,0.221424,1,0,0.614093,0.147616,1
0,0,0.491275,0.371424,1,0,0.614093,0.247616,1
0,0,0.491275,0.521424,1,0,0.614093,0.347616,1

0,0,-0.0106619,-0.0719202,1,0,0.0133274,0.0479468,1
0,0,0,0,0,1,0,0,0
0,0,0.0893381,-0.82192,1,0,0.111673,0.547947,1
0,0,0.0893381,-0.67192,1,0,0.111673,0.447947,1
0,0,0.0893381,-0.52192,1,0,0.111673,0.347947,1
0,0,0.0893381,-0.37192,1,0,0.111673,0.247947,1
0,0,0.0893381,-0.22192,1,0,0.111673,0.147947,1
0,0,0.0893381,-0.0719202,1,0,0.111673,0.0479468,1
0,0,0.0893381,0.0780798,1,0,0.111673,0.0520532,1
0,0,0.0893381,0.22808,1,0,0.111673,0.152053,1
0,0,0.0893381,0.37808,1,0,0.111673,0.252053,1
0,0,0.0893381,0.52808,1,0,0.111673,0.352053,1
0,0,0.189338,-0.82192,1,0,0.236673,0.547947,1
0,0,0.189338,-0.67192,0.999365,0.000635207,0.236673,0.447947,0.9998
0,0,0.189338,-0.52192,0.999193,0.000807058,0.236673,0.347947,0.999665
0,0,0.189338,-0.37192,0.998902,0.00109819,0.236673,0.247947,0.999434
0,0,0.189338,-0.22192,0.998333,0.00166653,0.236673,0.147947,0.998974
0,0,0.189338,-0.0719202,1,0,0.236673,0.0479468,1
0,0,0.189338,0.0780798,1,0,0.236673,0.0520532,1
0,0,0.189338,0.22808,1,0,0.236673,0.152053,1
0,0,0.189338,0.37808,1,0,0.236673,0.252053,1
0,0,0.189338,0.52808,1,0,0.236673,0.352053,1
0,0,0.289338,-0.82192,1,0,0.361673,0.547947,1
0,0,0.289338,-0.67192,1,0,0.361673,0.447947,1
0,0,0.289338,-0.52192,1,0,0.361673,0.347947,1
0,0,0.289338,-0.37192,1,0,0.361673,0.247947,1
0,0,0.289338,-0.22192,1,0,0.361673,0.147947,1
0,0,0.289338,-0.0719202,1,0,0.361673,0.0479468,1
0,0,0.289338,0.0780798,1,0,0.361673,0.0520532,1
0,0,0.289338,0.22808,1,0,0.361673,0.152053,1
0,0,0.289338,0.37808,1,0,0.361673,0.252053,1
0,0,0.289338,0.52808,1,0,0.361673,0.352053,1
0,0,0.389338,-0.82192,0.999734,0.0002664,0.486673,0.547947,1.00001
0,0,0.389338,-0.67192,0.999682,0.000317557,0.486673,0.447947,0.999979
0,0,0.389338,-0.52192,0.99961,0.000389826,0.486673,0.347947,0.999936
0,0,0.389338,-0.37192,0.999505,0.000494902,0.486673,0.247947,0.999869
