joyvel,joyang,CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost,cost
-0,1.5,0.128561,0.926736,0.136465,0.521854,0.0134186,0.160701,0.382176,1.55372,
-0,1.5,0.128561,1.11424,0.182016,0.670911,0.0260562,0.160701,0.257176,1.41755,
-0,1.5,0.253561,-0.385764,1.61454,1,1,0.316951,1.25718,1.57413,
-0,1.5,0.253561,-0.198264,1.56396,1,1,0.316951,1.13218,1.44913,
-0,1.5,0.253561,-0.0107639,1.22429,0.544049,1,0.316951,1.00718,1.63556,
-0,1.5,0.253561,0.176736,0.788859,0.360619,1,0.316951,0.882176,1.63586,
-0,1.5,0.253561,0.364236,0.377094,0.113873,0.511545,0.316951,0.757176,1.798,
-0,1.5,0.253561,0.551736,0.0175804,0.018786,0.0133899,0.316951,0.632176,1.98224,
-0,1.5,0.253561,0.739236,0.00158586,0.000931132,0.00102398,0.316951,0.507176,1.99886,
-0,1.5,0.253561,0.926736,0.00261576,0.00163084,0.00133888,0.316951,0.382176,1.99806,
-0,1.5,0.253561,1.11424,0.00917242,0.00413233,0.00400715,0.316951,0.257176,1.9942,
-0,1.5,0.378561,-0.385764,1.59591,0.951769,1,0.473201,1.25718,1.75579,
-0,1.5,0.378561,-0.198264,1.49256,0.493282,1,0.473201,1.13218,1.87232,
-0,1.5,0.378561,-0.0107639,1.1416,0.127363,1,0.473201,1.00718,1.94008,
-0,1.5,0.378561,0.176736,0.700272,0.126749,1,0.473201,0.882176,1.8154,
-0,1.5,0.378561,0.364236,0.274209,0.075199,0.368214,0.473201,0.757176,1.87097,
-0,1.5,0.378561,0.551736,0.0162151,0.0208017,0.00349628,0.473201,0.632176,1.98776,
-0,1.5,0.378561,0.739236,0.00333203,0.00333387,0.00147119,0.473201,0.507176,1.99752,
-0,1.5,0.378561,0.926736,0.00969422,0.0115931,0.00222032,0.473201,0.382176,1.99252,
-0,1.5,0.378561,1.11424,0.00131414,0.00172832,5.43297e-05,0.473201,0.257176,1.99905,
-0,1.5,0.503561,-0.385764,1.56113,0.542122,1,0.629451,1.25718,2.05629,
-0,1.5,0.503561,-0.198264,1.43427,0.262856,1,0.629451,1.13218,2.03478,
-0,1.5,0.503561,-0.0107639,1.09532,0.0412898,1,0.629451,1.00718,1.99188,
-0,1.5,0.503561,0.176736,0.651197,0.0259541,1,0.629451,0.882176,1.87256,
-0,1.5,0.503561,0.364236,0.219631,0.0151883,0.300764,0.629451,0.757176,1.92134,
-0,1.5,0.503561,0.551736,0.0086062,0.00113742,0.0077298,0.629451,0.632176,1.99674,
-0,1.5,0.503561,0.739236,0.00409866,0.00165047,0.00253401,0.629451,0.507176,1.99814,
-0,1.5,0.503561,0.926736,0.0133861,0.00772724,0.00587624,0.629451,0.382176,1.99351,
-0,1.5,0.503561,1.11424,0.0126518,0.0034591,0.00545788,0.629451,0.257176,1.99466,
0.8,1.5,0.00509641,0.306126,0.988391,1,1,0.993629,0.795916,1.78955,
0.8,1.5,0,0,1.6049,1,1,1,1,2,
0.8,1.5,0.00509641,-0.443874,1.64312,1,1,0.993629,1.29592,2.28955,
0.8,1.5,0.00509641,-0.256374,1.62673,1,1,0.993629,1.17092,2.16455,
0.8,1.5,0.00509641,-0.0688745,1.61039,1,1,0.993629,1.04592,2.03955,
0.8,1.5,0.00509641,0.118626,1.34783,1,1,0.993629,0.920916,1.91455,
0.8,1.5,0.00509641,0.306126,0.988391,1,1,0.993629,0.795916,1.78955,
0.8,1.5,0.00509641,0.493626,0.691927,1,0.423746,0.993629,0.670916,1.85418,
0.8,1.5,0.00509641,0.681126,0.474223,1,0.143583,0.993629,0.545916,1.92843,
0.8,1.5,0.00509641,0.868626,0.372167,1,0.0120943,0.993629,0.420916,1.98663,
0.8,1.5,0.00509641,1.05613,0.375047,1,0.00845125,0.993629,0.295916,1.98768,
0.8,1.5,0.130096,-0.443874,1.63119,1,1,0.837379,1.29592,2.1333,
0.8,1.5,0.130096,-0.256374,1.61467,1,1,0.837379,1.17092,2.0083,
0.8,1.5,0.130096,-0.0688745,1.49937,1,1,0.837379,1.04592,1.8833,
0.8,1.5,0.130096,0.118626,1.07577,1,1,0.837379,0.920916,1.7583,
0.8,1.5,0.130096,0.306126,0.686593,1,0.936758,0.837379,0.795916,1.6462,
0.8,1.5,0.130096,0.493626,0.343809,0.782298,0.280657,0.837379,0.670916,1.78042,
0.8,1.5,0.130096,0.681126,0.140893,0.499613,0.0398832,0.837379,0.545916,1.90064,
0.8,1.5,0.130096,0.868626,0.122424,0.469032,0.00558274,0.837379,0.420916,1.92049,
0.8,1.5,0.130096,1.05613,0.168416,0.609004,0.02701,0.837379,0.295916,1.88195,
0.8,1.5,0.255096,-0.443874,1.61956,1,1,0.681129,1.29592,1.97705,
0.8,1.5,0.255096,-0.256374,1.59472,1,1,0.681129,1.17092,1.85205,
0.8,1.5,0.255096,-0.0688745,1.36014,0.536976,1,0.681129,1.04592,1.87469,
0.8,1.5,0.255096,0.118626,0.920123,0.305399,1,0.681129,0.920916,1.82353,
0.8,1.5,0.255096,0.306126,0.501224,0.273546,0.786282,0.681129,0.795916,1.75231,
0.8,1.5,0.255096,0.493626,0.118776,0.108435,0.106462,0.681129,0.670916,1.93039,
0.8,1.5,0.255096,0.681126,0.000425074,0.000774939,0.000114601,0.681129,0.545916,1.9997,
0.8,1.5,0.255096,0.868626,0.00256042,0.00358425,0.00103159,0.681129,0.420916,1.99826,
0.8,1.5,0.255096,1.05613,0.00179711,0.000559325,0.000840007,0.681129,0.295916,1.99923,
0.8,1.5,0.380096,-0.443874,1.60757,1,1,0.524879,1.29592,1.8208,
0.8,1.5,0.380096,-0.256374,1.54281,0.667464,1,0.524879,1.17092,1.85379,
0.8,1.5,0.380096,-0.0688745,1.28068,0.127801,1,0.524879,1.04592,1.9852,
0.8,1.5,0.380096,0.118626,0.834728,0.149177,1,0.524879,0.920916,1.85004,
0.8,1.5,0.380096,0.306126,0.403925,0.0574585,0.655869,0.524879,0.795916,1.83885,
0.8,1.5,0.380096,0.493626,0.0104243,0.0116897,0.00552001,0.524879,0.670916,1.99263,
0.8,1.5,0.380096,0.681126,0.0142525,0.00279049,0.0103459,0.524879,0.545916,1.99398,
0.8,1.5,0.380096,0.868626,0.00937443,0.0118218,0.00153553,0.524879,0.420916,1.99349,
0.8,1.5,0.380096,1.05613,0.00301389,0.00383353,0.000363912,0.524879,0.295916,1.99792,
0.8,1.5,0.505096,-0.443874,1.57916,0.638563,1,0.368629,1.29592,1.89275,
0.8,1.5,0.505096,-0.256374,1.48744,0.319885,1,0.368629,1.17092,1.96895,
0.8,1.5,0.505096,-0.0688745,1.2334,0.062938,1,0.368629,1.04592,2.00618,
0.8,1.5,0.505096,0.118626,0.786816,0.0658927,1,0.368629,0.920916,1.87931,
0.8,1.5,0.505096,0.306126,0.352851,0.0670984,0.565584,0.368629,0.795916,1.84221,
0.8,1.5,0.505096,0.493626,0.0178656,0.00352828,0.0177325,0.368629,0.670916,1.99194,
0.8,1.5,0.505096,0.681126,0.0026392,0.00116725,0.00173326,0.368629,0.545916,1.99848,
0.8,1.5,0.505096,0.868626,0.00450429,0.00437911,0.000488144,0.368629,0.420916,1.99695,
0.8,1.5,0.505096,1.05613,0.00339853,0.00075582,0.00156783,0.368629,0.295916,1.99842,
0.8,0.458243,0.130371,0.267829,0.758331,1,1,0.837036,0.126942,0.963978,
0.8,0.458243,0,0,1.6049,1,1,1,0.305495,1.3055,
0.8,0.458243,0.00537127,-0.482171,1.64644,1,1,0.993286,0.626942,1.62023,
0.8,0.458243,0.00537127,-0.294671,1.63004,1,1,0.993286,0.501942,1.49523,
0.8,0.458243,0.00537127,-0.107171,1.61369,1,1,0.993286,0.376942,1.37023,
0.8,0.458243,0.00537127,0.0803289,1.42527,1,1,0.993286,0.251942,1.24523,
0.8,0.458243,0.00537127,0.267829,1.05675,1,1,0.993286,0.126942,1.12023,
0.8,0.458243,0.00537127,0.455329,0.747369,1,0.459148,0.993286,0.0019425,1.53503,
0.8,0.458243,0.00537127,0.642829,0.515686,1,0.113749,0.993286,0.123058,1.89353,
0.8,0.458243,0.00537127,0.830329,0.376722,1,0.0426945,0.993286,0.248058,1.96118,
0.8,0.458243,0.00537127,1.01783,0.373412,1,0.0137708,0.993286,0.373058,1.98465,
0.8,0.458243,0.130371,-0.482171,1.63454,1,1,0.837036,0.626942,1.46398,
0.8,0.458243,0.130371,-0.294671,1.61802,1,1,0.837036,0.501942,1.33898,
0.8,0.458243,0.130371,-0.107171,1.57059,1,1,0.837036,0.376942,1.21398,
0.8,0.458243,0.130371,0.0803289,1.16133,1,1,0.837036,0.251942,1.08898,
0.8,0.458243,0.130371,0.267829,0.758331,1,1,0.837036,0.126942,0.963978,
0.8,0.458243,0.130371,0.455329,0.407207,0.935846,0.35798,0.837036,0.0019425,1.49021,
0.8,0.458243,0.130371,0.642829,0.170179,0.578723,0.0611994,0.837036,0.123058,1.85202,
0.8,0.458243,0.130371,0.830329,0.116795,0.446452,0.00570949,0.837036,0.248058,1.92295,
0.8,0.458243,0.130371,1.01783,0.155352,0.586024,0.0137708,0.837036,0.373058,1.89587,
0.8,0.458243,0.255371,-0.482171,1.62294,1,1,0.680786,0.626942,1.30773,
0.8,0.458243,0.255371,-0.294671,1.60629,1,1,0.680786,0.501942,1.18273,
0.8,0.458243,0.255371,-0.107171,1.44807,0.587914,1,0.680786,0.376942,1.18927,
0.8,0.458243,0.255371,0.0803289,1.0093,0.28507,1,0.680786,0.251942,1.16094,
0.8,0.458243,0.255371,0.267829,0.584396,0.320315,1,0.680786,0.126942,1.02469,
0.8,0.458243,0.255371,0.455329,0.189166,0.0797116,0.202857,0.680786,0.0019425,1.77209,
0.8,0.458243,0.255371,0.642829,0.00318841,0.00542394,0.00122781,0.680786,0.123058,1.99719,
0.8,0.458243,0.255371,0.830329,0.00699692,0.000364782,0.00421185,0.680786,0.248058,1.99672,
0.8,0.458243,0.255371,1.01783,0.00225949,0.00268613,0.000881933,0.680786,0.373058,1.99859,
0.8,0.458243,0.380371,-0.482171,1.61164,0.944937,1,0.524536,0.626942,1.17766,
0.8,0.458243,0.380371,-0.294671,1.56255,0.746952,1,0.524536,0.501942,1.14679,
0.8,0.458243,0.380371,-0.107171,1.36322,0.283723,1,0.524536,0.376942,1.24204,
0.8,0.458243,0.380371,0.0803289,0.9242,0.129907,1,0.524536,0.251942,1.19018,
0.8,0.458243,0.380371,0.267829,0.490282,0.0706582,0.909772,0.524536,0.126942,1.17212,
0.8,0.458243,0.380371,0.455329,0.0747679,0.0123177,0.0814558,0.524536,0.0019425,1.91285,
0.8,0.458243,0.380371,0.642829,0.00169511,0.000812034,0.00122781,0.524536,0.123058,1.99854,
0.8,0.458243,0.380371,0.830329,0.0140791,0.011218,0.00674304,0.524536,0.248058,1.9896,
0.8,0.458243,0.380371,1.01783,0.0123049,0.00149207,0.00601891,0.524536,0.373058,1.99552,
0.8,0.458243,0.505371,-0.482171,1.58965,0.638212,1,0.368286,0.626942,1.22377,
0.8,0.458243,0.505371,-0.294671,1.51344,0.418635,1,0.368286,0.501942,1.23748,
0.8,0.458243,0.505371,-0.107171,1.29157,0.192868,1,0.368286,0.376942,1.25511,
0.8,0.458243,0.505371,0.0803289,0.846843,0.181332,1,0.368286,0.251942,1.13739,
0.8,0.458243,0.505371,0.267829,0.432072,0.12358,0.772179,0.368286,0.126942,1.24778,
0.8,0.458243,0.505371,0.455329,0.0208747,0.016346,0.0140107,0.368286,0.0019425,1.97569,
0.8,0.458243,0.505371,0.642829,0.00665568,0.00401965,0.00410044,0.368286,0.123058,1.99386,
0.8,0.458243,0.505371,0.830329,0.00402153,0.00128325,0.00229224,0.368286,0.248058,1.99747,
0.8,0.458243,0.505371,1.01783,0.002663,8.84228e-05,0.00130744,0.368286,0.373058,1.99912,
0.8,0.458243,0.630371,-0.482171,1.56082,0.452376,1,0.212036,0.626942,1.27049,
0.8,0.458243,0.630371,-0.294671,1.34711,0.909416,1,0.212036,0.501942,0.785355,
0.8,0.458243,0.630371,-0.107171,0.968578,0.740677,1,0.212036,0.376942,0.793316,
0.8,0.458243,0.630371,0.0803289,0.760752,0.0383891,1,0.212036,0.251942,1.22169,
0.8,0.458243,0.630371,0.267829,0.341324,0.0245304,0.634585,0.212036,0.126942,1.42664,
0.8,0.458243,0.630371,0.455329,0.0127592,6.0135e-05,0.0140107,0.212036,0.0019425,1.98597,
0.8,0.458243,0.630371,0.642829,0.00835934,0.00514574,0.00410044,0.212036,0.123058,1.99235,
0.8,0.458243,0.630371,0.830329,0.00376148,0.00258951,0.00112502,0.212036,0.248058,1.99711,
0.8,0.458243,0.630371,1.01783,0.00434783,0.00337168,0.000448668,0.212036,0.373058,1.99706,
0.8,0.47453,0.432838,-0.0724906,1.22679,0.219683,1,0.458953,0.36468,1.24582,
0.8,0.47453,0,0,1.6049,1,1,1,0.316353,1.31635,
0.8,0.47453,0.0578378,-0.822491,1.6714,1,0.897559,0.927703,0.86468,1.80625,
0.8,0.47453,0.0578378,-0.634991,1.65486,1,1,0.927703,0.73968,1.66738,
0.8,0.47453,0.0578378,-0.447491,1.63837,1,1,0.927703,0.61468,1.54238,
0.8,0.47453,0.0578378,-0.259991,1.62192,1,1,0.927703,0.48968,1.41738,
0.8,0.47453,0.0578378,-0.0724906,1.60553,1,1,0.927703,0.36468,1.29238,
0.8,0.47453,0.0578378,0.115009,1.2323,1,1,0.927703,0.23968,1.16738,
0.8,0.47453,0.0578378,0.302509,0.853542,1,1,0.927703,0.11468,1.04238,
0.8,0.47453,0.0578378,0.490009,0.539127,1,0.341722,0.927703,0.0103197,1.58951,
0.8,0.47453,0.0578378,0.677509,0.343745,1,0.150754,0.927703,0.13532,1.79735,
0.8,0.47453,0.182838,-0.822491,1.65985,1,0.897559,0.771453,0.86468,1.65,
0.8,0.47453,0.182838,-0.634991,1.64318,1,1,0.771453,0.73968,1.51113,
0.8,0.47453,0.182838,-0.447491,1.62657,1,1,0.771453,0.61468,1.38613,
0.8,0.47453,0.182838,-0.259991,1.61,1,1,0.771453,0.48968,1.26113,
0.8,0.47453,0.182838,-0.0724906,1.44204,1,1,0.771453,0.36468,1.13613,
0.8,0.47453,0.182838,0.115009,1.00478,0.708622,1,0.771453,0.23968,1.07773,
0.8,0.47453,0.182838,0.302509,0.599151,0.640341,0.911542,0.771453,0.11468,1.04665,
0.8,0.47453,0.182838,0.490009,0.242597,0.289972,0.222646,0.771453,0.0103197,1.71338,
0.8,0.47453,0.182838,0.677509,0.0167032,0.0454702,0.00117371,0.771453,0.13532,1.98859,
0.8,0.47453,0.307838,-0.822491,1.64859,1,0.897559,0.615203,0.86468,1.49375,
0.8,0.47453,0.307838,-0.634991,1.6318,1,1,0.615203,0.73968,1.35488,
0.8,0.47453,0.307838,-0.447491,1.61506,1,1,0.615203,0.61468,1.22988,
0.8,0.47453,0.307838,-0.259991,1.5743,1,1,0.615203,0.48968,1.10488,
0.8,0.47453,0.307838,-0.0724906,1.32878,0.294156,1,0.615203,0.36468,1.25149,
0.8,0.47453,0.307838,0.115009,0.885314,0.243582,1,0.615203,0.23968,1.14595,
0.8,0.47453,0.307838,0.302509,0.461012,0.137005,0.749116,0.615203,0.11468,1.28407,
0.8,0.47453,0.307838,0.490009,0.0649174,0.00958896,0.0659665,0.615203,0.0103197,1.93102,
0.8,0.47453,0.307838,0.677509,0.00379856,0.000335295,0.00279918,0.615203,0.13532,1.99745,
0.8,0.47453,0.432838,-0.822491,1.63535,0.994327,0.845287,0.458953,0.86468,1.34764,
0.8,0.47453,0.432838,-0.634991,1.61941,0.994282,1,0.458953,0.73968,1.20173,
0.8,0.47453,0.432838,-0.447491,1.59789,0.894481,1,0.458953,0.61468,1.13072,
0.8,0.47453,0.432838,-0.259991,1.51934,0.506064,1,0.458953,0.48968,1.21588,
0.8,0.47453,0.432838,-0.0724906,1.22679,0.219683,1,0.458953,0.36468,1.24582,
0.8,0.47453,0.432838,0.115009,0.789317,0.237953,1,0.458953,0.23968,1.11094,
0.8,0.47453,0.432838,0.302509,0.385903,0.0155591,0.637448,0.458953,0.11468,1.42724,
0.8,0.47453,0.432838,0.490009,0.0101347,0.00445837,0.00956208,0.458953,0.0103197,1.98812,
0.8,0.47453,0.432838,0.677509,0.00815922,0.00225639,0.00584639,0.458953,0.13532,1.99372,
0.8,0.47453,0.557838,-0.822491,1.62234,0.749136,0.845287,0.302703,0.86468,1.36325,
0.8,0.47453,0.557838,-0.634991,1.60627,0.749091,1,0.302703,0.73968,1.21734,
0.8,0.47453,0.557838,-0.447491,1.56754,0.549924,1,0.302703,0.61468,1.23122,
0.8,0.47453,0.557838,-0.259991,1.47081,0.312794,1,0.302703,0.48968,1.27157,
0.8,0.47453,0.557838,-0.0724906,1.1147,0.112981,1,0.302703,0.36468,1.2859,
0.8,0.47453,0.557838,0.115009,0.67366,0.131252,1,0.302703,0.23968,1.14816,
0.8,0.47453,0.557838,0.302509,0.267476,0.0444959,0.434415,0.302703,0.11468,1.58438,
0.8,0.47453,0.557838,0.490009,0.00923859,0.000180547,0.00942471,0.302703,0.0103197,1.99055,
0.8,0.47453,0.557838,0.677509,0.00317945,0.00246765,0.00117371,0.302703,0.13532,1.99726,
0.8,0.47453,0.682838,-0.822491,1.60962,0.593714,0.845287,0.146453,0.86468,1.37885,
0.8,0.47453,0.682838,-0.634991,1.58597,0.494139,1,0.146453,0.73968,1.31791,
0.8,0.47453,0.682838,-0.447491,1.53743,0.328402,1,0.146453,0.61468,1.33437,
0.8,0.47453,0.682838,-0.259991,1.06033,0.627746,1,0.146453,0.48968,0.95387,
0.8,0.47453,0.682838,-0.0724906,0.687594,0.487099,1,0.146453,0.36468,0.948918,
0.8,0.47453,0.682838,0.115009,0.598991,0.0428016,1,0.146453,0.23968,1.20315,
0.8,0.47453,0.682838,0.302509,0.181635,0.0303528,0.292292,0.146453,0.11468,1.71532,
0.8,0.47453,0.682838,0.490009,0.00384931,0.00184259,0.0029723,0.146453,0.0103197,1.99549,
0.8,0.47453,0.682838,0.677509,0.00419755,0.000336737,0.00307913,0.146453,0.13532,1.99705,
0.8,0.393142,0.68557,-0.049059,0.653881,0.469093,1,0.143037,0.294801,0.892805,
0.8,0.393142,0.18557,-0.799059,1.65751,1,0.922413,0.768037,0.794801,1.57876,
0.8,0.393142,0.18557,-0.611559,1.64085,1,1,0.768037,0.669801,1.43784,
0.8,0.393142,0.18557,-0.424059,1.62424,1,1,0.768037,0.544801,1.31284,
0.8,0.393142,0.18557,-0.236559,1.60767,1,1,0.768037,0.419801,1.18784,
0.8,0.393142,0.18557,-0.049059,1.38371,0.991864,1,0.768037,0.294801,1.06473,
0.8,0.393142,0.18557,0.138441,0.948428,0.676852,1,0.768037,0.169801,1.0128,
0.8,0.393142,0.18557,0.325941,0.545489,0.389618,0.806855,0.768037,0.0448006,1.13892,
0.8,0.393142,0.18557,0.513441,0.197529,0.304675,0.157721,0.768037,0.0801994,1.78425,
0.8,0.393142,0.18557,0.700941,0.0128998,0.0347155,0.000450824,0.768037,0.205199,1.99159,
0.8,0.393142,0.31057,-0.799059,1.64624,1,0.922413,0.611787,0.794801,1.42251,
0.8,0.393142,0.31057,-0.611559,1.62946,1,1,0.611787,0.669801,1.28159,
0.8,0.393142,0.31057,-0.424059,1.61273,1,1,0.611787,0.544801,1.15659,
0.8,0.393142,0.31057,-0.236559,1.5603,0.927005,1,0.611787,0.419801,1.05993,
0.8,0.393142,0.31057,-0.049059,1.27077,0.264011,1,0.611787,0.294801,1.19231,
0.8,0.393142,0.31057,0.138441,0.829139,0.234147,1,0.611787,0.169801,1.0789,
0.8,0.393142,0.31057,0.325941,0.407572,0.148526,0.608996,0.611787,0.0448006,1.36063,
0.8,0.393142,0.31057,0.513441,0.021226,0.0248737,0.0141736,0.611787,0.0801994,1.97731,
0.8,0.393142,0.31057,0.700941,0.00257397,0.00334351,0.00108469,0.611787,0.205199,1.99784,
0.8,0.393142,0.43557,-0.799059,1.63306,0.987457,0.868608,0.455537,0.794801,1.28413,
0.8,0.393142,0.43557,-0.611559,1.61713,0.987413,1,0.455537,0.669801,1.13219,
0.8,0.393142,0.43557,-0.424059,1.5912,0.788159,1,0.455537,0.544801,1.11568,
0.8,0.393142,0.43557,-0.236559,1.49989,0.496918,1,0.455537,0.419801,1.14925,
0.8,0.393142,0.43557,-0.049059,1.16816,0.23815,1,0.455537,0.294801,1.16514,
0.8,0.393142,0.43557,0.138441,0.734768,0.208922,1,0.455537,0.169801,1.05605,
0.8,0.393142,0.43557,0.325941,0.33074,0.0337287,0.505355,0.455537,0.0448006,1.49892,
0.8,0.393142,0.43557,0.513441,0.0123053,0.00713272,0.0103432,0.455537,0.0801994,1.9866,
0.8,0.393142,0.43557,0.700941,0.00392306,0.00266117,0.00225756,0.455537,0.205199,1.99676,
0.8,0.393142,0.56057,-0.799059,1.62005,0.744991,0.868608,0.299287,0.794801,1.29974,
0.8,0.393142,0.56057,-0.611559,1.60312,0.645383,1,0.299287,0.669801,1.21757,
0.8,0.393142,0.56057,-0.424059,1.56039,0.545694,1,0.299287,0.544801,1.16243,
0.8,0.393142,0.56057,-0.236559,1.44924,0.27229,1,0.299287,0.419801,1.229,
0.8,0.393142,0.56057,-0.049059,1.05661,0.0942435,1,0.299287,0.294801,1.22876,
0.8,0.393142,0.56057,0.138441,0.619425,0.132617,1,0.299287,0.169801,1.07687,
0.8,0.393142,0.56057,0.325941,0.218315,0.0437447,0.32634,0.299287,0.0448006,1.65763,
0.8,0.393142,0.56057,0.513441,0.000749602,0.000458106,0.000531709,0.299287,0.0801994,1.99919,
0.8,0.393142,0.56057,0.700941,0.00279961,0.00232818,0.00072204,0.299287,0.205199,1.99779,
0.8,0.393142,0.68557,-0.799059,1.60731,0.590944,0.868608,0.143037,0.794801,1.31535,
0.8,0.393142,0.68557,-0.611559,1.58124,0.491335,1,0.143037,0.669801,1.24874,
0.8,0.393142,0.68557,-0.424059,1.52526,0.324694,1,0.143037,0.544801,1.26655,
0.8,0.393142,0.68557,-0.236559,0.988789,0.590422,1,0.143037,0.419801,0.913831,
0.8,0.393142,0.68557,-0.049059,0.653881,0.469093,1,0.143037,0.294801,0.892805,
0.8,0.393142,0.68557,0.138441,0.543687,0.0467423,1,0.143037,0.169801,1.12974,
0.8,0.393142,0.68557,0.325941,0.130143,0.0215378,0.194434,0.143037,0.0448006,1.79582,
0.8,0.393142,0.68557,0.513441,0.00963566,0.00602348,0.00483337,0.143037,0.0801994,1.99039,
0.8,0.393142,0.68557,0.700941,0.00293379,0.000995415,0.00185249,0.143037,0.205199,1.99767,
0.8,-0,0.68476,-0.0347155,0.381842,0.263118,1,0.144049,0.0231437,0.797928,
0.8,-0,0.18476,-0.784716,1.65631,1,0.93836,0.769049,0.523144,1.32159,
0.8,-0,0.18476,-0.597216,1.63965,1,1,0.769049,0.398144,1.16719,
0.8,-0,0.18476,-0.409716,1.62304,1,1,0.769049,0.273144,1.04219,
0.8,-0,0.18476,-0.222216,1.60648,1,1,0.769049,0.148144,0.917193,
0.8,-0,0.18476,-0.0347155,1.35134,1,1,0.769049,0.0231437,0.792193,
0.8,-0,0.18476,0.152784,0.917317,0.699651,1,0.769049,0.101856,0.940271,
0.8,-0,0.18476,0.340284,0.515629,0.421444,0.722263,0.769049,0.226856,1.34425,
0.8,-0,0.18476,0.527784,0.173984,0.228584,0.144097,0.769049,0.351856,1.85381,
0.8,-0,0.18476,0.715284,0.00780127,0.0194209,0.00213844,0.769049,0.476856,1.9944,
0.8,-0,0.30976,-0.784716,1.64503,1,0.93836,0.612799,0.523144,1.16534,
0.8,-0,0.30976,-0.597216,1.62825,1,1,0.612799,0.398144,1.01094,
0.8,-0,0.30976,-0.409716,1.61152,1,1,0.612799,0.273144,0.885943,
0.8,-0,0.30976,-0.222216,1.55184,0.831799,1,0.612799,0.148144,0.826071,
0.8,-0,0.30976,-0.0347155,1.23693,0.268195,1,0.612799,0.0231437,0.919298,
0.8,-0,0.30976,0.152784,0.797103,0.250425,1,0.612799,0.101856,1.00489,
0.8,-0,0.30976,0.340284,0.376655,0.0594104,0.550793,0.612799,0.226856,1.55115,
0.8,-0,0.30976,0.527784,0.0146115,0.0201574,0.00718666,0.612799,0.351856,1.98754,
0.8,-0,0.30976,0.715284,0.0074324,6.88835e-05,0.00519533,0.612799,0.476856,1.99726,
0.8,-0,0.43476,-0.784716,1.63193,0.989478,0.883571,0.456549,0.523144,1.04093,
0.8,-0,0.43476,-0.597216,1.61601,0.989435,1,0.456549,0.398144,0.860435,
0.8,-0,0.43476,-0.409716,1.58751,0.79013,1,0.456549,0.273144,0.843747,
0.8,-0,0.43476,-0.222216,1.48814,0.400546,1,0.456549,0.148144,0.930467,
0.8,-0,0.43476,-0.0347155,1.13456,0.198838,1,0.456549,0.0231437,0.915085,
0.8,-0,0.43476,0.152784,0.704699,0.223206,1,0.456549,0.101856,0.980555,
0.8,-0,0.43476,0.340284,0.299355,0.0584603,0.433472,0.456549,0.226856,1.63309,
0.8,-0,0.43476,0.527784,0.0101535,0.00135458,0.00955401,0.456549,0.351856,1.99307,
0.8,-0,0.43476,0.715284,0.0024322,0.000928108,0.00160385,0.456549,0.476856,1.99866,
0.8,-0,0.55976,-0.784716,1.6189,0.74621,0.883571,0.300299,0.523144,1.05654,
0.8,-0,0.55976,-0.597216,1.6007,0.646582,1,0.300299,0.398144,0.94573,
0.8,-0,0.55976,-0.409716,1.55517,0.447895,1,0.300299,0.273144,0.959751,
0.8,-0,0.55976,-0.222216,1.22601,0.966586,1,0.300299,0.148144,0.471823,
0.8,-0,0.55976,-0.0347155,0.967928,0.857198,1,0.300299,0.0231437,0.423362,
0.8,-0,0.55976,0.152784,0.589387,0.0975755,1,0.300299,0.101856,1.03358,
0.8,-0,0.55976,0.340284,0.190396,0.0421591,0.271027,0.300299,0.226856,1.76096,
0.8,-0,0.55976,0.527784,0.0134881,0.00433691,0.0119215,0.300299,0.351856,1.98924,
0.8,-0,0.55976,0.715284,0.00310435,0.00233593,0.0011693,0.300299,0.476856,1.99775,
0.8,-0,0.68476,-0.784716,1.60615,0.591757,0.883571,0.144049,0.523144,1.07215,
0.8,-0,0.68476,-0.597216,1.57877,0.492129,1,0.144049,0.398144,0.976905,
0.8,-0,0.68476,-0.409716,1.33977,0.628833,1,0.144049,0.273144,0.734893,
0.8,-0,0.68476,-0.222216,0.76967,0.372506,1,0.144049,0.148144,0.829297,
0.8,-0,0.68476,-0.0347155,0.381842,0.263118,1,0.144049,0.0231437,0.797928,
0.8,-0,0.68476,0.152784,0.511909,0.0590905,1,0.144049,0.101856,1.05128,
0.8,-0,0.68476,0.340284,0.0991003,0.00817638,0.144681,0.144049,0.226856,1.88114,
0.8,-0,0.68476,0.527784,0.0175941,0.00047991,0.0166563,0.144049,0.351856,1.98879,
0.8,-0,0.68476,0.715284,0.0140189,0.00351135,0.00920491,0.144049,0.476856,1.99218,
0.8,-1.5,0.557657,-0.0361338,0.679084,0.595412,1,0.302929,0.975911,1.56087,
0.8,-1.5,0.0576571,-0.786134,1.66821,1,0.936757,0.927929,0.475911,1.43698,
0.8,-1.5,0.0576571,-0.598634,1.65168,1,1,0.927929,0.600911,1.52884,
0.8,-1.5,0.0576571,-0.411134,1.63519,1,1,0.927929,0.725911,1.65384,
0.8,-1.5,0.0576571,-0.223634,1.61876,1,1,0.927929,0.850911,1.77884,
0.8,-1.5,0.0576571,-0.0361338,1.54787,1,1,0.927929,0.975911,1.90384,
0.8,-1.5,0.0576571,0.151366,1.15655,1,1,0.927929,1.10091,2.02884,
0.8,-1.5,0.0576571,0.338866,0.786279,1,0.95687,0.927929,1.22591,2.1441,
