dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
3.119,0.00162162,0.0241103,0,0,62,0.400956,
3.15,0.00163882,0.024372,0,0,62,0.400956,
3.651,0.00173898,0.00105868,0,0,52,0.391816,
4.153,-0.00222762,0.00140915,0,0,52,0.397369,
4.654,0.00166656,0.00165749,0,0,62,0.399381,
5.155,0.00166601,0.00166515,0,0,52,0.40345,
5.656,0.00166548,0.00167311,0,0,52,0.406288,
6.157,0.00166495,0.00168111,0,0,62,0.406682,
6.659,0.00166442,0.00168903,0,0,62,0.401713,
7.161,0.00166391,0.00169684,0,0,52,0.406549,
7.662,0.00166339,0.00170464,0,0,62,0.397642,
8.164,0.00166289,0.0017123,0,0,52,0.402364,
8.665,0.00166239,0.00171992,0,1.5,52,0.423425,
9.166,0.00166189,0.00172744,0,1.5,62,0.403083,
9.666,-0.00221781,0.00136082,0,1.5,52,0.409953,
10.168,0.00166095,0.00174227,0,1.5,62,0.408061,
10.668,0.00166048,0.00174967,-0,1.5,62,0.403869,
11.171,0.00166003,0.00175697,-0,1.5,62,0.42152,
11.672,0.00238747,0.577327,-0,-1.5,57,0.667312,
12.173,0.00239601,-0.0222143,-0,-1.5,62,0.834956,
12.674,0.0047535,-0.163506,-0,-0,62,0.687633,
13.174,0.00146596,0.000681465,-0,1.5,52,0.649516,
13.676,-0.000749566,0.583967,-0,1.5,57,1.44738,
14.179,-0.00321203,0.546916,-0,1.5,57,100,
14.681,-0.00264741,0.52169,-0,1.5,57,100,
15.182,-0.0177056,0.341699,-0,1.5,57,100,
15.683,0.0819044,0.950037,-0,-0,55,100,
16.184,0.0794729,0.325393,-0,-0,62,2.65678,
16.686,0.00518931,-0.00620241,-0,-0,52,100,
17.187,-0.0057766,0.0445645,-0,-0,42,100,
17.689,-0.00340566,0.0286052,-0,-0,42,100,
18.191,-0.00749273,0.0420954,0.8,0.246653,42,100,
18.693,0.0847729,-0.00969367,0.8,1.5,62,100,
19.194,0.183115,0.53916,0.539584,1.5,79,100,
19.695,0.275481,0.680754,0.54827,1.5,90,100,
20.196,0.374308,0.512088,0.54827,1.5,90,100,
20.698,0.276568,0.638891,0.8,-0,90,100,
21.2,0.280741,0.0299026,0.8,-0,82,100,
21.7,0.279917,0.0343095,0.8,-0,82,100,
22.201,0.279846,0.0334624,0.8,-0,82,100,
22.702,0.378375,0.156313,0.8,-0,82,3.72196,
23.203,0.382026,0.0173499,0.8,-0,82,3.44008,
23.707,0.376552,-0.0204585,0.8,-0,82,3.2275,
24.209,0.378339,-0.0163023,0.8,-0,82,3.0747,
24.71,0.378769,-0.0204621,0.8,-0,82,2.88872,
25.213,0.376075,-0.000240768,0.8,-0,82,2.71673,
25.714,0.382184,0.0237285,0.8,-0,82,2.54905,
26.215,0.377469,0.0206815,0.8,-0,82,2.34145,
26.716,0.277441,0.0209951,0.8,-0,82,2.17887,
27.218,0.279256,0.0135623,0.8,-0,82,2.0367,
27.718,0.278033,0.0143434,0.8,-0,82,1.85924,
28.22,0.280155,-0.00200061,0.8,-0,82,1.70924,
28.722,0.273863,-0.0452615,0.8,-0,82,1.58378,
29.224,0.273193,-0.0420738,0.8,-0,82,1.4798,
29.724,0.281389,-0.0438136,0.8,-0,82,1.35404,
30.227,0.18159,-0.0447856,0.8,-0,72,1.27954,
30.727,0.180373,-0.00259361,-0,-0,72,1.23147,
31.228,-0.00339681,0.0111905,-0,-0,52,1.21086,
31.73,-0.00350835,0.00311092,-0,-1.5,52,1.1747,
32.232,0.0948483,-0.682201,-0,-1.5,68,1.68226,
32.733,0.0937343,-0.79532,-0,-1.5,61,100,
33.236,0.0918154,-0.556465,-0,-1.5,68,100,
33.737,0.0902298,-0.385715,-0,-1.5,62,100,
34.239,0.0901977,-0.349465,-0,-1.5,52,100,
34.74,0.0915983,-0.322406,-0,-1.5,52,100,
35.241,0.088765,-0.945901,-0,-1.5,55,100,
35.743,0.0910053,-1.31004,-0,-1.5,43,2.02625,
36.244,0.093419,-0.619245,-0,-1.5,68,100,
36.745,0.0930507,-0.581881,-0,-1.5,57,100,
37.248,0.0931048,-0.405593,-0,-1.5,68,3.6802,
37.75,0.0941379,-0.360188,-0,-0,52,3.30914,
38.251,-6.25381e-05,-0.00888804,-0,-1.5,42,3.20316,
38.753,0.0996675,-0.294216,-0,-0,62,3.09419,
39.253,0.00172929,-0.00146916,0.8,-0,62,3.04235,
39.756,0.297611,0.0287572,0.8,-0.669832,82,2.96073,
40.257,0.297965,-0.24187,0.8,-1.5,82,2.81279,
40.757,0.51934,-0.832786,0.8,-0,81,2.712,
41.259,0.221339,-0.141155,0.8,-0,82,2.04381,
41.759,0.218035,0.0172652,0.8,-0,82,1.79648,
42.261,0.219065,0.0160533,0.8,-0,82,1.71464,
42.762,0.213893,0.016882,0.8,-0,82,1.64946,
43.263,0.116301,0.018261,0.8,-0,72,1.49558,
43.764,0.113951,0.0177815,0.8,-0,72,1.48389,
44.264,0.114248,0.0168352,-0,-0,72,1.44759,
44.766,-0.00447134,-0.0251065,-0,-0,42,1.2919,
45.267,-0.00100851,0.0190216,-0,-0,52,1.31594,
45.768,-0.00799451,0.0620404,-0,-0,52,1.32975,
46.269,-0.00179011,0.0229731,-0,-0,52,1.32409,
