dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875
timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
1.373,-0.00195362,0.00261793,0,0,42,0.392901,
1.398,0.00202807,-0.0039413,0,0,62,0.392901,
1.9,0.00202726,-0.0039366,0,0,52,0.408292,
2.399,0.00202645,-0.0039319,0,0,62,0.408298,
2.901,0.00202564,-0.0039272,-0.8,-0,62,0.398659,
3.401,-0.339015,0.64836,-0.8,-0,13,0.414911,
3.902,-0.802381,-0.000164609,-0.8,-0,2,0.666269,
4.403,-0.802087,-0.00393577,-0,0,2,1.09239,
4.903,-0.284051,0.577331,-0,0,35,1.43865,
5.405,-0.002455,0.00374691,-0,0,42,1.61028,
5.905,0.00215876,-0.00490941,0.8,0,62,1.60531,
6.406,0.310493,0.0397994,0.8,0.800082,82,1.80903,
6.907,0.412057,0.605525,0.8,1.5,90,2.01159,
7.409,0.411119,0.568418,0.8,-1.5,90,3.08695,
7.909,0.506714,1.01454,0.8,-1.5,73,100,
8.411,0.401309,0.810138,0.8,-0,81,100,
8.911,0.297049,0.0559995,0.8,1.5,82,100,
9.413,0.296459,0.342827,0.8,-1.5,90,100,
9.913,0.394145,-0.355261,0.8,-1.5,82,100,
10.415,0.393081,-0.467363,0.8,-1.5,90,100,
10.915,0.38933,-0.440163,0.8,-0.197743,90,100,
11.416,0.386472,-0.114677,0.8,-0.181504,82,100,
11.917,0.384161,-0.109151,-0,-0,82,100,
12.417,0.00328843,-0.0144927,-0,-0,62,100,
12.917,0.0029629,0.00812584,-0,-0,62,100,
13.418,0.00264113,0.00643955,-0,-0,62,100,
