dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost
0,0,0.00173898,0.301059,1,0,0.708977,0.291023,0.00217372,0.200706,1.76739
0,0,0.00173898,0.451059,1,0,0.563977,0.436023,0.00217372,0.300706,1.69509
0,0,0.00173898,0.601059,1,0,0.418977,0.581023,0.00217372,0.400706,1.6518
0,0,0.101739,-0.748941,1,0,0.276023,0.723977,0.127174,0.499294,1.6375
0,0,0.101739,-0.598941,1,0,0.421023,0.578977,0.127174,0.399294,1.65221
0,0,0.101739,-0.448941,1,0,0.566023,0.433977,0.127174,0.299294,1.69591
0,0,0.101739,-0.298941,1,0,0.711023,0.288977,0.127174,0.199294,1.76861
0,0,0.101739,-0.148941,1,0,0.856023,0.143977,0.127174,0.0992942,1.87032
0,0,0.101739,0.00105868,1,0,0.998977,0.00102339,0.127174,0.000705786,1.99898
0,0,0.101739,0.151059,1,0,0.853977,0.146023,0.127174,0.100706,1.86868
0,0,0.101739,0.301059,1,0,0.708977,0.291023,0.127174,0.200706,1.76739
0,0,0.101739,0.451059,1,0,0.563977,0.436023,0.127174,0.300706,1.69509
0,0,0.101739,0.601059,1,0,0.418977,0.581023,0.127174,0.400706,1.6518
0,0,0.201739,-0.748941,1,0,0.276023,0.723977,0.252174,0.499294,1.6375
0,0,0.201739,-0.598941,1,0,0.421023,0.578977,0.252174,0.399294,1.65221
0,0,0.201739,-0.448941,1,0,0.566023,0.433977,0.252174,0.299294,1.69591
0,0,0.201739,-0.298941,1,0,0.711023,0.288977,0.252174,0.199294,1.76861
0,0,0.201739,-0.148941,1,0,0.856023,0.143977,0.252174,0.0992942,1.87032
0,0,0.201739,0.00105868,1,0,0.998977,0.00102339,0.252174,0.000705786,1.99898
0,0,0.201739,0.151059,1,0,0.853977,0.146023,0.252174,0.100706,1.86868
0,0,0.201739,0.301059,1,0,0.708977,0.291023,0.252174,0.200706,1.76739
0,0,0.201739,0.451059,1,0,0.563977,0.436023,0.252174,0.300706,1.69509
0,0,0.201739,0.601059,1,0,0.418977,0.581023,0.252174,0.400706,1.6518
0,0,0.301739,-0.748941,1,0,0.276023,0.723977,0.377174,0.499294,1.6375
0,0,0.301739,-0.598941,1,0,0.421023,0.578977,0.377174,0.399294,1.65221
0,0,0.301739,-0.448941,1,0,0.566023,0.433977,0.377174,0.299294,1.69591
0,0,0.301739,-0.298941,1,0,0.711023,0.288977,0.377174,0.199294,1.76861
0,0,0.301739,-0.148941,1,0,0.856023,0.143977,0.377174,0.0992942,1.87032
0,0,0.301739,0.00105868,1,0,0.998977,0.00102339,0.377174,0.000705786,1.99898
0,0,0.301739,0.151059,1,0,0.853977,0.146023,0.377174,0.100706,1.86868
0,0,0.301739,0.301059,1,0,0.708977,0.291023,0.377174,0.200706,1.76739
0,0,0.301739,0.451059,1,0,0.563977,0.436023,0.377174,0.300706,1.69509
0,0,0.301739,0.601059,1,0,0.418977,0.581023,0.377174,0.400706,1.6518
0,0,0.401739,-0.748941,1,0,0.276023,0.723977,0.502174,0.499294,1.6375
0,0,0.401739,-0.598941,1,0,0.421023,0.578977,0.502174,0.399294,1.65221
0,0,0.401739,-0.448941,1,0,0.566023,0.433977,0.502174,0.299294,1.69591
0,0,0.401739,-0.298941,1,0,0.711023,0.288977,0.502174,0.199294,1.76861
0,0,0.401739,-0.148941,1,0,0.856023,0.143977,0.502174,0.0992942,1.87032
0,0,0.401739,0.00105868,1,0,0.998977,0.00102339,0.502174,0.000705786,1.99898
0,0,0.401739,0.151059,1,0,0.853977,0.146023,0.502174,0.100706,1.86868
0,0,0.401739,0.301059,1,0,0.708977,0.291023,0.502174,0.200706,1.76739
0,0,0.401739,0.451059,1,0,0.563977,0.436023,0.502174,0.300706,1.69509
0,0,0.401739,0.601059,1,0,0.418977,0.581023,0.502174,0.400706,1.6518

0,0,-0.00222762,0.00140915,1,0,0.998638,0.00136218,0.00278452,0.000939436,1.99864
0,0,0,0,0,1,0,1,0,0,0
0,0,0.0977724,-0.748591,1,0,0.276362,0.723638,0.122215,0.499061,1.6375
0,0,0.0977724,-0.598591,1,0,0.421362,0.578638,0.122215,0.399061,1.65227
0,0,0.0977724,-0.448591,1,0,0.566362,0.433638,0.122215,0.299061,1.69605
0,0,0.0977724,-0.298591,1,0,0.711362,0.288638,0.122215,0.199061,1.76882
0,0,0.0977724,-0.148591,1,0,0.856362,0.143638,0.122215,0.0990606,1.87059
0,0,0.0977724,0.00140915,1,0,0.998638,0.00136218,0.122215,0.000939436,1.99864
0,0,0.0977724,0.151409,1,0,0.853638,0.146362,0.122215,0.100939,1.86841
0,0,0.0977724,0.301409,1,0,0.708638,0.291362,0.122215,0.200939,1.76718
0,0,0.0977724,0.451409,1,0,0.563638,0.436362,0.122215,0.300939,1.69496
0,0,0.0977724,0.601409,1,0,0.418638,0.581362,0.122215,0.400939,1.65173
0,0,0.197772,-0.748591,1,0,0.276362,0.723638,0.247215,0.499061,1.6375
0,0,0.197772,-0.598591,1,0,0.421362,0.578638,0.247215,0.399061,1.65227
0,0,0.197772,-0.448591,1,0,0.566362,0.433638,0.247215,0.299061,1.69605
0,0,0.197772,-0.298591,1,0,0.711362,0.288638,0.247215,0.199061,1.76882
0,0,0.197772,-0.148591,1,0,0.856362,0.143638,0.247215,0.0990606,1.87059
0,0,0.197772,0.00140915,1,0,0.998638,0.00136218,0.247215,0.000939436,1.99864
0,0,0.197772,0.151409,1,0,0.853638,0.146362,0.247215,0.100939,1.86841
0,0,0.197772,0.301409,1,0,0.708638,0.291362,0.247215,0.200939,1.76718
0,0,0.197772,0.451409,1,0,0.563638,0.436362,0.247215,0.300939,1.69496
0,0,0.197772,0.601409,1,0,0.418638,0.581362,0.247215,0.400939,1.65173
0,0,0.297772,-0.748591,1,0,0.276362,0.723638,0.372215,0.499061,1.6375
0,0,0.297772,-0.598591,1,0,0.421362,0.578638,0.372215,0.399061,1.65227
0,0,0.297772,-0.448591,1,0,0.566362,0.433638,0.372215,0.299061,1.69605
0,0,0.297772,-0.298591,1,0,0.711362,0.288638,0.372215,0.199061,1.76882
0,0,0.297772,-0.148591,1,0,0.856362,0.143638,0.372215,0.0990606,1.87059
0,0,0.297772,0.00140915,1,0,0.998638,0.00136218,0.372215,0.000939436,1.99864
0,0,0.297772,0.151409,1,0,0.853638,0.146362,0.372215,0.100939,1.86841
0,0,0.297772,0.301409,1,0,0.708638,0.291362,0.372215,0.200939,1.76718
0,0,0.297772,0.451409,1,0,0.563638,0.436362,0.372215,0.300939,1.69496
0,0,0.297772,0.601409,1,0,0.418638,0.581362,0.372215,0.400939,1.65173
0,0,0.397772,-0.748591,1,0,0.276362,0.723638,0.497215,0.499061,1.6375
0,0,0.397772,-0.598591,1,0,0.421362,0.578638,0.497215,0.399061,1.65227
0,0,0.397772,-0.448591,1,0,0.566362,0.433638,0.497215,0.299061,1.69605
0,0,0.397772,-0.298591,1,0,0.711362,0.288638,0.497215,0.199061,1.76882
0,0,0.397772,-0.148591,1,0,0.856362,0.143638,0.497215,0.0990606,1.87059
0,0,0.397772,0.00140915,1,0,0.998638,0.00136218,0.497215,0.000939436,1.99864
0,0,0.397772,0.151409,1,0,0.853638,0.146362,0.497215,0.100939,1.86841
0,0,0.397772,0.301409,1,0,0.708638,0.291362,0.497215,0.200939,1.76718
0,0,0.397772,0.451409,1,0,0.563638,0.436362,0.497215,0.300939,1.69496
0,0,0.397772,0.601409,1,0,0.418638,0.581362,0.497215,0.400939,1.65173
0,0,0.497772,-0.748591,1,0,0.276362,0.723638,0.622215,0.499061,1.6375
0,0,0.497772,-0.598591,1,0,0.421362,0.578638,0.622215,0.399061,1.65227
0,0,0.497772,-0.448591,1,0,0.566362,0.433638,0.622215,0.299061,1.69605
0,0,0.497772,-0.298591,1,0,0.711362,0.288638,0.622215,0.199061,1.76882
0,0,0.497772,-0.148591,1,0,0.856362,0.143638,0.622215,0.0990606,1.87059
0,0,0.497772,0.00140915,1,0,0.998638,0.00136218,0.622215,0.000939436,1.99864
0,0,0.497772,0.151409,1,0,0.853638,0.146362,0.622215,0.100939,1.86841
0,0,0.497772,0.301409,1,0,0.708638,0.291362,0.622215,0.200939,1.76718
0,0,0.497772,0.451409,1,0,0.563638,0.436362,0.622215,0.300939,1.69496
0,0,0.497772,0.601409,1,0,0.418638,0.581362,0.622215,0.400939,1.65173

0,0,0.00166656,0.00165749,1,0,0.998398,0.00160224,0.0020832,0.001105,1.9984
0,0,0,0,0,1,0,1,0,0,0
0,0,0.00166656,-0.748343,1,0,0.276602,0.723398,0.0020832,0.498895,1.6375
0,0,0.00166656,-0.598343,1,0,0.421602,0.578398,0.0020832,0.398895,1.65232
0,0,0.00166656,-0.448343,1,0,0.566602,0.433398,0.0020832,0.298895,1.69614
0,0,0.00166656,-0.298343,1,0,0.711602,0.288398,0.0020832,0.198895,1.76896
0,0,0.00166656,-0.148343,1,0,0.856602,0.143398,0.0020832,0.098895,1.87078
0,0,0.00166656,0.00165749,1,0,0.998398,0.00160224,0.0020832,0.001105,1.9984
0,0,0.00166656,0.151657,1,0,0.853398,0.146602,0.0020832,0.101105,1.86822
0,0,0.00166656,0.301657,1,0,0.708398,0.291602,0.0020832,0.201105,1.76704
0,0,0.00166656,0.451657,1,0,0.563398,0.436602,0.0020832,0.301105,1.69486
0,0,0.00166656,0.601657,1,0,0.418398,0.581602,0.0020832,0.401105,1.65168
0,0,0.101667,-0.748343,1,0,0.276602,0.723398,0.127083,0.498895,1.6375
0,0,0.101667,-0.598343,1,0,0.421602,0.578398,0.127083,0.398895,1.65232
0,0,0.101667,-0.448343,1,0,0.566602,0.433398,0.127083,0.298895,1.69614
0,0,0.101667,-0.298343,1,0,0.711602,0.288398,0.127083,0.198895,1.76896
0,0,0.101667,-0.148343,1,0,0.856602,0.143398,0.127083,0.098895,1.87078
0,0,0.101667,0.00165749,1,0,0.998398,0.00160224,0.127083,0.001105,1.9984
0,0,0.101667,0.151657,1,0,0.853398,0.146602,0.127083,0.101105,1.86822
0,0,0.101667,0.301657,1,0,0.708398,0.291602,0.127083,0.201105,1.76704
0,0,0.101667,0.451657,1,0,0.563398,0.436602,0.127083,0.301105,1.69486
0,0,0.101667,0.601657,1,0,0.418398,0.581602,0.127083,0.401105,1.65168
0,0,0.201667,-0.748343,1,0,0.276602,0.723398,0.252083,0.498895,1.6375
0,0,0.201667,-0.598343,1,0,0.421602,0.578398,0.252083,0.398895,1.65232
0,0,0.201667,-0.448343,1,0,0.566602,0.433398,0.252083,0.298895,1.69614
0,0,0.201667,-0.298343,1,0,0.711602,0.288398,0.252083,0.198895,1.76896
0,0,0.201667,-0.148343,1,0,0.856602,0.143398,0.252083,0.098895,1.87078
0,0,0.201667,0.00165749,1,0,0.998398,0.00160224,0.252083,0.001105,1.9984
0,0,0.201667,0.151657,1,0,0.853398,0.146602,0.252083,0.101105,1.86822
0,0,0.201667,0.301657,1,0,0.708398,0.291602,0.252083,0.201105,1.76704
0,0,0.201667,0.451657,1,0,0.563398,0.436602,0.252083,0.301105,1.69486
0,0,0.201667,0.601657,1,0,0.418398,0.581602,0.252083,0.401105,1.65168
0,0,0.301667,-0.748343,1,0,0.276602,0.723398,0.377083,0.498895,1.6375
0,0,0.301667,-0.598343,1,0,0.421602,0.578398,0.377083,0.398895,1.65232
0,0,0.301667,-0.448343,1,0,0.566602,0.433398,0.377083,0.298895,1.69614
0,0,0.301667,-0.298343,1,0,0.711602,0.288398,0.377083,0.198895,1.76896
0,0,0.301667,-0.148343,1,0,0.856602,0.143398,0.377083,0.098895,1.87078
0,0,0.301667,0.00165749,1,0,0.998398,0.00160224,0.377083,0.001105,1.9984
0,0,0.301667,0.151657,1,0,0.853398,0.146602,0.377083,0.101105,1.86822
0,0,0.301667,0.301657,1,0,0.708398,0.291602,0.377083,0.201105,1.76704
0,0,0.301667,0.451657,1,0,0.563398,0.436602,0.377083,0.301105,1.69486
0,0,0.301667,0.601657,1,0,0.418398,0.581602,0.377083,0.401105,1.65168
0,0,0.401667,-0.748343,1,0,0.276602,0.723398,0.502083,0.498895,1.6375
0,0,0.401667,-0.598343,1,0,0.421602,0.578398,0.502083,0.398895,1.65232
0,0,0.401667,-0.448343,1,0,0.566602,0.433398,0.502083,0.298895,1.69614
0,0,0.401667,-0.298343,1,0,0.711602,0.288398,0.502083,0.198895,1.76896
0,0,0.401667,-0.148343,1,0,0.856602,0.143398,0.502083,0.098895,1.87078
0,0,0.401667,0.00165749,1,0,0.998398,0.00160224,0.502083,0.001105,1.9984
0,0,0.401667,0.151657,1,0,0.853398,0.146602,0.502083,0.101105,1.86822
0,0,0.401667,0.301657,1,0,0.708398,0.291602,0.502083,0.201105,1.76704
0,0,0.401667,0.451657,1,0,0.563398,0.436602,0.502083,0.301105,1.69486
0,0,0.401667,0.601657,1,0,0.418398,0.581602,0.502083,0.401105,1.65168
0,0,0.501667,-0.748343,1,0,0.276602,0.723398,0.627083,0.498895,1.6375
0,0,0.501667,-0.598343,1,0,0.421602,0.578398,0.627083,0.398895,1.65232
0,0,0.501667,-0.448343,1,0,0.566602,0.433398,0.627083,0.298895,1.69614
0,0,0.501667,-0.298343,1,0,0.711602,0.288398,0.627083,0.198895,1.76896
0,0,0.501667,-0.148343,1,0,0.856602,0.143398,0.627083,0.098895,1.87078
0,0,0.501667,0.00165749,1,0,0.998398,0.00160224,0.627083,0.001105,1.9984
0,0,0.501667,0.151657,1,0,0.853398,0.146602,0.627083,0.101105,1.86822
0,0,0.501667,0.301657,1,0,0.708398,0.291602,0.627083,0.201105,1.76704
0,0,0.501667,0.451657,1,0,0.563398,0.436602,0.627083,0.301105,1.69486
0,0,0.501667,0.601657,1,0,0.418398,0.581602,0.627083,0.401105,1.65168

0,0,0.00166601,0.00166515,1,0,0.99839,0.00160965,0.00208252,0.0011101,1.99839
0,0,0,0,0,1,0,1,0,0,0
0,0,0.00166601,-0.748335,1,0,0.27661,0.72339,0.00208252,0.49889,1.6375
0,0,0.00166601,-0.598335,1,0,0.42161,0.57839,0.00208252,0.39889,1.65232
0,0,0.00166601,-0.448335,1,0,0.56661,0.43339,0.00208252,0.29889,1.69615
0,0,0.00166601,-0.298335,1,0,0.71161,0.28839,0.00208252,0.19889,1.76897
0,0,0.00166601,-0.148335,1,0,0.85661,0.14339,0.00208252,0.0988899,1.87079
0,0,0.00166601,0.00166515,1,0,0.99839,0.00160965,0.00208252,0.0011101,1.99839
0,0,0.00166601,0.151665,1,0,0.85339,0.14661,0.00208252,0.10111,1.86821
0,0,0.00166601,0.301665,1,0,0.70839,0.29161,0.00208252,0.20111,1.76704
0,0,0.00166601,0.451665,1,0,0.56339,0.43661,0.00208252,0.30111,1.69486
0,0,0.00166601,0.601665,1,0,0.41839,0.58161,0.00208252,0.40111,1.65168
0,0,0.101666,-0.748335,1,0,0.27661,0.72339,0.127083,0.49889,1.6375
0,0,0.101666,-0.598335,1,0,0.42161,0.57839,0.127083,0.39889,1.65232
0,0,0.101666,-0.448335,1,0,0.56661,0.43339,0.127083,0.29889,1.69615
0,0,0.101666,-0.298335,1,0,0.71161,0.28839,0.127083,0.19889,1.76897
0,0,0.101666,-0.148335,1,0,0.85661,0.14339,0.127083,0.0988899,1.87079
0,0,0.101666,0.00166515,1,0,0.99839,0.00160965,0.127083,0.0011101,1.99839
0,0,0.101666,0.151665,1,0,0.85339,0.14661,0.127083,0.10111,1.86821
0,0,0.101666,0.301665,1,0,0.70839,0.29161,0.127083,0.20111,1.76704
