timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
0.42,1.07575e-05,-7.69973e-07,0,0,57,1,1,0,0,0,1.78587,
0.427,1.07575e-05,-7.69973e-07,0,0,57,1,1,0,0,0,1.78587,
0.631,-0.00041966,1.0259e-05,0,0,
0.83,0.00031038,-6.87312e-06,0,0,57,1,1,0,0,0,1.78023,
1.031,-0.000921153,1.33196e-05,0,0,
1.235,-0.000227322,-5.4954e-06,0,0,
1.434,0.00215124,-2.72684e-05,0,0,57,1,1,0,0,0,1.7617,
1.635,-0.000921376,1.31319e-05,0,0,
1.836,-0.00225352,1.02851e-05,0,0.507104,
2.037,0.00279138,0.467451,0,0.588492,51,1,1,0.00348922,0.000331637,0.00382086,inf,
2.24,0.00516389,0.57075,0,1.5,51,1,1,0.00645487,0.219395,0.22585,inf,
2.441,0.00539958,0.739233,0,1.5,51,1,1,0.00674948,0.165765,0.172515,inf,
2.643,0.00575779,0.941153,0,1.5,51,1,1,0.00719724,0.101492,0.108689,inf,
2.845,0.0076973,1.15383,0,1.5,51,1,1,0.00962163,0.0337934,0.043415,inf,
3.047,0.0105031,1.19812,0,1.5,51,1,1,0.0131289,0.0196957,0.0328246,inf,
3.249,0.0133551,1.22412,0,1.5,51,1,1,0.0166939,0.0114194,0.0281133,inf,
3.45,0.0189933,1.36317,0.791365,1.5,41,1,1,0.765464,0.101436,0.8669,inf,
3.65,0.176854,0.977949,0.8,-0,101,1,1,0.528933,0.338508,0.867441,inf,
3.857,0.272699,1.34807,0.8,-0,89,1,1,0.409126,0.365132,0.774257,inf,
4.056,0.48479,0.848294,0.8,-0,101,0.973043,1,0.194013,0.224311,0.418324,inf,
4.256,0.560594,1.2283,0.8,-0,101,1,1,0.099258,0.289886,0.389144,inf,
4.459,0.715384,0.823904,0.8,-0,81,0.869246,1,0.00576939,0.201572,0.207341,inf,
4.667,0.770284,0.835743,0.8,-1.5,61,0.8362,1,0.0371447,0.537481,0.574626,inf,
4.87,0.766958,0.51298,0.8,-1.5,61,0.699108,1,0.041303,0.430262,0.471565,1.59578,
5.071,0.766707,0.19131,-0,-0,67,0.707119,1,0.708383,0.07131,0.779693,1.89769,
5.275,0.564432,0.0895233,-0,-0,111,0.746193,1,0.45554,0.0295233,0.485063,2.42733,
5.48,0.513451,0.638685,0.8,-0,101,0.725989,0.608775,0.158187,0.148324,0.577821,inf,
5.682,0.59138,0.631729,0.8,-0,101,0.612882,0.566589,0.0607747,0.13234,0.542827,inf,
5.889,0.741182,0.381947,0.8,-0,71,0.54479,0.636195,0.0735219,0.0350508,0.432878,3.42343,
6.088,0.739031,0.0807248,0.8,-0,78,0.649845,1,0.0262117,0.0403461,0.0665579,2.47998,
6.293,0.779456,-0.0899814,0.8,-0,67,0.680795,1,0.0256803,0.0365842,0.0622645,2.21257,
6.493,0.777924,-0.0742063,0.8,-0,67,0.676834,1,0.0275948,0.030272,0.0578668,2.31145,
6.704,0.774317,-0.0622293,0.8,-0,67,0.68847,1,0.0321036,0.0255266,0.0576302,2.40613,
6.911,0.777622,-0.0511925,0.8,-0,67,0.668299,1,0.0779721,0.0476249,0.125597,2.57577,
7.111,0.736973,-0.13398,0.8,-0,78,0.688907,1,0.0287844,0.0302169,0.0590013,2.59699,
7.315,0.774858,-0.0731449,0.8,-0,67,0.673988,1,0.0314272,0.029959,0.0613862,2.96398,
7.517,0.778965,-0.0397323,0.8,-0,67,0.679981,1,0.0262942,0.0162218,0.0425161,3.27022,
7.719,0.777691,-0.0163894,0.8,-0,67,0.644993,1,0.0278864,0.0311663,0.0590527,3.53192,
7.931,0.775251,-0.0731706,0.8,-0,67,0.656886,1,0.030936,0.0299543,0.0608903,3.97838,
8.129,0.775692,-0.0611707,0.8,-0,67,0.66532,1,0.030385,0.0250499,0.0554349,inf,
8.332,0.777204,-0.0566669,0.8,-0,67,0.665579,1,0.0284949,0.0231674,0.0516622,inf,
8.536,0.775276,-0.0520864,0.8,-0,67,0.669915,1,0.0309046,0.0213533,0.052258,inf,
8.735,0.766332,-0.0981194,0.8,-0,67,0.683592,1,0.0420853,0.0158206,0.0579059,inf,
8.937,0.760728,-0.0330893,0.8,-0,67,0.683769,1,0.0490905,0.0138368,0.0629273,inf,
9.14,0.760675,-0.0197722,0.8,-0,67,0.673003,1,0.0491557,0.00827194,0.0574276,inf,
9.341,0.757344,-0.0643322,0.8,-0,78,0.692869,1,0.00332037,0.00172944,0.00504981,inf,
9.549,0.795008,0.00889974,0.8,-0,67,0.686034,1,0.0062394,0.00356318,0.00980258,inf,
9.755,0.796847,0.00767199,0.8,-0,67,0.680151,1,0.0039414,0.00306457,0.00700597,inf,
9.954,0.796927,0.0014294,0.8,-0,67,0.678868,1,0.00384112,0.000570934,0.00441205,inf,
10.157,0.794409,0.0141227,0.8,-0,67,0.681849,1,0.00698872,0.00565821,0.0126469,inf,
10.359,0.796268,0.0115162,0.8,-0,67,0.68374,1,0.00466497,0.0046033,0.00926827,inf,
10.56,0.793306,-0.01079,0.8,-0,67,0.674049,1,0.0083674,0.00432916,0.0126966,inf,
10.765,0.793163,-0.000128727,0.8,-0,67,0.680063,1,0.00854679,5.16603e-05,0.00859845,inf,
10.964,0.794355,0.00345453,0.8,-0,67,0.68395,1,0.00705648,0.00138427,0.00844075,inf,
11.164,0.794972,-0.0118617,0.8,-0,67,0.677676,1,0.00628495,0.00474912,0.0110341,inf,
11.363,0.795142,-0.0192542,0.8,-0,67,0.693617,1,0.00607302,0.00770632,0.0137793,inf,
11.565,0.792721,-0.0165179,0.8,-0,67,0.695322,1,0.00909842,0.00663165,0.0157301,inf,
11.77,0.796682,0.00637321,0.8,-0,67,0.714005,1,0.00414768,0.00254633,0.006694,inf,
11.98,0.796331,0.00798771,0.8,-0,67,0.713151,1,0.00458677,0.00319275,0.00777952,inf,
12.182,0.793994,0.0108782,0.8,-0,67,0.698724,1,0.00750769,0.0434743,0.050982,3.86399,
12.384,0.799408,-0.0649275,0.8,-0,67,0.694847,1,0.000739513,0.0493447,0.0500842,3.71816,
12.586,0.798557,-0.133735,0.8,-0,67,0.706859,1,0.00180378,0.0528174,0.0546212,3.55417,
12.787,0.80095,-0.126437,0.8,-0,56,0.715779,1,0.00118769,0.0498366,0.0510243,3.397,
12.99,0.798104,-0.134759,0.8,-0,67,0.698615,1,0.00236951,0.053244,0.0556135,3.24779,
13.187,0.797684,-0.132801,0.8,-0,67,0.66919,1,0.0528946,0.0552299,0.108124,3.08592,
13.391,0.755001,-0.103235,0.8,-0,78,0.68841,1,0.00624815,0.0644616,0.0707098,2.95367,
13.594,0.78911,-0.186678,0.8,-0,67,0.606298,1,0.213612,0.0632493,0.276861,2.80693,
13.798,0.626015,-0.108453,0.8,-0,111,0.670521,0.660014,0.0174808,0.019597,0.364458,2.68086,
13.996,0.7814,-0.0249827,0.8,-0,67,0.660971,1,0.0232498,0.0816614,0.104911,2.56299,
14.206,0.780469,-0.195,0.8,-0,67,0.541132,0.639336,0.0244138,0.00611673,0.380183,2.40589,
14.406,0.780678,-0.0211098,0.8,-0,67,0.623399,1,0.0241523,0.102741,0.126893,2.28159,
14.608,0.779142,-0.249904,0.8,-0,67,0.451873,0.626995,0.0260721,0.00404613,0.391889,2.15366,
14.811,0.776878,-0.0121204,0.8,-0,67,0.611388,0.613478,0.028903,0.00496568,0.4073,2.00349,
15.017,0.773377,0.0120262,0.8,-0,67,0.616821,0.580754,0.0332789,0.0049494,0.441448,1.83834,
15.216,0.768759,0.0243851,0.8,-0,67,0.630418,0.582007,0.0390509,0.0147361,0.449297,1.668,
15.426,0.770426,-0.032356,0.8,-0,67,0.616765,0.629088,0.0369676,0.129639,0.475723,1.51667,
15.627,0.774278,-0.313596,0.8,-0,67,0.734535,1,0.0321529,0.180651,0.212804,1.39891,
15.827,0.776244,-0.439722,0.8,-0,61,0.802343,1,0.0296944,0.182067,0.211762,1.27586,
16.03,0.777477,-0.458523,0.8,-0,61,0.778406,1,0.0281532,0.187225,0.215378,1.21506,
16.235,0.771135,-0.439953,0.8,-0,61,0.740194,1,0.0360809,0.183093,0.219174,1.14239,
16.435,0.769923,-0.45642,0.8,-0,61,0.720343,1,0.087596,0.195997,0.283592,1.07427,
16.638,0.729765,-0.496567,0.8,-0,71,0.751887,1,0.037794,0.182364,0.220158,1.02533,
16.841,0.778069,-0.394294,0.8,-0,61,0.693765,1,0.0774135,0.175628,0.253041,1.00301,
17.049,0.735446,-0.428211,0.8,-0,78,0.698096,1,0.080692,0.167833,0.248525,0.995775,
17.254,0.730696,-0.39099,0.8,-0,71,0.702695,1,0.13663,0.163963,0.300593,0.972413,
17.459,0.688543,-0.358197,0.8,-0,81,0.728388,1,0.0893212,0.145453,0.234775,0.995484,
17.66,0.723259,-0.291673,0.8,-0,78,0.672889,1,0.0459258,0.137433,0.183359,1.01654,
17.865,0.763261,-0.33219,0.8,-0,61,0.70059,1,0.145923,0.120671,0.266594,1.08855,
18.062,0.681444,-0.232279,0.8,-0,89,0.722177,1,0.0481946,0.116662,0.164857,1.25711,
18.263,0.75574,-0.310595,0.8,-0,71,0.747398,1,0.00532482,0.0748315,0.0801563,1.49451,
18.464,0.79657,-0.182007,0.8,-0,67,0.697409,1,0.004287,0.0715027,0.0757897,1.81227,
18.663,0.797714,-0.162852,0.8,-0,67,0.719644,1,0.00285767,0.0641015,0.0669592,2.14618,
18.873,0.792802,-0.177201,0.8,-0,67,0.754618,1,0.00899731,0.0467178,0.0557151,2.82408,
19.071,0.790679,-0.113949,0.8,-0,67,0.79472,1,0.0116517,0.0216852,0.033337,3.84226,
19.273,0.791221,-0.0487879,0.8,-0,67,0.754663,1,0.0109739,0.0196027,0.0305766,inf,
19.481,0.785867,-0.00737437,0.8,-0,67,0.721159,1,0.017666,0.0511473,0.0688133,inf,
19.685,0.783392,-0.122047,0.8,-0,67,0.819292,1,0.0207605,0.0251587,0.0459192,inf,
19.886,0.784745,-0.051962,0.8,-0,67,0.715756,1,0.0190688,0.0210462,0.040115,inf,
20.097,0.776566,-0.0842066,0.8,-0,67,0.818713,1,0.0292925,0.00991893,0.0392115,inf,
20.304,0.773898,-0.0346615,0.8,-0,67,0.806698,1,0.0326272,0.0104182,0.0430454,inf,
20.507,0.775525,0.0314693,0.8,-0,67,0.767104,1,0.0305934,0.011705,0.0422983,inf,
20.712,0.771202,-0.0657263,0.8,-0,67,0.833224,1,0.0359975,0.00236344,0.0383609,inf,
20.914,0.772916,-0.00655687,0.8,-0,67,0.813605,1,0.033855,0.00270025,0.0365553,inf,
21.115,0.775315,-0.0014998,0.8,-0,67,0.809698,1,0.0308558,0.000615751,0.0314715,inf,
