dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,3.75

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.00190233,0.00236466,0,1,0.00237791,0.00157644,0.00395436
0,0,0,0,0,1,0,0,0
0,0,0.00190233,-0.747635,1,0,0.00237791,0.498424,1
0,0,0.00190233,-0.597635,1,0,0.00237791,0.398424,1
0,0,0.00190233,-0.447635,1,0,0.00237791,0.298424,1
0,0,0.00190233,-0.297635,1,0,0.00237791,0.198424,1
0,0,0.00190233,-0.147635,1,0,0.00237791,0.0984236,1
0,0,0.00190233,0.00236466,1,0,0.00237791,0.00157644,1
0,0,0.00190233,0.152365,1,0,0.00237791,0.101576,1
0,0,0.00190233,0.302365,1,0,0.00237791,0.201576,1
0,0,0.00190233,0.452365,1,0,0.00237791,0.301576,1
0,0,0.00190233,0.602365,1,0,0.00237791,0.401576,1
0,0,0.101902,-0.747635,1,0,0.127378,0.498424,1
0,0,0.101902,-0.597635,1,0,0.127378,0.398424,1
0,0,0.101902,-0.447635,1,0,0.127378,0.298424,1
0,0,0.101902,-0.297635,1,0,0.127378,0.198424,1
0,0,0.101902,-0.147635,1,0,0.127378,0.0984236,1
0,0,0.101902,0.00236466,1,0,0.127378,0.00157644,1
0,0,0.101902,0.152365,1,0,0.127378,0.101576,1
0,0,0.101902,0.302365,1,0,0.127378,0.201576,1
0,0,0.101902,0.452365,1,0,0.127378,0.301576,1
0,0,0.101902,0.602365,1,0,0.127378,0.401576,1
0,0,0.201902,-0.747635,1,0,0.252378,0.498424,1
0,0,0.201902,-0.597635,1,0,0.252378,0.398424,1
0,0,0.201902,-0.447635,1,0,0.252378,0.298424,1
0,0,0.201902,-0.297635,1,0,0.252378,0.198424,1
0,0,0.201902,-0.147635,0.994149,0.00585125,0.252378,0.0984236,0.996201
0,0,0.201902,0.00236466,0.989859,0.0101406,0.252378,0.00157644,0.992435
0,0,0.201902,0.152365,0.994272,0.00572818,0.252378,0.101576,0.996299
0,0,0.201902,0.302365,1,0,0.252378,0.201576,1
0,0,0.201902,0.452365,1,0,0.252378,0.301576,1
0,0,0.201902,0.602365,1,0,0.252378,0.401576,1
0,0,0.301902,-0.747635,0.998615,0.00138474,0.377378,0.498424,0.999828
0,0,0.301902,-0.597635,0.998288,0.00171226,0.377378,0.398424,0.999616
0,0,0.301902,-0.447635,0.997769,0.00223109,0.377378,0.298424,0.999277
0,0,0.301902,-0.297635,0.996852,0.00314753,0.377378,0.198424,0.998665
0,0,0.301902,-0.147635,0.995075,0.00492543,0.377378,0.0984236,0.997418
0,0,0.301902,0.00236466,0.993217,0.00678268,0.377378,0.00157644,0.995788
0,0,0.301902,0.152365,0.995149,0.00485134,0.377378,0.101576,0.997472
0,0,0.301902,0.302365,0.996891,0.0031087,0.377378,0.201576,0.998691
0,0,0.301902,0.452365,0.99779,0.00221025,0.377378,0.301576,0.99929
0,0,0.301902,0.602365,0.9983,0.00169966,0.377378,0.401576,0.999624
0,0,0.401902,-0.747635,0.998637,0.00136299,0.502378,0.498424,1
0,0,0.401902,-0.597635,0.998328,0.00167163,0.502378,0.398424,0.999834
0,0,0.401902,-0.447635,0.997857,0.00214337,0.502378,0.298424,0.999573
0,0,0.401902,-0.297635,0.997085,0.00291457,0.502378,0.198424,0.999128
0,0,0.401902,-0.147635,0.995848,0.00415223,0.502378,0.0984236,0.998342
0,0,0.401902,0.00236466,0.994905,0.00509529,0.502378,0.00157644,0.997473
0,0,0.401902,0.152365,0.995892,0.00410755,0.502378,0.101576,0.998373
0,0,0.401902,0.302365,0.997116,0.00288366,0.502378,0.201576,0.999146
0,0,0.401902,0.452365,0.997875,0.00212487,0.502378,0.301576,0.999583
0,0,0.401902,0.602365,0.99834,0.00165991,0.502378,0.401576,0.999841
0,0,0.501902,-0.747635,0.998664,0.0013365,0.627378,0.498424,1.00017
0,0,0.501902,-0.597635,0.998377,0.00162347,0.627378,0.398424,1.00004
0,0,0.501902,-0.447635,1,0,0.627378,0.298424,1
0,0,0.501902,-0.297635,1,0,0.627378,0.198424,1
0,0,0.501902,-0.147635,1,0,0.627378,0.0984236,1
0,0,0.501902,0.00236466,1,0,0.627378,0.00157644,1
0,0,0.501902,0.152365,1,0,0.627378,0.101576,1
0,0,0.501902,0.302365,1,0,0.627378,0.201576,1
0,0,0.501902,0.452365,1,0,0.627378,0.301576,1
0,0,0.501902,0.602365,1,0,0.627378,0.401576,1

0,0,0.00190241,0.00236387,0,1,0.00237801,0.00157591,0.00395392
0,0,0,0,0,1,0,0,0
0,0,0.00190241,-0.747636,1,0,0.00237801,0.498424,1
0,0,0.00190241,-0.597636,1,0,0.00237801,0.398424,1
0,0,0.00190241,-0.447636,1,0,0.00237801,0.298424,1
0,0,0.00190241,-0.297636,1,0,0.00237801,0.198424,1
0,0,0.00190241,-0.147636,1,0,0.00237801,0.0984241,1
0,0,0.00190241,0.00236387,1,0,0.00237801,0.00157591,1
0,0,0.00190241,0.152364,1,0,0.00237801,0.101576,1
0,0,0.00190241,0.302364,1,0,0.00237801,0.201576,1
0,0,0.00190241,0.452364,1,0,0.00237801,0.301576,1
0,0,0.00190241,0.602364,1,0,0.00237801,0.401576,1
0,0,0.101902,-0.747636,1,0,0.127378,0.498424,1
0,0,0.101902,-0.597636,1,0,0.127378,0.398424,1
0,0,0.101902,-0.447636,1,0,0.127378,0.298424,1
0,0,0.101902,-0.297636,1,0,0.127378,0.198424,1
0,0,0.101902,-0.147636,1,0,0.127378,0.0984241,1
0,0,0.101902,0.00236387,1,0,0.127378,0.00157591,1
0,0,0.101902,0.152364,1,0,0.127378,0.101576,1
0,0,0.101902,0.302364,1,0,0.127378,0.201576,1
0,0,0.101902,0.452364,1,0,0.127378,0.301576,1
0,0,0.101902,0.602364,1,0,0.127378,0.401576,1
0,0,0.201902,-0.747636,1,0,0.252378,0.498424,1
0,0,0.201902,-0.597636,1,0,0.252378,0.398424,1
0,0,0.201902,-0.447636,1,0,0.252378,0.298424,1
0,0,0.201902,-0.297636,1,0,0.252378,0.198424,1
0,0,0.201902,-0.147636,0.994146,0.00585369,0.252378,0.0984241,0.9962
0,0,0.201902,0.00236387,0.989855,0.0101449,0.252378,0.00157591,0.992431
0,0,0.201902,0.152364,0.994269,0.00573061,0.252378,0.101576,0.996298
0,0,0.201902,0.302364,1,0,0.252378,0.201576,1
0,0,0.201902,0.452364,1,0,0.252378,0.301576,1
0,0,0.201902,0.602364,1,0,0.252378,0.401576,1
0,0,0.301902,-0.747636,0.998615,0.00138532,0.377378,0.498424,0.999828
0,0,0.301902,-0.597636,0.998287,0.00171298,0.377378,0.398424,0.999616
0,0,0.301902,-0.447636,0.997768,0.00223202,0.377378,0.298424,0.999276
0,0,0.301902,-0.297636,0.996851,0.00314885,0.377378,0.198424,0.998664
0,0,0.301902,-0.147636,0.995073,0.00492748,0.377378,0.0984241,0.997417
0,0,0.301902,0.00236387,0.993214,0.00678552,0.377378,0.00157591,0.995786
0,0,0.301902,0.152364,0.995147,0.00485339,0.377378,0.101576,0.997471
0,0,0.301902,0.302364,0.99689,0.00311002,0.377378,0.201576,0.998691
0,0,0.301902,0.452364,0.997789,0.00221118,0.377378,0.301576,0.99929
0,0,0.301902,0.602364,0.9983,0.00170038,0.377378,0.401576,0.999624
0,0,0.401902,-0.747636,0.998636,0.00136356,0.502378,0.498424,1
0,0,0.401902,-0.597636,0.998328,0.00167233,0.502378,0.398424,0.999834
0,0,0.401902,-0.447636,0.997856,0.00214426,0.502378,0.298424,0.999573
0,0,0.401902,-0.297636,0.997084,0.00291579,0.502378,0.198424,0.999128
