dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,3.75

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.0947846,0.0565153,0,1,0.118481,0.0376769,0.156158
0,0,0,0,0,1,0,0,0
0,0,0.0947846,-0.693485,0.831019,0.168981,0.118481,0.462323,0.929164
0,0,0.0947846,-0.543485,0.784716,0.215284,0.118481,0.362323,0.888225
0,0,0.0947846,-0.393485,0.703728,0.296272,0.118481,0.262323,0.816549
0,0,0.0947846,-0.243485,0.526981,0.473019,0.118481,0.162323,0.659806
0,0,0.0947846,-0.0934847,0,1,0.118481,0.0623231,0.180804
0,0,0.0947846,0.0565153,0,1,0.118481,0.0376769,0.156158
0,0,0.0947846,0.206515,0.654962,0.345038,0.118481,0.137677,0.743346
0,0,0.0947846,0.356515,0.85688,0.14312,0.118481,0.237677,0.907853
0,0,0.0947846,0.506515,0.921849,0.078151,0.118481,0.337677,0.957498
0,0,0.0947846,0.656515,0.947152,0.0528482,0.118481,0.437677,0.976544
0,0,0.194785,-0.693485,1,0,0.243481,0.462323,1
0,0,0.194785,-0.543485,1,0,0.243481,0.362323,1
0,0,0.194785,-0.393485,1,0,0.243481,0.262323,1
0,0,0.194785,-0.243485,1,0,0.243481,0.162323,1
0,0,0.194785,-0.0934847,1,0,0.243481,0.0623231,1
0,0,0.194785,0.0565153,1,0,0.243481,0.0376769,1
0,0,0.194785,0.206515,1,0,0.243481,0.137677,1
0,0,0.194785,0.356515,1,0,0.243481,0.237677,1
0,0,0.194785,0.506515,1,0,0.243481,0.337677,1
0,0,0.194785,0.656515,1,0,0.243481,0.437677,1
0,0,0.294785,-0.693485,0.9983,0.00169991,0.368481,0.462323,0.999712
0,0,0.294785,-0.543485,0.997862,0.00213842,0.368481,0.362323,0.999424
0,0,0.294785,-0.393485,0.997139,0.00286067,0.368481,0.262323,0.998944
0,0,0.294785,-0.243485,0.995797,0.00420307,0.368481,0.162323,0.998028
0,0,0.294785,-0.0934847,0.993244,0.00675621,0.368481,0.0623231,0.996154
0,0,0.294785,0.0565153,0.992567,0.00743281,0.368481,0.0376769,0.995586
0,0,0.294785,0.206515,0.995296,0.00470434,0.368481,0.137677,0.997677
0,0,0.294785,0.356515,0.996887,0.00311341,0.368481,0.237677,0.998774
0,0,0.294785,0.506515,0.997718,0.00228198,0.368481,0.337677,0.999329
0,0,0.294785,0.656515,0.998209,0.00179087,0.368481,0.437677,0.999653
0,0,0.394785,-0.693485,0.99833,0.00166973,0.493481,0.462323,0.999926
0,0,0.394785,-0.543485,0.997921,0.00207925,0.493481,0.362323,0.9997
0,0,0.394785,-0.393485,0.997277,0.00272346,0.493481,0.262323,0.999335
0,0,0.394785,-0.243485,0.996199,0.0038006,0.493481,0.162323,0.998692
0,0,0.394785,-0.0934847,0.994619,0.00538139,0.493481,0.0623231,0.99761
0,0,0.394785,0.0565153,0.994295,0.00570505,0.493481,0.0376769,0.997325
0,0,0.394785,0.206515,0.995841,0.00415911,0.493481,0.137677,0.998466
0,0,0.394785,0.356515,0.997061,0.0029388,0.493481,0.237677,0.99921
0,0,0.394785,0.506515,0.99779,0.00221048,0.493481,0.337677,0.999627
0,0,0.394785,0.656515,0.998244,0.00175569,0.493481,0.437677,0.999879
0,0,0.494785,-0.693485,0.998367,0.00163307,0.618481,0.462323,1.00013
0,0,0.494785,-0.543485,0.99799,0.00200971,0.618481,0.362323,0.999961
0,0,0.494785,-0.393485,0.997427,0.00257252,0.618481,0.262323,0.999693
0,0,0.494785,-0.243485,0.99658,0.00341963,0.618481,0.162323,0.99925
0,0,0.494785,-0.0934847,0.995564,0.00443608,0.618481,0.0623231,0.998584
0,0,0.494785,0.0565153,0.995388,0.00461221,0.618481,0.0376769,0.998414
0,0,0.494785,0.206515,0.996326,0.00367373,0.618481,0.137677,0.999104
0,0,0.494785,0.356515,0.997248,0.00275166,0.618481,0.237677,0.999604
0,0,0.494785,0.506515,1,0,0.618481,0.337677,1
0,0,0.494785,0.656515,1,0,0.618481,0.437677,1
0,0,0.594785,-0.693485,1,0,0.743481,0.462323,1
0,0,0.594785,-0.543485,1,0,0.743481,0.362323,1
0,0,0.594785,-0.393485,1,0,0.743481,0.262323,1
0,0,0.594785,-0.243485,1,0,0.743481,0.162323,1
0,0,0.594785,-0.0934847,1,0,0.743481,0.0623231,1
0,0,0.594785,0.0565153,1,0,0.743481,0.0376769,1
0,0,0.594785,0.206515,1,0,0.743481,0.137677,1
0,0,0.594785,0.356515,1,0,0.743481,0.237677,1
0,0,0.594785,0.506515,1,0,0.743481,0.337677,1
0,0,0.594785,0.656515,1,0,0.743481,0.437677,1

0,0,0.0980701,0.0543748,0,1,0.122588,0.0362499,0.158838
0,0,0,0,0,1,0,0,0
0,0,0.0980701,-0.695625,0.832292,0.167708,0.122588,0.46375,0.930626
0,0,0.0980701,-0.545625,0.786539,0.213461,0.122588,0.36375,0.890353
0,0,0.0980701,-0.395625,0.706733,0.293267,0.122588,0.26375,0.820033
0,0,0.0980701,-0.245625,0.533595,0.466405,0.122588,0.16375,0.667144
0,0,0.0980701,-0.0956252,0,1,0.122588,0.0637501,0.186338
0,0,0.0980701,0.0543748,0,1,0.122588,0.0362499,0.158838
0,0,0.0980701,0.204375,0.65858,0.34142,0.122588,0.13625,0.746953
0,0,0.0980701,0.354375,0.860086,0.139914,0.122588,0.23625,0.910293
0,0,0.0980701,0.504375,0.923932,0.076068,0.122588,0.33625,0.958835
0,0,0.0980701,0.654375,1,0,0.122588,0.43625,1
0,0,0.19807,-0.695625,1,0,0.247588,0.46375,1
0,0,0.19807,-0.545625,1,0,0.247588,0.36375,1
0,0,0.19807,-0.395625,1,0,0.247588,0.26375,1
0,0,0.19807,-0.245625,1,0,0.247588,0.16375,1
0,0,0.19807,-0.0956252,1,0,0.247588,0.0637501,1
0,0,0.19807,0.0543748,1,0,0.247588,0.0362499,1
0,0,0.19807,0.204375,1,0,0.247588,0.13625,1
0,0,0.19807,0.354375,1,0,0.247588,0.23625,1
0,0,0.19807,0.504375,1,0,0.247588,0.33625,1
0,0,0.19807,0.654375,1,0,0.247588,0.43625,1
0,0,0.29807,-0.695625,1,0,0.372588,0.46375,1
0,0,0.29807,-0.545625,0.996814,0.00318593,0.372588,0.36375,0.99916
0,0,0.29807,-0.395625,0.995745,0.00425469,0.372588,0.26375,0.998453
