dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,3.75

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,1.45999e-05,-6.61423e-07,0,1,1.82498e-05,4.40949e-07,1.86908e-05
0,0,0,0,0,1,0,0,0
0,0,1.45999e-05,-0.750001,0.59564,0.40436,1.82498e-05,0.5,0.797828
0,0,1.45999e-05,-0.600001,0.49455,0.50545,1.82498e-05,0.4,0.69674
0,0,1.45999e-05,-0.450001,0.326067,0.673933,1.82498e-05,0.3,0.52826
0,0,1.45999e-05,-0.300001,0,1,1.82498e-05,0.2,0.200019
0,0,1.45999e-05,-0.150001,0,1,1.82498e-05,0.1,0.100019
0,0,1.45999e-05,-6.61423e-07,0,1,1.82498e-05,4.40949e-07,1.86908e-05
0,0,1.45999e-05,0.149999,0,1,1.82498e-05,0.0999996,0.100018
0,0,1.45999e-05,0.299999,0,1,1.82498e-05,0.2,0.200018
0,0,1.45999e-05,0.449999,0.326065,0.673935,1.82498e-05,0.3,0.528258
0,0,1.45999e-05,0.599999,0.494549,0.505451,1.82498e-05,0.4,0.696738
0,0,0.100015,-0.750001,0.598487,0.401513,0.125018,0.5,0.84944
0,0,0.100015,-0.600001,0.500041,0.499959,0.125018,0.4,0.762529
0,0,0.100015,-0.450001,0.339057,0.660943,0.125018,0.3,0.61997
0,0,0.100015,-0.300001,0.029419,0.970581,0.125018,0.2,0.344876
0,0,0.100015,-0.150001,0,1,0.125018,0.1,0.225019
0,0,0.100015,-6.61423e-07,0,1,0.125018,4.40949e-07,0.125019
0,0,0.100015,0.149999,0,1,0.125018,0.0999996,0.225018
0,0,0.100015,0.299999,0.167731,0.832269,0.125018,0.2,0.438233
0,0,0.100015,0.449999,0.440664,0.559336,0.125018,0.3,0.678392
0,0,0.100015,0.599999,0.5793,0.4207,0.125018,0.4,0.800175
0,0,0.200015,-0.750001,0.665355,0.334645,0.250018,0.5,0.916345
0,0,0.200015,-0.600001,0.583866,0.416134,0.250018,0.4,0.854361
0,0,0.200015,-0.450001,0.451263,0.548737,0.250018,0.3,0.753078
0,0,0.200015,-0.300001,0.201492,0.798508,0.250018,0.2,0.560836
0,0,0.200015,-0.150001,0,1,0.250018,0.1,0.350019
0,0,0.200015,-6.61423e-07,0,1,0.250018,4.40949e-07,0.250019
0,0,0.200015,0.149999,0,1,0.250018,0.0999996,0.350018
0,0,0.200015,0.299999,0.358819,0.641181,0.250018,0.2,0.647362
0,0,0.200015,0.449999,0.559379,0.440621,0.250018,0.3,0.801728
0,0,0.200015,0.599999,0.665856,0.334144,0.250018,0.4,0.883056
0,0,0.300015,-0.750001,0.734362,0.265638,0.375018,0.5,0.9668
0,0,0.300015,-0.600001,0.671709,0.328291,0.375018,0.4,0.926141
0,0,0.300015,-0.450001,0.572547,0.427453,0.375018,0.3,0.861086
0,0,0.300015,-0.300001,0.397485,0.602515,0.375018,0.2,0.743942
0,0,0.300015,-0.150001,0.0979448,0.902055,0.375018,0.1,0.526438
0,0,0.300015,-6.61423e-07,0.00909758,0.990902,0.375018,4.40949e-07,0.380705
0,0,0.300015,0.149999,0.288096,0.711904,0.375018,0.0999996,0.626263
0,0,0.300015,0.299999,0.545325,0.454675,0.375018,0.2,0.806771
0,0,0.300015,0.449999,0.677432,0.322568,0.375018,0.3,0.895171
0,0,0.300015,0.599999,0.752263,0.247737,0.375018,0.4,0.944264
0,0,0.400015,-0.750001,0.802658,0.197342,0.500018,0.5,1
0,0,0.400015,-0.600001,0.758074,0.241926,0.500018,0.4,0.975812
0,0,0.400015,-0.450001,0.689956,0.310044,0.500018,0.3,0.937997
0,0,0.400015,-0.300001,0.578526,0.421474,0.500018,0.2,0.873566
0,0,0.400015,-0.150001,0.398641,0.601359,0.500018,0.1,0.759468
0,0,0.400015,-6.61423e-07,0.498462,0.501538,0.500018,4.40949e-07,0.74924
0,0,0.400015,0.149999,0.594172,0.405828,0.500018,0.0999996,0.837676
