dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,2,2,1,0.85

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
5.653,3.22345,0.0990842,0,1,0,1,0.0052787,0.17468,0.179959,0.795777,0.486554,0.8,0
5.86,3.37592,0.142843,0,1,0,1,0.00582151,0.173143,0.178964,0.795343,0.481027,0.8,0
6.055,3.5246,0.199926,0,1,0,1,0.00566778,0.179556,0.185224,0.795466,0.503263,0.8,0
6.257,3.66749,0.269543,0,1,0,1,0.00161852,0.174509,0.176128,0.798705,0.487755,0.8,0
6.454,3.82658,0.367031,0,1,0,1,0.00427138,0.175005,0.179276,0.796583,0.488164,0.8,0
6.652,3.93302,0.445937,0,1,0,1,0.0110132,0.174004,0.185017,0.791189,0.481443,0.8,0
6.851,4.05263,0.550184,0,1,0,1,0.00753089,0.181058,0.188589,0.793975,0.507581,0.8,0
7.053,4.14492,0.644875,0,1,0,1,0.00667691,0.1765,0.183177,0.794658,0.492133,0.8,0
7.25,4.26139,0.788506,0,1,0,1,0.00512412,0.156533,0.161657,0.795901,0.426328,0.8,0
7.447,4.34923,0.917922,0,1,0,1,0.00525643,0.183731,0.188988,0.795795,0.518211,0.8,0
7.65,4.42938,1.05429,0,1,0,1,0.00159251,0.175165,0.176758,0.798726,0.49003,0.8,0
7.852,4.49788,1.19821,0,1,0,1,0.00222643,0.160154,0.162381,0.798219,0.439328,0.8,0
8.052,4.55397,1.34786,0,1,0,1,0.00660053,0.126286,0.132887,0.79472,0.332952,0.8,0
8.247,4.60491,1.52681,0,1,0,1,0.00619385,0.0938904,0.100084,0.795045,0.241557,0.8,0
8.453,4.6338,1.65399,0,1,0,1,0.00569667,0.110431,0.116128,0.795443,0.287595,0.8,0
8.658,4.66296,1.81031,0,1,0,1,0.00586035,0.0885831,0.0944434,0.795312,0.227225,0.8,0
8.859,4.68118,1.94187,0,1,0,1,0.00057093,0.0693875,0.0699584,0.800457,0.177307,0.8,0
9.065,4.69913,2.1268,0,1,0,1,0.000356839,0.0454528,0.0458096,0.799715,0.114977,0.8,0
9.257,4.70892,2.2866,0,1,0,1,0.0482564,0.225981,0.274237,0.761395,0.296105,0.8,1.5
9.469,4.7141,2.44171,0,1,0,1,0.71075,0.345527,1.05628,0,0.414494,-0,1.5
9.688,4.71171,2.58792,0,1,0,1,0.579106,0.325842,0.904948,0.463285,0.476336,-0,1.5
9.919,4.70475,2.69894,0,1,0,1,0.174806,0.239637,0.414442,0.660156,0.224644,0.8,1.5
10.091,4.68765,2.81463,0,1,0,1,0.0562072,0.00868386,0.0648911,0.755034,0.0206033,0.8,-0
10.273,4.65926,2.94939,0,1,0,1,0.0161166,0.00114594,0.0172625,0.787107,0.00283365,0.8,-0
10.463,4.62365,3.09929,0,1,0,1,0.0243744,0.0115318,0.0359062,0.7805,-0.0282886,0.8,-0
10.668,4.59356,3.22555,0,1,0,1,0.0232599,0.284917,0.308177,0.781392,-0.146833,0.8,-1.5
10.866,4.55834,3.37662,0,1,0,1,0.0242927,0.268255,0.292548,0.780566,-0.189438,0.8,-1.5
11.066,4.52633,3.52962,0,1,0,1,0.726556,0.420078,1.14663,0,-0.180287,-0,-1.5
11.276,4.5042,3.65303,0,1,0,1,0.619585,0.419633,1.03922,0,-0.181685,-0,-1.5
11.505,4.47721,3.79563,0,1,0,1,0.27665,0.409289,0.685939,0.22132,-0.21418,-0,-1.5
11.714,4.46567,3.85075,0,1,0,1,0.0499956,0.495822,0.545817,0.0399965,0.0576696,-0,-1.5
11.904,4.45736,3.89256,0,1,0,1,0.0391048,0.401391,0.440496,0.0312839,-0.238994,-0,-1.5
12.079,4.45408,3.90927,0,1,0,1,0.0406738,0.314214,0.354888,0.0325391,-0.512868,-0,-1.5
12.26,4.45301,3.91603,0,1,0,1,0.0434335,0.233676,0.27711,0.0347468,-0.765884,-0,-1.5
12.455,4.45257,3.92322,0,1,0,1,0.0458951,0.14503,0.190925,0.0367161,-1.04438,-0,-1.5
12.653,4.45349,3.93188,0,1,0,1,0.905422,0.123291,1.02871,0,-0.734658,0.8,-1.5
12.856,4.45381,3.93307,0,1,0,1,0.90007,0.445599,1.34567,0,-0.463198,0.8,-0
13.054,4.45465,3.93496,0,1,0,1,0.799674,0.285532,1.08521,0,-0.200725,0.8,-0
13.255,4.45498,3.93558,0,1,0,1,0.802482,0.0399331,0.842415,0.158015,0.0199282,0.8,-0
13.478,4.4645,3.95098,0,1,0,1,0.747827,0.0109383,0.758765,0.201739,0.00693524,0.8,-0
13.68,4.48182,3.97832,0,1,0,1,0.542033,0.10413,0.646163,0.366374,-0.330209,0.8,-0.34428
13.881,4.50735,4.01767,0,1,0,1,0.366493,0.0891001,0.455593,0.506806,-0.45964,0.8,-0.393094
14.076,4.55509,4.08471,0,1,0,1,0.13159,0.12237,0.25396,0.694728,-0.580903,0.8,-1.5
14.276,4.60904,4.15175,0,1,0,1,0.28339,0.112081,0.395471,0.573288,-0.511732,0.8,-1.5
14.475,4.69303,4.24456,0,1,0,1,0.0853591,0.0694156,0.154775,0.731713,-0.55746,0.8,-0.946571
14.668,4.78113,4.32718,0,1,0,1,0.100965,0.0682027,0.169168,0.719228,-0.522884,0.8,-0.897709
14.867,4.89414,4.41652,0,1,0,1,0.151449,0.0673374,0.218787,0.678841,-0.496349,0.8,-0.897709
15.067,5.01013,4.49244,0,1,0,1,0.404687,0.0095513,0.414239,0.47625,-0.503175,0.8,-0.897709
15.285,5.1196,4.55182,0,1,0,1,0.192738,0.0818197,0.274557,0.64581,-0.428529,0.8,-0.897709
15.475,5.21393,4.594,0,1,0,1,0.226144,0.0893264,0.31547,0.619085,-0.390088,0.8,-0.897709
15.678,5.35285,4.64165,0,1,0,1,0.22799,0.106831,0.334821,0.617608,-0.343254,0.8,-0.897709
15.882,5.47237,4.67244,0,1,0,1,0.0297953,0.162742,0.192538,0.776164,-0.26726,0.8,-0.897709
16.077,5.60393,4.69734,0,1,0,1,0.113315,0.162336,0.275651,0.709348,-0.245265,0.8,-0.897709
16.28,5.72649,4.71423,0,1,0,1,0.0238385,0.149578,0.173417,0.780929,-0.190282,0.8,-0.68612
16.471,5.87344,4.7286,0,1,0,1,0.027473,0.000938162,0.0284112,0.778022,-0.17893,0.8,-0.181504
16.673,6.00325,4.73646,0,1,0,1,0.0273523,0.0428312,0.0701835,0.778118,-0.105339,0.8,-0
16.869,6.18437,4.74165,0,1,0,1,0.0265801,0.022478,0.049058,0.778736,-0.0550833,0.8,-0
17.071,6.34021,4.74272,0,1,0,1,0.0244801,0.0213443,0.0458244,0.780416,-0.0524095,0.8,-0
17.273,6.49583,4.74194,0,1,0,1,0.0246408,0.020172,0.0448129,0.780287,-0.0495149,0.8,-0
17.473,6.65168,4.73953,0,1,0,1,0.0278934,0.0247667,0.0526601,0.777685,-0.0606316,0.8,-0
17.672,6.80756,4.73589,0,1,0,1,0.030158,0.000186118,0.0303441,0.775874,0.000453659,0.8,-0
17.871,6.96281,4.73064,0,1,0,1,0.0302993,0.0021184,0.0324177,0.775761,0.00516288,0.8,-0
18.075,7.14419,4.72417,0,1,0,1,0.0279757,0.00345179,0.0314275,0.777619,0.00843293,0.8,-0
18.269,7.29953,4.71882,0,1,0,1,0.0257098,0.00333238,0.0290421,0.779432,0.00816015,0.8,-0
18.474,7.4288,4.71453,0,1,0,1,0.0264173,0.0032228,0.02964,0.778866,0.00788607,0.8,-0
18.668,7.58451,4.70959,0,1,0,1,0.027601,0.00251788,0.0301189,0.777919,0.00615359,0.8,-0
18.877,7.74014,4.70486,0,1,0,1,0.0298643,0.321981,0.351845,0.776109,-0.0538748,0.8,-1.5
19.076,7.8699,4.70101,0,1,0,1,0.0246306,0.268192,0.292823,0.780296,-0.0970606,0.8,-1.15816
19.277,8.05109,4.694,0,1,0,1,0.0292798,0.0024413,0.0317211,0.776576,0.00595613,0.8,-0
19.482,8.20674,4.68558,0,1,0,1,0.0317508,0.00273185,0.0344826,0.774599,0.00664807,0.8,-0
19.679,8.36163,4.67709,0,1,0,1,0.0287099,0.00782247,0.0365323,0.777032,0.0190994,0.8,-0
19.88,8.51647,4.66889,0,1,0,1,0.0273802,0.00814181,0.035522,0.778096,-0.0199067,0.8,-0
20.082,8.67191,4.66107,0,1,0,1,0.025835,0.00807678,0.0339118,0.779332,-0.019779,0.8,-0
20.283,8.827,4.6528,0,1,0,1,0.0242301,0.00481329,0.0290434,0.780616,-0.189561,0.8,-0.181504
20.485,8.9816,4.64252,0,1,0,1,0.031619,0.0449669,0.0765859,0.774705,-0.167126,0.8,-0.295418
20.682,9.13584,4.62583,0,1,0,1,0.0335987,0.0409124,0.0745111,0.773121,-0.162505,0.8,-0.279131
20.881,9.31511,4.60032,0,1,0,1,0.0335858,0.00946238,0.0430482,0.773131,-0.0229896,0.8,-0
21.084,9.46704,4.57402,0,1,0,1,0.0285296,0.00555345,0.0340831,0.777176,0.0135605,0.8,-0
21.288,9.62002,4.54659,0,1,0,1,0.0309826,0.00608721,0.0370698,0.775214,0.0148266,0.8,-0
21.483,9.74691,4.52427,0,1,0,1,0.0267414,0.00907834,0.0358198,0.778607,0.0222122,0.8,-0
21.689,9.89997,4.49795,0,1,0,1,0.0337231,0.00298699,0.0367101,0.773021,-0.00725417,0.8,-0
21.886,10.0532,4.4724,0,1,0,1,0.0335076,0.00318541,0.0366931,0.773194,-0.00773782,0.8,-0
22.087,10.2058,4.44696,0,1,0,1,0.0285838,0.00820331,0.0367871,0.777133,-0.0200323,0.8,-0
22.285,10.3587,4.42135,0,1,0,1,0.0302614,0.00584384,0.0361052,0.775791,-0.0142443,0.8,-0
22.485,10.4868,4.39951,0,1,0,1,0.0283397,0.222223,0.250563,0.777328,-0.304673,0.8,-1.46747
22.69,10.6642,4.36835,0,1,0,1,0.0280721,0.132207,0.160279,0.777542,-0.593099,0.8,-1.45119
22.883,10.8155,4.33369,0,1,0,1,0.0286271,0.113717,0.142344,0.777098,-0.667567,0.8,-1.45119
23.087,10.9629,4.28346,0,1,0,1,0.0323682,0.10592,0.138288,0.774105,-0.380829,0.8,-0.100068
23.289,11.1027,4.21749,0,1,0,1,0.0368801,0.0474802,0.0843603,0.770496,-0.11579,0.8,-0
23.49,11.2603,4.12951,0,1,0,1,0.0385458,0.00636364,0.0449095,0.769163,0.0153791,0.8,-0
23.686,11.3706,4.06507,0,1,0,1,0.0391999,0.00979455,0.0489945,0.76864,-0.0236589,0.8,-0
23.884,11.5033,3.98801,0,1,0,1,0.0371198,0.00724839,0.0443682,0.770304,-0.017544,0.8,-0
24.088,11.6142,3.92325,0,1,0,1,0.045021,0.23354,0.278561,0.763983,-0.276411,0.8,-1.5
24.289,11.7904,3.81849,0,1,0,1,0.0399449,0.152958,0.192903,0.768044,-0.525794,0.8,-1.5
24.485,11.8961,3.74862,0,1,0,1,0.0416688,0.0908736,0.132542,0.766665,-0.78208,0.8,-1.5
24.685,12.0166,3.6526,0,1,0,1,0.0465593,0.183721,0.230281,0.762753,-0.49666,0.8,-0
24.889,12.123,3.54351,0,1,0,1,0.0448997,0.0918078,0.136707,0.76408,-0.2267,0.8,-0
25.095,12.219,3.42513,0,1,0,1,0.0446878,0.0114099,0.0560976,0.76425,0.0274065,0.8,-0
25.297,12.3255,3.28109,0,1,0,1,0.0417828,0.00773415,0.049517,0.766574,0.0186295,0.8,-0
25.5,12.4008,3.17874,0,1,0,1,0.0470523,0.00396136,0.0510136,0.762358,0.00948803,0.8,-0
25.694,12.4769,3.07637,0,1,0,1,0.0467153,0.00569611,0.0524114,0.762628,0.0136486,0.8,-0
25.89,12.568,2.95423,0,1,0,1,0.0461123,0.00575874,0.051871,0.76311,0.0138074,0.8,-0
26.09,12.6748,2.81191,0,1,0,1,0.0477613,0.00558029,0.0533416,0.761791,0.0133563,0.8,-0
26.291,12.7667,2.69008,0,1,0,1,0.0475276,0.00626805,0.0537956,0.761978,0.0150066,0.8,-0
26.493,12.8587,2.56879,0,1,0,1,0.0441609,0.00117649,0.0453373,0.764671,-0.00282627,0.8,-0
26.701,12.9671,2.42661,0,1,0,1,0.0486468,0.00808828,0.0567351,0.761083,0.0193433,0.8,-0
26.899,13.0593,2.30555,0,1,0,1,0.0959334,0.225875,0.321809,0.723253,-0.281547,0.8,-1.5
27.113,13.1475,2.18752,0,1,0,1,0.0415383,0.134704,0.176243,0.766769,-0.592215,0.8,-1.5
27.301,13.2165,2.0844,0,1,0,1,0.0400897,0.00417035,0.0442601,0.767928,-0.564571,0.8,-0.572157
27.495,13.2783,1.97224,0,1,0,1,0.0886102,0.126517,0.215127,0.729112,-0.306088,0.8,-0
27.698,13.3477,1.81128,0,1,0,1,0.0352285,0.192165,0.227393,0.771817,-0.532235,0.8,-0
27.893,13.3968,1.66974,0,1,0,1,0.0305398,0.211084,0.241624,0.775568,-0.605835,0.8,-0
28.093,13.4346,1.52018,0,1,0,1,0.0300633,0.208099,0.238163,0.775949,-0.594501,0.8,-0
28.304,13.4566,1.36644,0,1,0,1,0.0337538,0.565185,0.598939,0.772997,-0.644171,0.8,1.5
28.508,13.4611,1.18526,0,1,0,1,0.720455,0.611488,1.33194,0,-0.421047,-0,1.5
28.714,13.4512,1.06255,0,1,0,1,0.607136,0.588297,1.19543,0,-0.348191,-0,1.5
28.932,13.4347,0.947716,0,1,0,1,0.337932,0.545065,0.882997,0.270345,-0.212372,-0,1.5
29.138,13.4219,0.884433,0,1,0,1,0.143406,0.504728,0.648134,0.114725,-0.0856482,-0,1.5
29.341,13.407,0.827652,0,1,0,1,0.0306741,0.487209,0.517883,0.0245393,-0.030613,-0,1.5
29.529,13.4003,0.806742,0,1,0,1,0,0.477465,0.477465,0,0,-0,1.5
29.714,13.3989,0.802621,0,1,0,1,0.00402869,0.391127,0.395156,0.00322296,0.271237,-0,1.5
29.914,13.3982,0.801035,0,1,0,1,0.00587957,0.309767,0.315647,0.00470365,0.526838,-0,1.5
30.108,13.3975,0.798783,0,1,0,1,0.00839954,0.242952,0.251351,0.00671963,0.736744,-0,1.5
30.308,13.3969,0.796215,0,1,0,1,0.00852443,0.184614,0.193139,0.00681954,0.920017,-0,1.5
30.508,13.3965,0.79263,0,1,0,1,0.0105134,0.12305,0.133564,0.00841072,1.11343,-0,1.5
30.706,13.3966,0.790114,0,1,0,1,0.781969,0.0752845,0.857254,0.174425,0.673418,0.8,1.5
30.91,13.3985,0.782528,0,1,0,1,0.710246,0.403138,1.11338,0,0.738101,0.8,-0
31.104,13.4078,0.75473,0,1,0,1,0.790329,0.402129,1.19246,0,0.528238,0.8,-0
31.304,13.4079,0.754627,0,1,0,1,0.84635,0.333288,1.17964,0,0.212833,0.8,-0
31.502,13.408,0.754543,0,1,0,1,0.850147,0.0442926,0.89444,0.119882,0.0167901,0.8,-0
31.712,13.4161,0.742411,0,1,0,1,0.901176,0.0757014,0.976878,0.0790589,0.0191647,0.8,-0
31.91,13.4241,0.73059,0,1,0,1,0.903688,0.0761456,0.979833,0.0770499,0.0187916,0.8,-0
32.113,13.4329,0.717847,0,1,0,1,0.906132,0.0769752,0.983107,0.0750944,0.0185221,0.8,-0
32.311,13.4415,0.705448,0,1,0,1,0.908646,0.0791697,0.987816,0.0730829,0.0185614,0.8,-0
32.511,13.4498,0.693432,0,1,0,1,0.908166,0.0748858,0.983052,0.073467,0.01761,0.8,-0
32.709,13.4582,0.681534,0,1,0,1,0.907984,0.0721866,0.98017,0.0736132,0.0169863,0.8,-0
32.912,13.4666,0.669615,0,1,0,1,0.908193,0.0679425,0.976135,0.0734456,0.0159193,0.8,-0
33.11,13.4751,0.657675,0,1,0,1,0.90902,0.0743889,0.983409,0.0727843,0.0173262,0.8,-0
33.312,13.4836,0.645817,0,1,0,1,0.912475,0.0827876,0.995263,0.0700197,0.0186331,0.8,-0
33.514,13.492,0.63417,0,1,0,1,0.958664,0.13676,1.09542,0,-0.0151518,0.8,-0
33.708,13.496,0.628689,0,1,0,1,0.952976,0.120699,1.07368,0,0.0149902,0.8,-0
33.908,13.4962,0.62842,0,1,0,1,0.950064,0.195201,1.14526,0,0.0281143,0.8,-0
34.106,13.4964,0.628212,0,1,0,1,0.953165,0.0319786,0.985144,0.0374677,-0.00377686,0.8,-0
34.313,13.4992,0.624357,0,1,0,1,0.95232,0.159079,1.1114,0,-0.0208264,0.8,-0
34.514,13.5012,0.621731,0,1,0,1,0.948785,0.178437,1.12722,0,-0.0257202,0.8,-0
34.712,13.5014,0.621468,0,1,0,1,0.946532,0.143764,1.0903,0,0.0207494,0.8,-0
34.913,13.5017,0.621044,0,1,0,1,0.946558,0.131665,1.07822,0,0.0187674,0.8,-0
35.116,13.5019,0.620797,0,1,0,1,0.946324,0.11442,1.06074,0,0.0161364,0.8,-0
35.314,13.5021,0.620501,0,1,0,1,0.944656,0.124107,1.06876,0,-0.0181942,0.8,-0
35.516,13.5023,0.620216,0,1,0,1,0.948444,0.18119,1.12963,0,0.0263914,0.8,-0
35.717,13.5026,0.619915,0,1,0,1,0.949689,0.0179479,0.967637,0.0402487,0.00227183,0.8,-0
35.917,13.5058,0.615648,0,1,0,1,0.945551,0.137451,1.083,0,-0.020073,0.8,-0
36.116,13.5079,0.612916,0,1,0,1,0.944661,0.0204618,0.965123,0.0442711,-0.00284979,0.8,-0
36.312,13.5123,0.607006,0,1,0,1,0,0,0,0,0,-0,-0
36.516,13.5136,0.605277,0,1,0,1,0,0,0,0,0,-0,-0
36.717,13.5138,0.605049,0,1,0,1,0,0,0,0,0,-0,-0
36.918,13.5139,0.604863,0,1,0,1,0,0,0,0,0,-0,-0
37.123,13.5141,0.604634,0,1,0,1,0,0,0,0,0,-0,-0
37.316,13.5143,0.604403,0,1,0,1,0,0,0,0,0,-0,-0
37.517,13.5145,0.604179,0,1,0,1,0,0,0,0,0,-0,-0
37.716,13.5146,0.603989,0,1,0,1,0,0,0,0,0,-0,-0
37.92,13.5148,0.603724,0,1,0,1,0,0,0,0,0,-0,-0
38.121,13.515,0.603493,0,1,0,1,0,0,0,0,0,-0,-0
38.317,13.5152,0.603265,0,1,0,1,0,0,0,0,0,-0,-0
38.524,13.5153,0.603038,0,1,0,1,0,0,0,0,0,-0,-0
