dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,2,2,1,0.85

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
10.907,4.30977,0.77491,0,1,0,1,0.647583,0.195786,0.843368,0.281934,-0.13685,0.8,-1.45119
11.107,4.29439,0.792494,0,1,0,1,0.575323,0.156691,0.732014,0.339741,-0.222308,0.8,-1.46747
11.307,4.26457,0.825561,0,1,0,1,0.325112,0.109935,0.435047,0.53991,-0.488518,0.8,-1.5
11.509,4.22685,0.868899,0,1,0,1,0.678293,0.106936,0.785229,0.257365,-0.237316,0.8,-1.5
11.705,4.16663,0.939092,0,1,0.474375,0.525625,0.646338,0.255462,1.25499,0,-0.0808312,0.8,-1.5
11.903,4.12395,0.989111,0,1,0,1,0.625078,0.0698329,0.69491,0.299938,-0.34942,0.8,-1.5
12.108,4.10712,1.00893,0,1,0,1,0.67613,0.0547405,0.73087,0.259096,-0.332515,0.8,-1.5
12.305,4.07526,1.04765,0,1,0,1,0.42356,0.0498984,0.473459,0.461152,-0.610766,0.8,-1.5
12.512,4.04084,1.09467,0,1,0,1,0.457793,0.0600329,0.517826,0.433765,-0.537986,0.8,-1.5
12.697,3.99524,1.1641,0,1,0,1,0.207527,0.0741146,0.281642,0.633978,-0.718775,0.8,-1.5
12.896,3.94374,1.25891,0,1,0,1,0.379216,0.0803912,0.459607,0.496627,-0.54116,0.8,-1.5
13.098,3.90526,1.33983,0,1,0,1,0.177709,0.0937539,0.271463,0.657833,-0.659024,0.8,-1.5
13.298,3.87294,1.42225,0,1,0,1,0.486414,0.0686672,0.555081,0.410869,-0.482214,0.8,-1.5
13.5,3.83172,1.55805,0,1,0,1,0.172235,0.125396,0.297631,0.662212,-0.543102,0.8,-1.5
13.704,3.8106,1.64993,0,1,0,1,0.116998,0.153266,0.270264,0.706402,-0.48259,0.8,-1.5
13.895,3.78966,1.77298,0,1,0,1,0.0153501,0.0537932,0.0691433,0.78772,-0.361658,0.8,-0.21403
14.106,3.77554,1.91673,0,1,0,1,0.0319024,0.00669907,0.0386015,0.774478,-0.208823,0.8,-0.197743
14.301,3.76979,2.07272,0,1,0,1,0.0327901,0.00358538,0.0363755,0.773768,-0.200533,0.8,-0.197743
14.498,3.77147,2.25266,0,1,0,1,0.0334062,0.0114164,0.0448226,0.773275,-0.236901,0.8,-0.21403
14.71,3.77762,2.38174,0,1,0,1,0.0310789,0.00903855,0.0401174,0.775137,-0.215124,0.8,-0.197743
14.904,3.78826,2.5099,0,1,0,1,0.0339199,0.004673,0.0385929,0.772864,-0.20312,0.8,-0.197743
15.103,3.81043,2.68962,0,1,0,1,0.0300887,0.0106918,0.0407806,0.775929,-0.164355,0.8,-0.197743
15.304,3.83554,2.84244,0,1,0,1,0.0338236,0.030885,0.0647086,0.772941,-0.1131,0.8,-0.197743
15.504,3.86521,2.99455,0,1,0,1,0.0340277,0.0332908,0.0673185,0.772778,-0.398516,0.8,-0.311706
15.708,3.89915,3.14499,0,1,0,1,0.0239988,0.167825,0.191824,0.780801,-0.482589,0.8,-1.5
15.899,3.95233,3.31799,0,1,0,1,0.0227689,0.15092,0.173689,0.781785,-0.542584,0.8,-1.5
16.099,4.01192,3.46271,0,1,0,1,0.0247421,0.162684,0.187426,0.780206,-0.437529,0.8,-0
16.3,4.084,3.60075,0,1,0,1,0.0187328,0.153855,0.172588,0.785014,-0.412034,0.8,-0
16.491,4.16657,3.73354,0,1,0,1,0.0214194,0.164963,0.186382,0.782864,-0.446418,0.8,-0
16.695,4.24319,3.83938,0,1,0,1,0.0177685,0.118309,0.136077,0.785785,-0.67426,0.8,-1.5
16.897,4.32655,3.93871,0,1,0,1,0.011013,0.0340962,0.0451092,0.79119,-0.917504,0.8,-1.15816
17.089,4.48191,4.08005,0,1,0.64,0.36,0.0104938,0.211175,0.726517,0.791605,-0.618726,0.8,-0
17.292,4.61423,4.16612,0,1,0,1,0.0443887,0.106847,0.151236,0.764489,-0.26671,0.8,-0
17.505,4.72721,4.22748,0,1,0,1,0.0476694,0.0957856,0.143455,0.761864,-0.23644,0.8,-0
17.702,4.86443,4.29402,0,1,0,1,0.041612,0.103161,0.144773,0.76671,-0.257565,0.8,-0
17.899,5.0046,4.3545,0,1,0,1,0.044178,0.081008,0.125186,0.764658,-0.198914,0.8,-0
18.105,5.14743,4.40874,0,1,0,1,0.046069,0.0892244,0.135293,0.763145,-0.219699,0.8,-0
18.301,5.29201,4.45773,0,1,0,1,0.0434678,0.0736732,0.117141,0.765226,-0.180344,0.8,-0
18.502,5.46248,4.50804,0,1,0,1,0.0446943,0.0715445,0.116239,0.764245,-0.174727,0.8,-0
18.704,5.58611,4.54019,0,1,0,1,0.0445005,0.0807942,0.125295,0.7644,-0.198299,0.8,-0
18.905,5.7097,4.56892,0,1,0,1,0.0441935,0.0800271,0.124221,0.764645,-0.196397,0.8,-0
19.108,5.91007,4.60748,0,1,0,1,0.0425881,0.0760105,0.118599,0.76593,-0.186457,0.8,-0
19.304,6.01033,4.62308,0,1,0,1,0.0399607,0.046141,0.0861017,0.768031,-0.112117,0.8,-0
19.508,6.21359,4.64809,0,1,0,1,0.0488105,0.0362595,0.0850701,0.760952,-0.087059,0.8,-0
19.711,6.36549,4.66263,0,1,0,1,6.56573e-05,0.0323265,0.0323922,0.799947,-0.0815205,0.8,-0
19.901,6.52218,4.67429,0,1,0,1,0.00425124,0.0249692,0.0292204,0.803401,-0.0631508,0.8,-0
20.099,6.65605,4.68194,0,1,0,1,0.00450644,0.0245282,0.0290347,0.803605,-0.0620468,0.8,-0
20.298,6.81642,4.68912,0,1,0,1,0.00501797,0.0226747,0.0276927,0.804014,-0.0573709,0.8,-0
20.502,6.977,4.6944,0,1,0,1,0.00780102,0.0325593,0.0403603,0.806241,-0.0827576,0.8,-0
20.703,7.13811,4.69759,0,1,0,1,0.00315765,0.0180094,0.021167,0.802526,-0.0454539,0.8,-0
20.899,7.32507,4.69824,0,1,0,1,0.000285858,0.0166836,0.0169694,0.800229,-0.0419808,0.8,-0
21.106,7.48494,4.69713,0,1,0,1,0.000989903,0.0190366,0.0200265,0.799208,-0.0478539,0.8,-0
21.301,7.6448,4.69461,0,1,0,1,0.00160511,0.0184279,0.020033,0.798716,-0.0462918,0.8,-0
21.508,7.77832,4.69146,0,1,0,1,0.00248141,0.0166399,0.0191213,0.798015,-0.0417549,0.8,-0
21.706,7.91071,4.68744,0,1,0,1,0.00263075,0.0222942,0.024925,0.802105,-0.0562709,0.8,-0
21.907,8.09786,4.68036,0,1,0,1,0.00565197,0.0043558,0.0100078,0.795478,-0.0108861,0.8,-0
22.112,8.25707,4.67324,0,1,0,1,0.00745232,0.00311826,0.0105706,0.794038,-0.00777888,0.8,-0
22.306,8.41597,4.66579,0,1,0,1,0.00877825,0.00206949,0.0108477,0.792977,-0.00515562,0.8,-0
22.512,8.57437,4.65813,0,1,0,1,0.0133285,0.0120397,0.0253682,0.789337,-0.0298699,0.8,-0
22.714,8.7324,4.65046,0,1,0,1,0.0116246,0.0120183,0.0236429,0.7907,-0.0298684,0.8,-0
22.919,8.88973,4.64197,0,1,0,1,0.0113296,0.00182381,0.0131534,0.790936,-0.00453185,0.8,-0
23.113,9.04746,4.63254,0,1,0,1,0.0181646,0.0108165,0.0289811,0.785468,-0.0267013,0.8,-0
23.321,9.2048,4.62308,0,1,0,1,0.0204928,0.0106118,0.0311046,0.783606,-0.0261335,0.8,-0
23.525,9.36103,4.61291,0,1,0,1,0.0192943,0.0224744,0.0417687,0.784565,0.0554867,0.8,-0
23.719,9.54317,4.60042,0,1,0,1,0.0162563,0.0333848,0.0496411,0.786995,-0.0828452,0.8,-0
23.917,9.7005,4.59012,0,1,0,1,0.0138356,0.031391,0.0452267,0.788931,-0.0780559,0.8,-0
24.119,9.83183,4.57976,0,1,0,1,0.0142421,0.0269714,0.0412136,0.788606,-0.0669816,0.8,-0
24.318,9.98883,4.56538,0,1,0,1,0.0149369,0.0342167,0.0491536,0.78805,-0.0850392,0.8,-0
24.521,10.1459,4.54866,0,1,0,1,0.0127656,0.0327222,0.0454878,0.789788,-0.0814772,0.8,-0
24.723,10.3021,4.52983,0,1,0,1,0.00871839,0.0253195,0.0340379,0.793025,-0.0632135,0.8,-0
24.917,10.4322,4.51248,0,1,0,1,0.0136885,0.170635,0.184324,0.789049,-0.342902,0.8,-1.10935
25.12,10.6154,4.48438,0,1,0,1,0.0119484,0.131549,0.143497,0.790441,-0.623106,0.8,-1.5
25.32,10.7699,4.44985,0,1,0,1,0.00537411,0.130087,0.135461,0.795701,-0.633199,0.8,-1.5
25.518,10.9198,4.39862,0,1,0,1,0.0127807,0.120986,0.133767,0.789775,-0.315528,0.8,-0
25.725,11.0641,4.33139,0,1,0,1,0.0124796,0.00699124,0.0194708,0.790016,0.0173544,0.8,-0
25.921,11.203,4.25577,0,1,0,1,0.0187694,0.00906109,0.0278305,0.784984,-0.0223516,0.8,-0
26.12,11.3402,4.17909,0,1,0,1,0.0206499,0.010645,0.0312948,0.78348,-0.026211,0.8,-0
26.317,11.4992,4.08972,0,1,0,1,0.022616,0.222231,0.244847,0.781907,-0.310623,0.8,-1.48376
26.519,11.6124,4.02397,0,1,0,1,0.0248024,0.136877,0.16168,0.780158,-0.582888,0.8,-1.46747
26.719,11.7429,3.93726,0,1,0,1,0.0288314,0.00398143,0.0328129,0.776935,-0.696027,0.8,-0.734933
26.917,11.8441,3.85534,0,1,0,1,0.0322485,0.157325,0.189574,0.774201,-0.417188,0.8,-0
27.118,11.971,3.72613,0,1,0,1,0.0331168,0.0663871,0.0995038,0.773507,-0.163704,0.8,-0
27.33,12.0699,3.60782,0,1,0,1,0.0357,0.0106049,0.0463049,0.77144,0.0257111,0.8,-0
27.528,12.1654,3.48647,0,1,0,1,0.0322557,0.00294376,0.0351994,0.774195,0.00716004,0.8,-0
27.725,12.261,3.36494,0,1,0,1,0.0361673,0.00479933,0.0409666,0.771066,0.0116267,0.8,-0
27.931,12.3567,3.24405,0,1,0,1,0.0354051,0.00476791,0.040173,0.771676,0.0115597,0.8,-0
28.126,12.4685,3.10377,0,1,0,1,0.0351456,0.00547735,0.040623,0.771884,-0.0132836,0.8,-0
28.327,12.5489,3.00296,0,1,0,1,0.0370429,0.00543087,0.0424738,0.770366,-0.0131449,0.8,-0
28.529,12.6284,2.90266,0,1,0,1,0.0338505,0.000337132,0.0341876,0.77292,-0.000818625,0.8,-0
28.728,12.7398,2.76118,0,1,0,1,0.030266,0.000127378,0.0303934,0.775787,0.000310447,0.8,-0
28.926,12.8359,2.6396,0,1,0,1,0.0285317,9.19023e-05,0.0286236,0.777175,-0.000224386,0.8,-0
29.126,12.9322,2.51763,0,1,0,1,0.0267308,0.00196873,0.0286995,0.778615,0.00481574,0.8,-0
29.331,13.0286,2.39553,0,1,0,1,0.0752299,0.225138,0.300368,0.739816,-0.289971,0.8,-1.5
29.539,13.1221,2.27569,0,1,0,1,0.028377,0.141047,0.169424,0.777298,-0.57599,0.8,-1.5
29.732,13.2224,2.13109,0,1,0,1,0.0299952,0.00401207,0.0340073,0.776004,-0.710496,0.8,-0.75122
29.934,13.2866,2.01876,0,1,0,1,0.0395036,0.1349,0.174404,0.768397,-0.346654,0.8,-0
30.13,13.3512,1.87832,0,1,0,1,0.0396443,0.530688,0.570332,0.768285,-0.510375,0.8,1.5
30.322,13.3964,1.75901,0,1,0,1,0.0721896,0.503597,0.575786,0.571302,-0.202835,0.51355,1.5
30.534,13.4426,1.59594,0,1,0,1,0.00578038,0.560463,0.566243,0.674429,-0.47129,0.669805,1.5
30.734,13.4653,1.47439,0,1,0,1,0.00661158,0.536328,0.54294,0.508261,-0.241759,0.51355,1.5
30.941,13.479,1.34721,0,1,0,1,0.461227,0.540635,1.00186,0,-0.198455,-0,1.5
31.146,13.4824,1.24752,0,1,0,1,0.306817,0.518376,0.825193,0.245453,-0.128526,-0,1.5
31.353,13.4795,1.1788,0,1,0,1,0.0521927,0.406085,0.458278,0.0417541,0.224247,-0,1.5
31.555,13.4748,1.13326,0,1,0,1,0.0222739,0.514047,0.536321,0.0178191,-0.114925,-0,1.5
31.734,13.4725,1.11749,0,1,0,1,0.0209492,0.416363,0.437312,0.0167594,0.191957,-0,1.5
31.929,13.4714,1.11187,0,1,0,1,0.0209806,0.324488,0.345469,0.0167845,0.48059,-0,1.5
32.124,13.4706,1.10683,0,1,0,1,0.0215619,0.254255,0.275817,0.0172496,0.701234,-0,1.5
32.322,13.4703,1.1018,0,1,0,1,0.0239403,0.184014,0.207954,0.0191523,0.921904,-0,1.5
32.525,13.4706,1.09726,0,1,0,1,0.776172,0.158576,0.934748,0.179062,0.56304,0.8,0.767556
32.735,13.4748,1.07743,0,1,0,1,0.52537,0.329017,0.854388,0.379704,0.637543,0.8,-0
32.941,13.4839,1.04676,0,1,0,1,0.459076,0.313759,0.772835,0.432739,0.653216,0.8,-0
33.137,13.5132,0.970733,0,1,0,1,0.406147,0.330042,0.736189,0.475082,0.803562,0.8,-0
33.34,13.5544,0.890306,0,1,0,1,0.30856,0.340463,0.649023,0.553152,1.00965,0.8,-0
33.536,13.611,0.809503,0,1,0,1,0.262913,0.343309,0.606222,0.58967,1.09952,0.8,-0
33.748,13.6893,0.728833,0,1,0,1,0.218339,0.351892,0.570231,0.625329,1.24552,0.8,-0
33.945,13.7868,0.66012,0,1,0,1,0.212585,0.698231,0.910817,0.629932,1.27761,0.8,-1.5
34.14,13.9018,0.610235,0,1,0,1,0.523182,0.759586,1.28277,0,0.88631,-0,-1.5
34.343,14.0287,0.585675,0,1,0,1,0.330978,0.196512,0.527491,0.264783,0.617361,-0,-0
34.548,14.0943,0.58397,0,1,0,1,0.0812634,0.0701412,0.151405,0.0650107,0.220355,-0,-0
34.753,14.1346,0.587758,0,1,0,1,0.0454657,0.15492,0.200386,0.0363726,0.486697,-0,-0
34.935,14.1492,0.590655,0,1,0,1,0.0425828,0.0541674,0.0967503,0.0340663,0.170172,-0,-0
35.139,14.1632,0.595142,0,1,0,1,0,0,0,0,0,-0,-0
35.337,14.167,0.596614,0,1,0,1,0,0,0,0,0,-0,-0
35.534,14.167,0.596596,0,1,0,1,0,0,0,0,0,-0,-0
35.737,14.1669,0.596578,0,1,0,1,0,0,0,0,0,-0,-0
35.938,14.1669,0.596559,0,1,0,1,0,0,0,0,0,-0,-0
36.137,14.1668,0.596537,0,1,0,1,0,0,0,0,0,-0,-0
36.34,14.1668,0.596522,0,1,0,1,0,0,0,0,0,-0,-0
36.537,14.1667,0.596504,0,1,0,1,0,0,0,0,0,-0,-0
36.74,14.1667,0.596485,0,1,0,1,0,0,0,0,0,-0,-0
36.938,14.1667,0.59647,0,1,0,1,0,0,0,0,0,-0,-0
37.138,14.1666,0.596448,0,1,0,1,0,0,0,0,0,-0,-0
37.34,14.1666,0.59643,0,1,0,1,0,0,0,0,0,-0,-0
37.536,14.1665,0.596411,0,1,0,1,0,0,0,0,0,-0,-0
