timestep,Now vel,now ang,joy vel,joy ang,num cand,ave d_U,pub d_U,velscore,angcore,cost,distance
0,
0.432,-0.00222699,1.74624e-05,0,0,
0.432,-0.00222699,1.74624e-05,0,0,
0.631,-0.00303217,8.75476e-06,0,-0.962858,
0.832,0.0020711,-0.93304,0,-0.962858,51,1,1,0.00258887,0.00949127,0.0120801,inf,
1.04,0.00187718,-0.886798,0,-0.88147,51,1,1,0.00234648,0.00169587,0.00404235,inf,
1.243,-0.000105012,-0.863502,0.8,-0,
1.442,0.176884,-0.877931,0.8,-0,101,1,1,0.528895,0.330143,0.859039,inf,
1.648,0.375607,-0.902591,0.8,-0,111,1,1,0.280491,0.272325,0.552816,inf,
1.857,0.536245,-0.920365,0.8,-0,111,0.989647,1,0.0796939,0.263275,0.342969,inf,
2.059,0.769624,-0.29186,0.8,-0,61,0.852276,1,0.0379697,0.0214163,0.059386,inf,
2.263,0.801155,-0.00780792,0.8,1.04429,56,0.970248,1,0.0485557,0.175248,0.223804,inf,
2.462,0.672775,-0.141525,0.8,1.09311,100,0.939164,1,0.00903113,0.236093,0.245125,inf,
2.668,0.802218,0.93897,0.8,-0,51,0.916388,1,0.00277191,0.274949,0.277721,inf,
2.866,0.799488,-0.0347914,0.8,-0,67,1,1,0.000640183,0.0100333,0.0106735,inf,
3.072,0.79784,1.12253e-06,0.8,-0,67,1,1,0.00269964,4.47851e-07,0.00270009,inf,
3.275,0.799913,0.0119671,0.8,-0,67,1,1,0.000108193,0.0047617,0.00486989,inf,
3.477,0.797974,0.0367259,0.8,-0,67,1,1,0.00253231,0.00928134,0.0118137,inf,
3.696,0.801551,-7.85585e-05,0.8,-0,56,1,1,0.0019389,3.11969e-05,0.0019701,inf,
3.886,0.801909,-0.00624294,0.8,-0,56,1,1,0.00238686,0.00247802,0.00486489,inf,
4.091,0.799636,0.0124078,0.8,-0,67,0.982786,1,0.000455213,0.0287449,0.0292001,3.95497,
4.291,0.797785,0.000166801,0.8,-0,67,0.987016,1,0.00276911,0.0238284,0.0265975,3.78027,
4.494,0.799714,-0.00552258,0.8,-0,67,0.978225,1,0.000357958,0.0216502,0.0220081,3.62901,
4.698,0.798644,0.0275185,0.8,-0,67,0.969286,1,0.00169486,0.034743,0.0364378,3.48047,
4.905,0.797122,0.00130805,0.8,-0,67,0.956434,1,0.00359767,0.0470508,0.0506485,3.31691,
5.111,0.799737,0.00037847,0.8,-0,67,0.939399,1,0.000328436,0.0472612,0.0475896,3.1612,
5.315,0.800748,0.0239396,0.8,-0,56,0.917527,1,0.0490651,0.0595231,0.108588,3.01258,
5.523,0.79874,-7.71319e-05,0.8,-0,67,0.895522,1,0.00157561,0.0474368,0.0490124,2.84606,
5.729,0.799893,-0.00201744,0.8,-0,67,0.867247,1,0.000134202,0.0696912,0.0698254,2.68191,
5.931,0.795488,-0.0062383,0.8,-0,67,0.856764,1,0.00564033,0.0684545,0.0740949,2.53258,
6.136,0.794708,0.0103621,0.8,-0,67,0.84152,1,0.00661561,0.074837,0.0814526,2.36193,
6.34,0.79976,0.00200925,0.8,-0,67,0.791925,1,0.00030035,0.0712278,0.0715281,2.22872,
